Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
406,Giovani Bernard,CIN,RB,15,SF,26,32,5600,8
406,Giovani Bernard,CIN,RB,5,SEA,3,2,6600,8
406,Duke Johnson,CLE,RB,9,CIN,11,18,5900,8
406,Danny Woodhead,LAC,RB,13,DEN,1,18,5700,8
415,DeAngelo Williams,PIT,RB,1,NE,null,null,7600,7.9
415,CJ Anderson,DEN,RB,10,KC,19,9,5900,7.9
415,Matt Forte,CHI,RB,17,DET,24,20,7800,7.9
415,Tevin Coleman,ATL,RB,2,NYG,27,21,6500,7.9
415,TJ Yeldon,JAX,RB,2,MIA,9,13,6500,7.9
415,Danny Woodhead,LAC,RB,5,PIT,14,3,6000,7.9
415,Giovani Bernard,CIN,RB,3,BAL,18,11,7200,7.9
415,Duke Johnson,CLE,RB,7,LAR,8,20,5600,7.9
415,Darren Sproles,PHI,RB,14,BUF,20,22,5100,7.9
415,Giovani Bernard,CIN,RB,16,DEN,2,13,5500,7.9
425,CJ Anderson,DEN,RB,4,MIN,8,13,6900,7.8
425,Matt Jones,WAS,RB,15,BUF,16,21,5200,7.8
425,Chris Johnson,ARI,RB,2,CHI,25,15,5700,7.8
425,Jeremy Langford,CHI,RB,15,MIN,12,6,5300,7.8
425,Shane Vereen,NYG,RB,3,WAS,3,1,6100,7.8
425,Darren Sproles,PHI,RB,15,ARI,5,8,5600,7.8
431,Carlos Hyde,SF,RB,1,MIN,null,null,7300,7.7
431,Tre Mason,LAR,RB,3,PIT,30,5,6500,7.7
431,Cameron Artis-Payne,CAR,RB,16,ATL,11,29,5600,7.7
431,Giovani Bernard,CIN,RB,9,CLE,26,31,6200,7.7
431,Theo Riddick,DET,RB,15,NO,32,30,5400,7.7
436,Doug Martin,TB,RB,1,TEN,null,null,6900,7.6
436,Reggie Bush,SF,RB,8,LAR,5,17,5000,7.6
436,Charcandrick West,KC,RB,7,PIT,16,4,5900,7.6
436,Giovani Bernard,CIN,RB,2,LAC,14,29,7000,7.6
436,Duke Johnson,CLE,RB,6,DEN,2,16,5900,7.6
436,Shane Vereen,NYG,RB,10,NE,8,5,5800,7.6
442,Alfred Blue,HOU,RB,8,TEN,8,8,6500,7.5
442,Frank Gore,IND,RB,1,BUF,null,null,7500,7.5
442,LeSean McCoy,BUF,RB,10,NYJ,6,1,7400,7.5
442,Joseph Randle,DAL,RB,7,NYG,18,24,6800,7.5
442,Matt Jones,WAS,RB,14,CHI,13,16,5100,7.5
442,Ronnie Hillman,DEN,RB,17,LAC,16,27,6000,7.5
442,Ameer Abdullah,DET,RB,16,SF,26,30,5300,7.5
442,Antonio Andrews,TEN,RB,13,JAX,24,20,5600,7.5
442,Jeremy Langford,CHI,RB,16,TB,17,8,5100,7.5
442,Darren Sproles,PHI,RB,4,WAS,6,2,6000,7.5
442,Charles Sims,TB,RB,17,CAR,4,11,5200,7.5
442,Bilal Powell,NYJ,RB,16,NE,7,7,5900,7.5
454,Chris Ivory,NYJ,RB,16,NE,7,7,6900,7.4
454,Chris Ivory,NYJ,RB,2,IND,16,32,6900,7.4
454,Jonathan Stewart,CAR,RB,6,SEA,5,1,6100,7.4
454,Mark Ingram,NO,RB,3,CAR,4,7,7900,7.4
454,Rashad Jennings,NYG,RB,7,DAL,22,29,6300,7.4
454,Antonio Andrews,TEN,RB,16,HOU,9,15,5300,7.4
454,CJ Anderson,DEN,RB,9,IND,27,27,6000,7.4
454,Bilal Powell,NYJ,RB,3,PHI,15,13,5200,7.4
454,Denard Robinson,JAX,RB,17,HOU,7,15,6400,7.4
454,Danny Woodhead,LAC,RB,2,CIN,7,27,6200,7.4
454,Duke Johnson,CLE,RB,15,SEA,2,1,5500,7.4
454,Theo Riddick,DET,RB,16,SF,26,30,5400,7.4
466,Chris Ivory,NYJ,RB,4,MIA,20,16,6900,7.3
466,Chris Ivory,NYJ,RB,3,PHI,15,13,7100,7.3
466,Melvin Gordon,LAC,RB,6,GB,3,12,6500,7.3
466,Alfred Blue,HOU,RB,13,BUF,17,22,6000,7.3
466,Duke Johnson,CLE,RB,14,SF,24,32,5600,7.3
466,Danny Woodhead,LAC,RB,15,MIA,29,29,5300,7.3
472,Alfred Morris,WAS,RB,1,MIA,null,null,7400,7.2
472,CJ Anderson,DEN,RB,17,LAC,16,27,5500,7.2
472,Doug Martin,TB,RB,4,CAR,3,14,6400,7.2
472,Ameer Abdullah,DET,RB,1,LAC,null,null,5900,7.2
472,Duke Johnson,CLE,RB,3,OAK,32,31,5600,7.2
472,TJ Yeldon,JAX,RB,7,BUF,20,16,6500,7.2
472,Joique Bell,DET,RB,2,MIN,13,31,6100,7.2
472,Giovani Bernard,CIN,RB,14,PIT,19,3,5700,7.2
472,Charles Sims,TB,RB,16,CHI,15,20,5000,7.2
472,James Starks,GB,RB,16,ARI,5,6,5600,7.2
472,Shane Vereen,NYG,RB,7,DAL,22,29,5600,7.2
483,Ryan Mathews,PHI,RB,16,WAS,19,16,5400,7.1
483,Giovani Bernard,CIN,RB,1,OAK,null,null,7200,7.1
483,Duke Johnson,CLE,RB,13,CIN,5,12,6000,7.1
483,Shane Vereen,NYG,RB,6,PHI,12,4,5600,7.1
483,Darren McFadden,DAL,RB,7,NYG,18,24,6000,7.1
488,Isaiah Crowell,CLE,RB,4,LAC,10,31,6400,7
488,Christine Michael,SEA,RB,16,LAR,14,24,5500,7
488,Matt Jones,WAS,RB,7,TB,21,17,5600,7
488,CJ Anderson,DEN,RB,5,OAK,31,17,6600,7
488,Danny Woodhead,LAC,RB,4,CLE,22,30,6100,7
488,Rashad Jennings,NYG,RB,6,PHI,12,4,6300,7
488,David Johnson,ARI,RB,3,SF,22,20,6000,7
488,Charles Sims,TB,RB,10,DAL,14,31,5400,7
488,Duke Johnson,CLE,RB,12,BAL,22,7,6000,7
497,Chris Johnson,ARI,RB,4,LAR,7,27,6700,6.9
497,Melvin Gordon,LAC,RB,5,PIT,14,3,6500,6.9
497,Isaiah Crowell,CLE,RB,2,TEN,10,6,5800,6.9
497,DeMarco Murray,PHI,RB,4,WAS,6,2,7600,6.9
497,Melvin Gordon,LAC,RB,11,KC,16,8,6000,6.9
497,Alfred Blue,HOU,RB,2,CAR,3,10,5700,6.9
497,Ryan Mathews,PHI,RB,9,DAL,13,28,5600,6.9
497,Shane Vereen,NYG,RB,8,NO,30,22,5500,6.9
497,Charles Sims,TB,RB,14,NO,32,30,4900,6.9
497,Shane Vereen,NYG,RB,1,DAL,null,null,6500,6.9
497,CJ Spiller,NO,RB,3,CAR,4,7,6000,6.9
497,Duke Johnson,CLE,RB,17,PIT,20,3,5500,6.9
497,Darren Sproles,PHI,RB,13,NE,14,13,4900,6.9
510,Isaiah Crowell,CLE,RB,1,NYJ,null,null,6100,6.8
510,Chris Johnson,ARI,RB,10,SEA,1,1,6800,6.8
510,Alfred Morris,WAS,RB,13,DAL,9,26,5600,6.8
510,Alfred Blue,HOU,RB,10,CIN,7,14,5900,6.8
510,Rashad Jennings,NYG,RB,12,WAS,20,19,5200,6.8
510,Jeremy Langford,CHI,RB,14,WAS,17,14,5400,6.8
510,Donald Brown,LAC,RB,16,OAK,23,15,4900,6.8
510,Ronnie Hillman,DEN,RB,16,CIN,3,11,6200,6.8
510,CJ Anderson,DEN,RB,15,PIT,18,3,5900,6.8
510,James Starks,GB,RB,14,DAL,8,24,5600,6.8
510,Duke Johnson,CLE,RB,5,BAL,21,6,5900,6.8
510,Theo Riddick,DET,RB,12,PHI,20,10,5500,6.8
510,James White,NE,RB,14,HOU,12,19,6300,6.8
510,CJ Spiller,NO,RB,5,PHI,11,5,5500,6.8
510,Shane Vereen,NYG,RB,9,TB,23,12,5700,6.8
525,Carlos Hyde,SF,RB,7,SEA,4,3,6800,6.7
525,Joseph Randle,DAL,RB,2,PHI,23,11,6700,6.7
525,CJ Anderson,DEN,RB,6,CLE,28,32,6600,6.7
525,Chris Polk,HOU,RB,3,TB,20,27,5300,6.7
525,Charles Sims,TB,RB,12,IND,27,25,5400,6.7
525,Melvin Gordon,LAC,RB,14,KC,11,6,5300,6.7
525,Isaiah Crowell,CLE,RB,5,BAL,21,6,6100,6.7
525,Dion Lewis,NE,RB,2,BUF,11,2,5200,6.7
525,Darren Sproles,PHI,RB,17,NYG,31,25,5200,6.7
525,Theo Riddick,DET,RB,13,GB,15,11,5800,6.7
535,Joseph Randle,DAL,RB,1,NYG,null,null,6900,6.6
535,Ryan Mathews,PHI,RB,4,WAS,6,2,5900,6.6
535,Bishop Sankey,TEN,RB,3,IND,13,19,6300,6.6
535,Darren Sproles,PHI,RB,1,ATL,null,null,5800,6.6
535,Charles Sims,TB,RB,8,ATL,11,29,5100,6.6
535,CJ Spiller,NO,RB,14,TB,16,8,4800,6.6
535,Darren Sproles,PHI,RB,3,NYJ,2,1,5400,6.6
535,Theo Riddick,DET,RB,11,OAK,30,24,5100,6.6
535,Shane Vereen,NYG,RB,16,MIN,12,8,5300,6.6
544,Matt Jones,WAS,RB,3,NYG,28,25,6400,6.5
544,Dion Lewis,NE,RB,1,PIT,null,null,4500,6.5
544,James Starks,GB,RB,8,DEN,1,17,5800,6.5
544,Melvin Gordon,LAC,RB,12,JAX,21,20,5900,6.5
544,Rashad Jennings,NYG,RB,14,MIA,28,31,4800,6.5
544,Rashad Jennings,NYG,RB,5,SF,26,27,6200,6.5
544,Melvin Gordon,LAC,RB,13,DEN,1,18,5900,6.5
544,Kendall Gaskins,SF,FB,9,ATL,11,28,4800,6.5
544,Chris Thompson,WAS,RB,16,PHI,28,26,4800,6.5
544,Darren Sproles,PHI,RB,16,WAS,19,16,5600,6.5
544,Shane Vereen,NYG,RB,2,ATL,19,32,6200,6.5
544,Darren Sproles,PHI,RB,2,DAL,12,17,5600,6.5
544,Fred Jackson,SEA,RB,2,GB,20,23,6000,6.5
544,James Starks,GB,RB,13,DET,23,25,5700,6.5
544,Theo Riddick,DET,RB,8,KC,23,9,5300,6.5
544,Theo Riddick,DET,RB,10,GB,16,15,5300,6.5
544,CJ Spiller,NO,RB,7,IND,27,22,5300,6.5
561,Matt Jones,WAS,RB,4,PHI,13,5,6300,6.4
561,Antonio Andrews,TEN,RB,11,JAX,23,23,5600,6.4
561,Ronnie Hillman,DEN,RB,10,KC,19,9,5900,6.4
561,Ryan Mathews,PHI,RB,14,BUF,20,22,4700,6.4
561,Ameer Abdullah,DET,RB,14,LAR,9,26,5400,6.4
561,Eddie Lacy,GB,RB,16,ARI,5,6,6300,6.4
561,James Starks,GB,RB,12,CHI,15,15,5800,6.4
561,Matt Jones,WAS,RB,12,NYG,30,21,5900,6.4
561,Brandon Bolden,NE,RB,17,MIA,29,32,5500,6.4
561,Ameer Abdullah,DET,RB,17,CHI,15,23,5300,6.4
561,CJ Anderson,DEN,RB,16,CIN,3,11,5500,6.4
561,Rashad Jennings,NYG,RB,9,TB,23,12,5500,6.4
561,Bilal Powell,NYJ,RB,4,MIA,20,16,5500,6.4
561,Darren Sproles,PHI,RB,11,TB,21,11,5400,6.4
561,Charles Sims,TB,RB,11,PHI,12,6,5200,6.4
561,Pierre Thomas,WAS,RB,17,DAL,11,29,4500,6.4
561,Duke Johnson,CLE,RB,16,KC,8,5,5700,6.4
561,Charles Sims,TB,RB,15,LAR,9,22,4900,6.4
561,Shane Vereen,NYG,RB,5,SF,26,27,5600,6.4
561,Benjamin Cunningham,LAR,RB,2,WAS,8,3,5800,6.4
561,CJ Spiller,NO,RB,9,TEN,9,7,5500,6.4
582,Alfred Morris,WAS,RB,16,PHI,28,26,5800,6.3
582,Bryce Brown,SEA,RB,15,CLE,28,26,null,6.3
582,Isaiah Crowell,CLE,RB,6,DEN,2,16,6300,6.3
582,Matt Jones,WAS,RB,11,CAR,8,15,6100,6.3
582,Ameer Abdullah,DET,RB,8,KC,23,9,5600,6.3
582,Rashad Jennings,NYG,RB,8,NO,30,22,5700,6.3
582,Ameer Abdullah,DET,RB,7,MIN,5,9,5700,6.3
582,Melvin Gordon,LAC,RB,7,OAK,24,10,6500,6.3
582,Tim Hightower,NO,RB,14,TB,16,8,4500,6.3
582,Antonio Andrews,TEN,RB,15,NE,7,11,5400,6.3
582,Ronnie Hillman,DEN,RB,15,PIT,18,3,6400,6.3
582,Matt Jones,WAS,RB,13,DAL,9,26,5200,6.3
582,Shane Vereen,NYG,RB,4,BUF,27,6,5800,6.3
582,CJ Spiller,NO,RB,8,NYG,17,21,5100,6.3
582,Charles Sims,TB,RB,13,ATL,7,30,5200,6.3
582,Lance Dunbar,DAL,RB,4,NO,30,13,5600,6.3
598,Alfred Blue,HOU,RB,17,JAX,28,24,5400,6.2
598,Ameer Abdullah,DET,RB,15,NO,32,30,5300,6.2
598,Rashad Jennings,NYG,RB,2,ATL,19,32,6400,6.2
598,Duke Johnson,CLE,RB,4,LAC,10,31,5400,6.2
598,CJ Anderson,DEN,RB,8,GB,9,11,6300,6.2
598,CJ Anderson,DEN,RB,12,NE,12,5,5800,6.2
598,Fozzy Whittaker,CAR,RB,15,NYG,30,24,4800,6.2
598,Matt Jones,WAS,RB,9,NE,13,8,5800,6.2
598,Duke Johnson,CLE,RB,10,PIT,18,4,5900,6.2
598,Darren Sproles,PHI,RB,5,NO,29,13,5700,6.2
598,Charles Sims,TB,RB,9,NYG,29,21,5100,6.2
598,Theo Riddick,DET,RB,7,MIN,5,9,5200,6.2
610,Alfred Blue,HOU,RB,16,TEN,23,12,5700,6.1
610,Alfred Morris,WAS,RB,3,NYG,28,25,6600,6.1
610,Tre Mason,LAR,RB,2,WAS,8,3,7200,6.1
610,Ameer Abdullah,DET,RB,13,GB,15,11,5700,6.1
610,Ryan Mathews,PHI,RB,15,ARI,5,8,5400,6.1
610,Darren Sproles,PHI,RB,6,NYG,19,20,5500,6.1
610,Darren Sproles,PHI,RB,12,DET,27,25,5000,6.1
610,Bilal Powell,NYJ,RB,15,DAL,10,27,5300,6.1
610,Andre Ellington,ARI,RB,5,DET,22,16,5900,6.1
610,Chris Thompson,WAS,RB,10,NO,32,23,5300,6.1
610,Chris Thompson,WAS,RB,9,NE,13,8,5500,6.1
621,CJ Anderson,DEN,RB,11,CHI,13,14,5700,6
621,Isaiah Crowell,CLE,RB,10,PIT,18,4,5300,6
621,Mike Gillislee,BUF,RB,17,NYJ,6,2,5800,6
621,DeMarco Murray,PHI,RB,17,NYG,31,25,5900,6
621,Donald Brown,LAC,RB,17,DEN,2,10,4900,6
621,Anthony Dixon,BUF,RB,5,TEN,10,12,4500,6
621,Rashad Jennings,NYG,RB,13,NYJ,9,3,5100,6
621,CJ Spiller,NO,RB,4,DAL,11,26,5500,6
621,James White,NE,RB,15,TEN,21,8,6400,6
621,Theo Riddick,DET,RB,14,LAR,9,26,5500,6
631,Rashad Jennings,NYG,RB,4,BUF,27,6,6000,5.9
631,Charles Sims,TB,RB,1,TEN,null,null,6200,5.9
631,Reggie Bush,SF,RB,1,MIN,null,null,5500,5.9
631,Antonio Andrews,TEN,RB,7,ATL,14,31,5400,5.9
631,DuJuan Harris,SF,RB,17,LAR,13,19,null,5.9
631,Rashad Jennings,NYG,RB,15,CAR,3,7,4700,5.9
631,Darren McFadden,DAL,RB,5,NE,24,9,6000,5.9
631,Bilal Powell,NYJ,RB,2,IND,16,32,5200,5.9
631,Dexter McCluster,TEN,RB,8,HOU,27,28,5200,5.9
631,Shane Vereen,NYG,RB,12,WAS,20,19,5600,5.9
631,Chris Thompson,WAS,RB,17,DAL,11,29,4800,5.9
631,Chris Thompson,WAS,RB,6,NYJ,1,2,5100,5.9
643,Ronnie Hillman,DEN,RB,4,MIN,8,13,6300,5.8
643,Bishop Sankey,TEN,RB,1,TB,null,null,6300,5.8
643,Jeremy Hill,CIN,RB,11,ARI,6,8,6500,5.8
643,Ronnie Hillman,DEN,RB,2,KC,23,9,5100,5.8
643,Rashad Jennings,NYG,RB,10,NE,8,5,5300,5.8
643,Jeremy Langford,CHI,RB,12,GB,16,9,6200,5.8
643,Antonio Andrews,TEN,RB,17,IND,26,21,5200,5.8
643,Kendall Gaskins,SF,FB,16,DET,24,22,4900,5.8
643,Bishop Sankey,TEN,RB,2,CLE,21,30,6500,5.8
643,Shane Vereen,NYG,RB,14,MIA,28,31,5100,5.8
653,Alfred Morris,WAS,RB,4,PHI,13,5,6200,5.7
653,Thomas Rawls,SEA,RB,4,DET,29,23,6000,5.7
653,Rashad Jennings,NYG,RB,3,WAS,3,1,6200,5.7
653,Isaiah Crowell,CLE,RB,14,SF,24,32,5200,5.7
653,Antonio Andrews,TEN,RB,14,NYJ,7,2,5300,5.7
653,Isaiah Crowell,CLE,RB,17,PIT,20,3,5600,5.7
653,Ryan Mathews,PHI,RB,6,NYG,19,20,5600,5.7
653,Joique Bell,DET,RB,11,OAK,30,24,5400,5.7
653,Joique Bell,DET,RB,10,GB,16,15,5200,5.7
653,Ahmad Bradshaw,IND,RB,12,TB,19,11,5800,5.7
653,CJ Spiller,NO,RB,6,ATL,16,31,5300,5.7
653,Charles Sims,TB,RB,3,HOU,21,14,5600,5.7
653,Dexter McCluster,TEN,RB,11,JAX,23,23,5200,5.7
653,Darren Sproles,PHI,RB,7,CAR,4,19,5500,5.7
653,Theo Riddick,DET,RB,4,SEA,3,2,5000,5.7
668,Darren McFadden,DAL,RB,1,NYG,null,null,6600,5.6
668,Alfred Blue,HOU,RB,3,TB,20,27,5300,5.6
668,Cameron Artis-Payne,CAR,RB,17,TB,18,12,5500,5.6
668,Isaiah Crowell,CLE,RB,9,CIN,11,18,5300,5.6
668,Alfred Blue,HOU,RB,4,ATL,17,32,6400,5.6
668,Andre Ellington,ARI,RB,6,PIT,16,5,5600,5.6
668,Joique Bell,DET,RB,16,SF,26,30,5300,5.6
668,Isaiah Crowell,CLE,RB,15,SEA,2,1,5700,5.6
668,Chris Thompson,WAS,RB,12,NYG,30,21,4900,5.6
668,Bilal Powell,NYJ,RB,12,MIA,26,31,5300,5.6
668,Benjamin Cunningham,LAR,RB,17,SF,25,31,4500,5.6
668,Benjamin Cunningham,LAR,RB,3,PIT,30,5,5400,5.6
680,Ronnie Hillman,DEN,RB,6,CLE,28,32,6400,5.5
680,Ryan Mathews,PHI,RB,1,ATL,null,null,5900,5.5
680,Ronnie Hillman,DEN,RB,3,DET,29,29,6200,5.5
680,Alfred Blue,HOU,RB,11,NYJ,5,3,5700,5.5
680,Ryan Mathews,PHI,RB,3,NYJ,2,1,5500,5.5
680,Charles Sims,TB,RB,7,WAS,11,7,5700,5.5
680,Branden Oliver,LAC,RB,7,OAK,24,10,4700,5.5
680,James Starks,GB,RB,17,MIN,11,10,5600,5.5
680,David Johnson,ARI,RB,2,CHI,25,15,6600,5.5
680,Ty Montgomery,GB,RB,6,LAC,15,3,5800,5.5
680,Dexter McCluster,TEN,RB,3,IND,13,19,5400,5.5
680,Shane Vereen,NYG,RB,13,NYJ,9,3,5400,5.5
680,Darren Sproles,PHI,RB,9,DAL,13,28,5500,5.5
693,James Starks,GB,RB,3,KC,24,1,6500,5.4
693,Alfred Morris,WAS,RB,14,CHI,13,16,5500,5.4
693,Melvin Gordon,LAC,RB,8,BAL,31,14,6200,5.4
693,Chris Polk,HOU,RB,8,TEN,8,8,5300,5.4
693,Andre Ellington,ARI,RB,12,SF,28,30,5400,5.4
693,Fred Jackson,SEA,RB,15,CLE,28,26,5300,5.4
693,Charles Sims,TB,RB,2,NO,31,26,6000,5.4
693,Ty Montgomery,GB,RB,4,SF,29,29,4700,5.4
693,James White,NE,RB,10,NYG,28,21,null,5.4
693,Shane Vereen,NYG,RB,17,PHI,30,26,5100,5.4
703,Todd Gurley,LAR,RB,4,ARI,4,10,5900,5.3
703,Karlos Williams,BUF,RB,10,NYJ,6,1,6100,5.3
703,DeMarco Murray,PHI,RB,14,BUF,20,22,6700,5.3
703,Shaun Draughn,SF,RB,11,SEA,2,2,5600,5.3
703,Jonathan Grimes,HOU,RB,12,NO,32,29,5200,5.3
703,Joique Bell,DET,RB,17,CHI,15,23,5600,5.3
703,DeMarco Murray,PHI,RB,15,ARI,5,8,5700,5.3
703,Bilal Powell,NYJ,RB,6,WAS,8,3,5500,5.3
703,Danny Woodhead,LAC,RB,1,DET,null,null,6000,5.3
703,Theo Riddick,DET,RB,5,ARI,4,8,5000,5.3
703,Dexter McCluster,TEN,RB,9,NO,32,22,5000,5.3
714,Alfred Morris,WAS,RB,12,NYG,30,21,5100,5.2
714,Charles Sims,TB,RB,4,CAR,3,14,5700,5.2
714,Khiry Robinson,NO,RB,1,ARI,null,null,5000,5.2
714,Josh Robinson,IND,RB,3,TEN,7,12,4900,5.2
714,Bilal Powell,NYJ,RB,14,TEN,18,5,4800,5.2
714,Jonathan Grimes,HOU,RB,15,IND,31,23,5000,5.2
714,Bishop Sankey,TEN,RB,5,BUF,27,7,5400,5.2
714,Devonta Freeman,ATL,RB,2,NYG,27,21,6300,5.2
714,Reggie Bush,SF,RB,4,GB,16,22,5300,5.2
714,Dexter McCluster,TEN,RB,1,TB,null,null,5200,5.2
714,Dexter McCluster,TEN,RB,10,CAR,10,19,5000,5.2
714,Shane Vereen,NYG,RB,15,CAR,3,7,5000,5.2
726,Eddie Lacy,GB,RB,11,MIN,7,7,5600,5.1
726,Ameer Abdullah,DET,RB,12,PHI,20,10,5400,5.1
726,Isaiah Crowell,CLE,RB,16,KC,8,5,5600,5.1
726,James Starks,GB,RB,4,SF,29,28,6400,5.1
726,Denard Robinson,JAX,RB,6,HOU,19,25,5100,5.1
726,Bishop Sankey,TEN,RB,6,MIA,25,23,5300,5.1
726,Matt Jones,WAS,RB,1,MIA,null,null,5500,5.1
726,Devonta Freeman,ATL,RB,1,PHI,null,null,6500,5.1
726,Andre Ellington,ARI,RB,11,CIN,5,14,5400,5.1
726,Andre Ellington,ARI,RB,8,CLE,21,32,5400,5.1
726,Ryan Mathews,PHI,RB,7,CAR,4,19,5600,5.1
726,Joique Bell,DET,RB,15,NO,32,30,5300,5.1
738,Isaiah Crowell,CLE,RB,12,BAL,22,7,5400,5
738,Lance Dunbar,DAL,RB,3,ATL,19,32,4900,5
738,James White,NE,RB,12,DEN,1,18,5100,5
738,Dexter McCluster,TEN,RB,14,NYJ,7,2,4500,5
738,Travaris Cadet,NO,RB,17,ATL,9,28,5100,5
738,Chris Thompson,WAS,RB,5,ATL,20,32,5100,5
738,Roy Helu,OAK,RB,2,BAL,5,5,5400,5
745,Christine Michael,DAL,RB,7,NYG,18,24,5600,4.9
745,Mike Gillislee,BUF,RB,16,DAL,12,27,5300,4.9
745,Bryce Brown,SEA,RB,16,LAR,14,24,5000,4.9
745,David Johnson,ARI,RB,4,LAR,7,27,5500,4.9
745,Fred Jackson,SEA,RB,3,CHI,27,16,6000,4.9
745,CJ Spiller,NO,RB,10,WAS,17,18,5500,4.9
745,Jerick McKinnon,MIN,RB,16,NYG,31,22,5400,4.9
745,Matt Asiata,MIN,RB,2,DET,32,24,4900,4.9
745,Bilal Powell,NYJ,RB,13,NYG,30,23,5100,4.9
745,CJ Spiller,NO,RB,15,DET,23,24,5100,4.9
745,Ty Montgomery,GB,RB,5,LAR,9,5,4700,4.9
756,Alfred Morris,WAS,RB,6,NYJ,1,2,5800,4.8
756,Joique Bell,DET,RB,3,DEN,1,12,5800,4.8
756,Karlos Williams,BUF,RB,11,NE,14,3,5700,4.8
756,Isaiah Crowell,CLE,RB,7,LAR,8,20,6000,4.8
756,Christine Michael,SEA,RB,17,ARI,3,5,5100,4.8
756,Chris Polk,HOU,RB,15,IND,31,23,5300,4.8
756,Terrance West,TEN,RB,2,CLE,21,30,5300,4.8
756,Dri Archer,PIT,RB,1,NE,null,null,5300,4.8
756,Damien Williams,MIA,RB,1,WAS,null,null,5500,4.8
756,David Cobb,TEN,RB,14,NYJ,7,2,4500,4.8
756,Andre Ellington,ARI,RB,16,GB,10,10,5200,4.8
756,Khiry Robinson,NO,RB,2,TB,29,22,4900,4.8
756,James Starks,GB,RB,9,CAR,6,20,5800,4.8
756,Chris Thompson,WAS,RB,11,CAR,8,15,5100,4.8
770,Knile Davis,KC,RB,6,MIN,9,15,5500,4.7
770,Darren McFadden,DAL,RB,3,ATL,19,32,6300,4.7
770,Isaiah Crowell,CLE,RB,8,ARI,6,7,5600,4.7
770,Jonas Gray,JAX,RB,17,HOU,7,15,4500,4.7
770,Alfred Morris,WAS,RB,9,NE,13,8,5400,4.7
770,Dexter McCluster,TEN,RB,6,MIA,25,23,5200,4.7
770,Dexter McCluster,TEN,RB,7,ATL,14,31,5200,4.7
770,Jarryd Hayne,SF,RB,17,LAR,13,19,null,4.7
770,Mike Tolbert,CAR,FB,15,NYG,30,24,4600,4.7
770,Pierre Thomas,SF,RB,9,ATL,11,28,null,4.7
780,Alfred Morris,WAS,RB,11,CAR,8,15,5400,4.6
780,Duke Johnson,CLE,RB,2,TEN,10,6,5500,4.6
780,Jerick McKinnon,MIN,RB,3,LAC,14,25,5500,4.6
780,Chris Polk,HOU,RB,10,CIN,7,14,5300,4.6
780,Charles Sims,TB,RB,5,JAX,26,15,5700,4.6
780,CJ Spiller,NO,RB,2,TB,29,22,6100,4.6
780,Branden Oliver,LAC,RB,2,CIN,7,27,4800,4.6
787,Alfred Morris,WAS,RB,17,DAL,11,29,5500,4.5
787,Toby Gerhart,JAX,RB,6,HOU,19,25,4900,4.5
787,Knile Davis,KC,RB,1,HOU,null,null,6000,4.5
787,Duke Johnson,CLE,RB,1,NYJ,null,null,5800,4.5
787,Todd Gurley,LAR,RB,3,PIT,30,5,6300,4.5
787,Karlos Williams,BUF,RB,2,NE,26,18,4700,4.5
787,Theo Riddick,DET,RB,1,LAC,null,null,4700,4.5
787,Bilal Powell,NYJ,RB,11,HOU,15,23,4900,4.5
787,Jerick McKinnon,MIN,RB,2,DET,32,24,5500,4.5
787,Fred Jackson,SEA,RB,17,ARI,3,5,4800,4.5
797,Bilal Powell,NYJ,RB,1,CLE,null,null,5200,4.4
797,Denard Robinson,JAX,RB,1,CAR,null,null,5800,4.4
797,Jay Ajayi,MIA,RB,17,NE,10,7,5500,4.4
797,Jay Ajayi,MIA,RB,16,IND,27,22,5400,4.4
797,DuJuan Harris,SEA,RB,15,CLE,18,3,6400,4.4
797,Denard Robinson,JAX,RB,2,MIA,9,13,5400,4.4
797,Jonathan Grimes,HOU,RB,3,TB,20,27,4500,4.4
797,James White,NE,RB,11,BUF,17,18,5100,4.4
797,Jonathan Grimes,HOU,RB,14,NE,10,12,4600,4.4
797,Bishop Sankey,TEN,RB,17,IND,26,21,4500,4.4
797,Dan Herron,BUF,RB,5,TEN,10,12,null,4.4
797,Joique Bell,DET,RB,13,GB,15,11,5300,4.4
809,Fitzgerald Toussaint,PIT,RB,1,NE,null,null,4500,4.3
809,Javorius Allen,BAL,RB,1,DEN,null,null,5400,4.3
809,DeAngelo Williams,PIT,RB,3,LAR,12,29,6000,4.3
809,Karlos Williams,BUF,RB,12,KC,10,6,5800,4.3
809,Chris Polk,HOU,RB,14,NE,10,12,5200,4.3
809,David Cobb,TEN,RB,17,IND,26,21,4500,4.3
809,Ryan Mathews,PHI,RB,5,NO,29,13,5400,4.3
809,Isaiah Crowell,CLE,RB,13,CIN,5,12,5400,4.3
809,Shaun Draughn,CLE,RB,9,CIN,10,28,4500,4.3
809,David Johnson,ARI,RB,6,PIT,16,5,5600,4.3
809,Zac Stacy,NYJ,RB,10,BUF,17,20,4800,4.3
809,Ameer Abdullah,DET,RB,10,GB,16,15,5600,4.3
809,CJ Spiller,NO,RB,12,HOU,14,22,5400,4.3
809,Bishop Sankey,TEN,RB,7,ATL,14,31,5300,4.3
809,Khiry Robinson,NO,RB,7,IND,27,22,4800,4.3
