Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
409,Kenyan Drake,MIA,RB,13,BUF,4,23,6200,10.2
412,Royce Freeman,DEN,RB,17,LAC,8,22,4700,10.15
413,Bilal Powell,NYJ,RB,5,DEN,19,20,5700,10.13
414,Isaiah Crowell,NYJ,RB,10,BUF,9,23,5400,10.11
414,Adrian Peterson,WAS,RB,6,CAR,18,15,6900,10.11
416,TJ Yeldon,JAX,RB,13,IND,13,18,4800,10.1
417,Gus Edwards,BAL,RB,16,LAC,8,22,7600,10.09
418,James White,NE,RB,17,NYJ,27,13,6500,10.08
419,Isaiah Crowell,NYJ,RB,9,MIA,26,30,5700,10.06
419,Tarik Cohen,CHI,RB,17,MIN,5,9,6600,10.06
421,Gus Edwards,BAL,RB,17,CLE,21,23,6500,10.04
421,LeSean McCoy,BUF,RB,10,NYJ,14,18,5600,10.04
423,Jordan Howard,CHI,RB,13,NYG,19,22,5700,10.03
423,Jordan Howard,CHI,RB,14,LAR,23,13,5700,10.03
423,Jordan Howard,CHI,RB,7,NE,23,18,6200,10.03
426,LeSean McCoy,BUF,RB,8,NE,24,17,6200,10.01
427,Justin Jackson,LAC,RB,14,CIN,32,32,4500,10
427,Lamar Miller,HOU,RB,6,BUF,11,22,6100,10
427,Tarik Cohen,CHI,RB,13,NYG,19,22,6100,10
430,Matt Breida,SF,RB,2,DET,25,29,6100,9.99
431,Jordan Howard,CHI,RB,8,NYJ,20,18,6000,9.95
432,James White,NE,RB,16,BUF,4,23,6500,9.91
433,Matt Breida,SF,RB,9,OAK,29,30,5900,9.88
434,Doug Martin,OAK,RB,9,SF,27,21,6000,9.86
435,Jordan Howard,CHI,RB,15,GB,15,17,5500,9.83
436,Doug Martin,OAK,RB,17,KC,31,30,5800,9.82
436,Royce Freeman,DEN,RB,2,OAK,21,23,6000,9.82
436,Dion Lewis,TEN,RB,4,PHI,13,1,5700,9.82
436,Kenyan Drake,MIA,RB,8,HOU,8,13,6500,9.82
440,Josh Adams,PHI,RB,14,DAL,2,5,6400,9.76
440,Wendell Smallwood,PHI,RB,7,CAR,14,14,5800,9.76
442,James White,NE,RB,3,DET,25,31,6100,9.75
443,Derrick Henry,TEN,RB,15,NYG,20,24,6100,9.74
443,Carlos Hyde,CLE,RB,1,PIT,6,18,5900,9.74
443,Jordan Wilkins,IND,RB,3,PHI,19,4,5600,9.74
446,Phillip Lindsay,DEN,RB,3,BAL,6,2,6400,9.73
447,Marshawn Lynch,OAK,RB,1,LAR,14,31,7400,9.71
447,Kenyan Drake,MIA,RB,10,GB,20,19,6400,9.71
449,Marlon Mack,IND,RB,7,BUF,6,20,5900,9.69
450,Alfred Blue,HOU,RB,16,PHI,25,16,5300,9.64
450,Phillip Lindsay,DEN,RB,4,KC,31,31,6100,9.64
452,Lamar Miller,HOU,RB,7,JAX,3,8,5700,9.63
453,Adrian Peterson,WAS,RB,3,GB,22,8,6500,9.62
454,Dion Lewis,TEN,RB,9,DAL,1,8,5800,9.6
455,Alex Collins,BAL,RB,9,PIT,25,4,6200,9.59
455,Tevin Coleman,ATL,RB,5,PIT,30,7,6900,9.59
457,Tevin Coleman,ATL,RB,15,ARI,12,31,6100,9.58
458,Kalen Ballage,MIA,RB,16,JAX,6,7,5500,9.57
458,Dion Lewis,TEN,RB,1,MIA,22,25,6200,9.57
460,Jamaal Williams,GB,RB,3,WAS,2,17,5500,9.55
461,Peyton Barber,TB,RB,3,PIT,29,11,6000,9.54
461,Dion Lewis,TEN,RB,6,BAL,2,2,5500,9.54
463,Theo Riddick,DET,RB,14,ARI,16,31,5400,9.53
463,Theo Riddick,DET,RB,13,LAR,26,15,5300,9.53
465,Tevin Coleman,ATL,RB,17,TB,30,27,6300,9.51
465,Corey Clement,PHI,RB,6,NYG,11,19,5000,9.51
465,Kenyan Drake,MIA,RB,7,DET,22,30,6300,9.51
468,Peyton Barber,TB,RB,7,CLE,21,27,6100,9.47
469,Doug Martin,OAK,RB,14,PIT,13,9,6000,9.45
470,Kenyan Drake,MIA,RB,16,JAX,6,7,5800,9.39
471,LeSean McCoy,BUF,RB,9,CHI,8,3,6200,9.38
472,Duke Johnson,CLE,RB,10,ATL,29,24,5600,9.37
473,Bilal Powell,NYJ,RB,7,MIN,20,9,5600,9.36
474,Peyton Barber,TB,RB,16,DAL,7,6,5600,9.35
474,Doug Martin,OAK,RB,13,KC,29,30,6100,9.35
476,Dwayne Washington,NO,RB,17,CAR,23,8,4500,9.34
476,Wendell Smallwood,PHI,RB,6,NYG,11,19,5500,9.34
476,Kenyan Drake,MIA,RB,15,MIN,6,10,6500,9.34
476,Duke Johnson,CLE,RB,12,CIN,32,32,5600,9.34
480,Josh Adams,PHI,RB,15,LAR,19,11,6400,9.31
480,Derrick Henry,TEN,RB,5,BUF,20,25,5800,9.31
482,Tarik Cohen,CHI,RB,6,MIA,12,27,5900,9.3
483,Alfred Morris,SF,RB,2,DET,25,29,5800,9.26
483,Alex Collins,BAL,RB,6,TEN,4,3,6200,9.26
483,Kenyan Drake,MIA,RB,12,IND,14,14,5500,9.26
486,Doug Martin,OAK,RB,16,DEN,20,16,5800,9.24
486,LeSean McCoy,BUF,RB,16,NE,21,18,5500,9.24
488,Aaron Jones,GB,RB,6,SF,23,22,6000,9.21
488,Rex Burkhead,NE,RB,3,DET,25,31,5800,9.21
490,Nyheim Hines,IND,RB,5,NE,12,16,5800,9.2
491,Doug Martin,OAK,RB,11,ARI,13,30,6200,9.19
491,Chris Thompson,WAS,RB,8,NYG,19,20,5900,9.19
493,Nyheim Hines,IND,RB,6,NYJ,13,18,6300,9.18
494,Carlos Hyde,JAX,RB,13,IND,13,18,5000,9.14
494,Dion Lewis,TEN,RB,15,NYG,20,24,5400,9.14
496,Isaiah Crowell,NYJ,RB,4,JAX,1,9,6400,9.13
496,Kenyan Drake,MIA,RB,5,CIN,27,19,5900,9.13
498,Austin Ekeler,LAC,RB,5,OAK,25,26,6200,9.11
499,Rod Smith,DAL,RB,17,NYG,20,25,4500,9.1
500,Peyton Barber,TB,RB,9,CAR,14,11,5800,9.09
500,Doug Martin,OAK,RB,8,IND,16,17,6000,9.09
502,Jordan Howard,CHI,RB,17,MIN,5,9,6000,9.07
503,Isaiah Crowell,NYJ,RB,6,IND,22,20,6700,9.05
503,Marshawn Lynch,OAK,RB,2,DEN,20,5,6300,9.05
505,Kenyan Drake,MIA,RB,17,BUF,6,24,5800,9.04
506,Peyton Barber,TB,RB,12,SF,23,17,5800,9.03
506,Peyton Barber,TB,RB,2,PHI,10,11,6200,9.03
506,Ito Smith,ATL,RB,7,NYG,18,20,5400,9.03
509,Elijah McGuire,NYJ,RB,15,HOU,9,7,5700,9.02
510,Theo Riddick,DET,RB,15,BUF,3,22,5500,9
511,Dion Lewis,TEN,RB,14,JAX,3,2,5500,8.99
512,Sony Michel,NE,RB,3,DET,25,31,5600,8.98
513,Alfred Morris,SF,RB,3,KC,32,28,5500,8.94
513,Peyton Barber,TB,RB,1,NO,13,16,5600,8.94
513,Chris Carson,SEA,RB,5,LAR,5,8,6000,8.94
513,Javorius Allen,BAL,RB,6,TEN,4,3,5500,8.94
517,Derrick Henry,TEN,RB,2,HOU,24,24,6200,8.92
518,Isaiah Crowell,NYJ,RB,2,MIA,6,18,6400,8.88
519,Javorius Allen,BAL,RB,5,CLE,18,24,5400,8.86
519,Theo Riddick,DET,RB,12,CHI,2,1,4800,8.86
521,Alfred Morris,SF,RB,6,GB,8,13,5900,8.85
522,Lamar Miller,HOU,RB,5,DAL,6,10,6100,8.84
523,Chris Carson,SEA,RB,2,CHI,25,1,5900,8.83
524,Doug Martin,OAK,RB,10,LAC,13,17,5800,8.82
524,Ito Smith,ATL,RB,10,CLE,26,30,5900,8.82
526,Kenneth Dixon,BAL,RB,15,TB,31,29,5700,8.8
527,Jordan Howard,CHI,RB,11,MIN,7,8,6100,8.79
528,Javorius Allen,BAL,RB,4,PIT,30,5,5400,8.78
528,Jalen Richard,OAK,RB,9,SF,27,21,5700,8.78
530,Kerryon Johnson,DET,RB,1,NYJ,26,26,6500,8.74
530,James White,NE,RB,2,JAX,8,19,5900,8.74
532,Royce Freeman,DEN,RB,4,KC,31,31,6000,8.73
532,Austin Ekeler,LAC,RB,9,SEA,3,12,6300,8.73
534,Bilal Powell,NYJ,RB,2,MIA,6,18,6200,8.72
535,Peyton Barber,TB,RB,14,NO,17,3,5800,8.71
535,Alex Collins,BAL,RB,5,CLE,18,24,6500,8.71
537,Bilal Powell,NYJ,RB,3,CLE,14,25,6300,8.69
537,Dion Lewis,TEN,RB,7,LAC,13,13,5500,8.69
539,Isaiah Crowell,NYJ,RB,3,CLE,14,25,6400,8.68
540,Bilal Powell,NYJ,RB,1,DET,18,27,6000,8.64
541,Isaiah Crowell,NYJ,RB,14,BUF,3,22,5800,8.63
542,Frank Gore,MIA,RB,12,IND,14,14,5600,8.62
542,Bilal Powell,NYJ,RB,4,JAX,1,9,5900,8.62
544,Jalen Richard,OAK,RB,8,IND,16,17,5700,8.6
545,Royce Freeman,DEN,RB,5,NYJ,11,17,6000,8.58
546,Kerryon Johnson,DET,RB,2,SF,17,6,6100,8.57
547,Austin Ekeler,LAC,RB,10,OAK,30,29,5800,8.55
547,Elijah McGuire,NYJ,RB,12,NE,24,16,4900,8.55
549,Peyton Barber,TB,RB,11,NYG,16,23,5400,8.54
550,Isaiah Crowell,NYJ,RB,12,NE,24,16,5500,8.53
550,Corey Clement,PHI,RB,8,JAX,3,12,5600,8.53
552,Adrian Peterson,WAS,RB,15,JAX,5,9,6100,8.49
553,Javorius Allen,BAL,RB,7,NO,27,5,5500,8.48
554,Adrian Peterson,WAS,RB,16,TEN,3,3,6500,8.46
554,Kenyan Drake,MIA,RB,6,CHI,3,1,6300,8.46
556,Josh Adams,PHI,RB,17,WAS,11,13,5700,8.45
556,Chris Thompson,WAS,RB,1,ARI,11,4,6200,8.45
558,Austin Ekeler,LAC,RB,4,SF,28,14,6200,8.44
559,Peyton Barber,TB,RB,13,CAR,24,9,5800,8.42
559,James White,NE,RB,1,HOU,31,13,5500,8.42
561,Mike Davis,SEA,RB,11,GB,14,17,5800,8.39
562,Isaiah Crowell,NYJ,RB,5,DEN,19,20,5900,8.38
562,Jalen Richard,OAK,RB,10,LAC,13,17,5400,8.38
564,Theo Riddick,DET,RB,3,NE,24,19,5400,8.37
565,TJ Yeldon,JAX,RB,17,HOU,12,7,4600,8.35
566,Isaiah Crowell,NYJ,RB,1,DET,18,27,6500,8.34
566,Duke Johnson,CLE,RB,13,HOU,8,8,5400,8.34
568,Tevin Coleman,ATL,RB,1,PHI,5,2,5900,8.33
569,Frank Gore,MIA,RB,7,DET,22,30,5600,8.32
569,Frank Gore,MIA,RB,13,BUF,4,23,5500,8.32
571,Royce Freeman,DEN,RB,7,ARI,15,32,6000,8.31
571,Jaylen Samuels,PIT,RB,17,CIN,32,31,6700,8.31
573,Darren Sproles,PHI,RB,17,WAS,11,13,5500,8.28
574,Jordan Wilkins,IND,RB,4,HOU,17,19,5300,8.27
574,Kerryon Johnson,DET,RB,3,NE,24,19,5700,8.27
576,Chris Carson,SEA,RB,1,DEN,9,6,5900,8.24
577,Marlon Mack,IND,RB,2,WAS,1,15,6000,8.19
578,Theo Riddick,DET,RB,11,CAR,24,10,5100,8.18
579,Mike Davis,SEA,RB,6,OAK,28,28,5700,8.17
579,Zach Zenner,DET,RB,17,GB,21,19,5400,8.17
581,Josh Adams,PHI,RB,16,HOU,10,5,6100,8.16
582,Chris Thompson,WAS,RB,13,PHI,23,14,5600,8.12
583,Jamaal Williams,GB,RB,4,BUF,20,28,5400,8.11
583,Isaiah Crowell,NYJ,RB,7,MIN,20,9,6400,8.11
583,Zach Zenner,DET,RB,16,MIN,5,10,5500,8.11
583,LeSean McCoy,BUF,RB,17,MIA,26,29,5300,8.11
587,Wendell Smallwood,PHI,RB,8,JAX,3,12,5500,8.09
587,Nyheim Hines,IND,RB,7,BUF,6,20,5800,8.09
589,LeGarrette Blount,DET,RB,14,ARI,16,31,5600,8.08
589,Elijah McGuire,NYJ,RB,10,BUF,9,23,4900,8.08
591,Frank Gore,MIA,RB,14,NE,15,11,5300,8.07
591,Latavius Murray,MIN,RB,5,PHI,13,2,5100,8.07
593,Duke Johnson,CLE,RB,1,PIT,6,18,5800,8.04
594,Peyton Barber,TB,RB,10,WAS,11,11,5400,8.03
594,Jalen Richard,OAK,RB,12,BAL,1,1,5300,8.03
596,Matt Breida,SF,RB,1,MIN,1,1,5000,8.02
597,Derrick Henry,TEN,RB,4,PHI,13,1,6000,7.98
598,Frank Gore,MIA,RB,10,GB,20,19,5200,7.96
599,Phillip Lindsay,DEN,RB,2,OAK,21,23,4900,7.94
599,Austin Ekeler,LAC,RB,6,CLE,14,21,6200,7.94
601,Marcus Murphy,BUF,RB,15,DET,17,23,4500,7.9
602,Peyton Barber,TB,RB,4,CHI,9,2,6000,7.88
603,Elijah McGuire,NYJ,RB,13,TEN,9,7,4900,7.86
603,Devontae Booker,DEN,RB,8,KC,29,31,4900,7.86
603,Duke Johnson,CLE,RB,8,PIT,26,5,5300,7.86
606,Wendell Smallwood,PHI,RB,10,DAL,3,11,5500,7.82
607,LeGarrette Blount,DET,RB,13,LAR,26,15,5600,7.81
608,Ito Smith,ATL,RB,11,DAL,4,9,5300,7.8
608,Chris Thompson,WAS,RB,14,NYG,20,25,5600,7.8
608,Theo Riddick,DET,RB,16,MIN,5,10,5500,7.8
611,Jalen Richard,OAK,RB,16,DEN,20,16,4800,7.79
611,Jalen Richard,OAK,RB,11,ARI,13,30,5300,7.79
613,Frank Gore,MIA,RB,15,MIN,6,10,5600,7.76
614,Theo Riddick,DET,RB,17,GB,21,19,4800,7.73
615,Isaiah Crowell,NYJ,RB,13,TEN,9,7,5500,7.72
615,Ito Smith,ATL,RB,9,WAS,6,7,5600,7.72
617,Carlos Hyde,JAX,RB,8,PHI,11,2,6500,7.71
618,Jordan Wilkins,IND,RB,1,CIN,17,29,5100,7.7
618,Corey Grant,JAX,RB,3,TEN,17,5,5600,7.7
620,Frank Gore,MIA,RB,8,HOU,8,13,5400,7.68
620,Duke Johnson,CLE,RB,2,NO,32,3,5200,7.68
622,Theo Riddick,DET,RB,10,CHI,4,1,5100,7.63
623,Derrick Henry,TEN,RB,13,NYJ,18,21,5500,7.61
623,Jalen Richard,OAK,RB,13,KC,29,30,4800,7.61
625,Duke Johnson,CLE,RB,9,KC,28,31,5200,7.6
626,Royce Freeman,DEN,RB,6,LAR,8,10,6000,7.59
626,Jalen Richard,OAK,RB,14,PIT,13,9,4800,7.59
628,Aaron Jones,GB,RB,8,LAR,6,8,5800,7.57
629,Derrick Henry,TEN,RB,6,BAL,2,2,5500,7.56
629,Corey Clement,PHI,RB,2,TB,31,30,5000,7.56
629,Ty Montgomery,GB,RB,1,CHI,7,9,5700,7.56
632,Derrick Henry,TEN,RB,3,JAX,8,20,6000,7.55
633,Jalen Richard,OAK,RB,17,KC,31,30,4800,7.5
634,Devontae Booker,DEN,RB,9,HOU,9,14,4900,7.49
635,Ito Smith,ATL,RB,6,TB,32,26,5000,7.46
636,Ty Montgomery,GB,RB,5,DET,17,30,5500,7.45
637,Peyton Barber,TB,RB,6,ATL,30,29,5600,7.44
637,Marlon Mack,IND,RB,6,NYJ,13,18,5500,7.44
637,Dion Lewis,TEN,RB,16,WAS,12,13,5800,7.44
640,Derrick Henry,TEN,RB,14,JAX,3,2,5500,7.42
641,Rashaad Penny,SEA,RB,3,DAL,3,11,6100,7.41
642,Tarik Cohen,CHI,RB,1,GB,30,22,5600,7.38
643,Ito Smith,ATL,RB,15,ARI,12,31,5300,7.37
644,Adrian Peterson,WAS,RB,1,ARI,11,4,6300,7.36
644,Austin Ekeler,LAC,RB,12,ARI,13,30,5400,7.36
646,Alfred Morris,SF,RB,4,LAC,26,24,5800,7.34
646,Nyheim Hines,IND,RB,10,JAX,5,8,5300,7.34
648,Kalen Ballage,MIA,RB,17,BUF,6,24,5100,7.28
648,Devontae Booker,DEN,RB,17,LAC,8,22,4500,7.28
650,Tarik Cohen,CHI,RB,2,SEA,31,27,5600,7.24
651,Giovani Bernard,CIN,RB,1,IND,29,20,5400,7.22
652,Latavius Murray,MIN,RB,6,ARI,15,32,5600,7.21
652,Royce Freeman,DEN,RB,3,BAL,6,2,6000,7.21
652,Nyheim Hines,IND,RB,4,HOU,17,19,5000,7.21
655,Nyheim Hines,IND,RB,12,MIA,22,29,4700,7.19
655,Javorius Allen,BAL,RB,8,CAR,15,10,5500,7.19
657,Dion Lewis,TEN,RB,17,IND,9,12,5000,7.16
658,Nyheim Hines,IND,RB,17,TEN,6,3,5000,7.15
659,Frank Gore,MIA,RB,5,CIN,27,19,5000,7.14
660,Kenneth Dixon,BAL,RB,17,CLE,21,23,5100,7.13
661,Corey Grant,JAX,RB,5,KC,31,31,5100,7.12
661,Nyheim Hines,IND,RB,16,NYG,17,25,4800,7.12
663,Derrick Henry,TEN,RB,9,DAL,1,8,5500,7.11
664,Kenneth Dixon,BAL,RB,16,LAC,8,22,5500,7.1
664,Doug Martin,OAK,RB,12,BAL,1,1,6000,7.1
666,Derrick Henry,TEN,RB,11,IND,20,19,5900,7.08
667,Alfred Morris,SF,RB,1,MIN,1,1,5500,7.07
667,Austin Ekeler,LAC,RB,3,LAR,1,10,5600,7.07
667,Duke Johnson,CLE,RB,14,CAR,24,6,5000,7.07
670,Peyton Barber,TB,RB,15,BAL,2,3,5500,7.05
671,Javorius Allen,BAL,RB,3,DEN,18,9,4900,7.04
672,Chris Carson,SEA,RB,3,DAL,3,11,6400,7.03
673,Frank Gore,MIA,RB,6,CHI,3,1,5300,7.01
673,Javorius Allen,BAL,RB,2,CIN,21,7,4900,7.01
673,Nyheim Hines,IND,RB,8,OAK,27,26,5300,7.01
676,Theo Riddick,DET,RB,4,DAL,4,14,5400,7
677,Aaron Jones,GB,RB,4,BUF,20,28,5500,6.99
678,Derrick Henry,TEN,RB,7,LAC,13,13,5500,6.95
679,Peyton Barber,TB,RB,8,CIN,30,28,5800,6.94
680,Giovani Bernard,CIN,RB,12,CLE,27,26,5300,6.92
681,Theo Riddick,DET,RB,2,SF,17,6,5400,6.9
682,Frank Gore,MIA,RB,9,NYJ,20,20,5400,6.89
682,LeGarrette Blount,DET,RB,15,BUF,3,22,5600,6.89
684,Mike Davis,SEA,RB,16,KC,31,30,5400,6.86
685,Jamaal Williams,GB,RB,5,DET,17,30,5400,6.83
685,Theo Riddick,DET,RB,5,GB,8,9,5400,6.83
687,Austin Ekeler,LAC,RB,2,BUF,29,26,5600,6.79
688,Trenton Cannon,NYJ,RB,16,GB,18,19,4800,6.78
689,TJ Yeldon,JAX,RB,4,NYJ,5,17,6000,6.73
690,Derrick Henry,TEN,RB,10,NE,22,15,5500,6.72
691,Mike Davis,SEA,RB,13,SF,23,16,4800,6.68
691,Theo Riddick,DET,RB,1,NYJ,26,26,5400,6.68
693,Javorius Allen,BAL,RB,1,BUF,16,32,4900,6.67
693,Jalen Richard,OAK,RB,15,CIN,32,32,4800,6.67
695,TJ Yeldon,JAX,RB,11,PIT,15,6,5400,6.64
696,Duke Johnson,CLE,RB,17,BAL,1,2,5200,6.61
697,Kenjon Barner,NE,RB,8,BUF,10,22,5500,6.58
698,Duke Johnson,CLE,RB,16,CIN,32,32,4800,6.57
699,Nyheim Hines,IND,RB,3,PHI,19,4,5500,6.56
700,Jamaal Williams,GB,RB,10,MIA,23,26,5900,6.53
700,Nyheim Hines,IND,RB,13,JAX,7,3,4900,6.53
702,Ito Smith,ATL,RB,12,NO,18,3,5100,6.51
702,Darren Sproles,PHI,RB,15,LAR,19,11,4500,6.51
702,Duke Johnson,CLE,RB,3,NYJ,4,7,4800,6.51
705,Jordan Wilkins,IND,RB,5,NE,12,16,5300,6.48
705,Devontae Booker,DEN,RB,1,SEA,8,10,6000,6.48
705,Giovani Bernard,CIN,RB,2,BAL,1,1,5200,6.48
705,Duke Johnson,CLE,RB,6,LAC,19,12,4800,6.48
705,Chris Thompson,WAS,RB,16,TEN,3,3,5100,6.48
710,TJ Yeldon,JAX,RB,10,IND,17,16,5800,6.47
711,Corey Clement,PHI,RB,1,ATL,10,7,5000,6.44
711,Ty Montgomery,GB,RB,2,MIN,11,7,5700,6.44
713,Ito Smith,ATL,RB,3,NO,29,3,4500,6.43
714,Wendell Smallwood,PHI,RB,5,MIN,24,10,5100,6.42
714,Duke Johnson,CLE,RB,4,OAK,21,13,4800,6.42
714,Nyheim Hines,IND,RB,14,HOU,9,7,5100,6.42
717,Alfred Blue,HOU,RB,5,DAL,6,10,5000,6.41
718,Derrick Henry,TEN,RB,12,HOU,9,11,5400,6.4
718,Raheem Mostert,SF,RB,8,ARI,17,32,5600,6.4
718,Tarik Cohen,CHI,RB,4,TB,29,27,5600,6.4
721,Frank Gore,MIA,RB,3,OAK,16,27,5300,6.38
721,Jordan Wilkins,IND,RB,2,WAS,1,15,6000,6.38
723,Rex Burkhead,NE,RB,17,NYJ,27,13,5000,6.36
723,Darren Sproles,PHI,RB,16,HOU,10,5,4500,6.36
725,Latavius Murray,MIN,RB,1,SF,28,24,5500,6.35
726,Giovani Bernard,CIN,RB,15,OAK,29,27,5000,6.34
727,Tarik Cohen,CHI,RB,3,ARI,27,32,5600,6.33
728,Ty Montgomery,BAL,RB,14,KC,30,30,5400,6.32
729,Royce Freeman,DEN,RB,11,LAC,9,13,5000,6.24
729,Nyheim Hines,IND,RB,15,DAL,4,4,4700,6.24
731,Nyheim Hines,IND,RB,11,TEN,1,1,4700,6.23
732,Jamaal Williams,GB,RB,6,SF,23,22,5300,6.2
733,Wendell Smallwood,PHI,RB,16,HOU,10,5,4700,6.19
733,Marcus Murphy,BUF,RB,3,MIN,13,6,4500,6.19
735,Chris Ivory,BUF,RB,8,NE,24,17,5800,6.17
735,Austin Ekeler,LAC,RB,11,DEN,19,22,5600,6.17
735,Rashaad Penny,SEA,RB,4,ARI,18,32,5700,6.17
738,Brian Hill,ATL,RB,17,TB,30,27,5300,6.16
738,Jalen Richard,OAK,RB,6,SEA,10,16,5000,6.16
740,Royce Freeman,DEN,RB,13,CIN,32,32,5000,6.15
740,Trenton Cannon,NYJ,RB,8,CHI,12,4,5200,6.15
740,Kapri Bibbs,WAS,RB,10,TB,32,27,4800,6.15
743,LeGarrette Blount,DET,RB,12,CHI,2,1,4600,6.12
743,Justin Jackson,LAC,RB,13,PIT,12,10,4900,6.12
743,Wendell Smallwood,PHI,RB,3,IND,11,22,4500,6.12
743,Jalen Richard,OAK,RB,5,LAC,22,16,4600,6.12
747,Jeffery Wilson,SF,RB,15,SEA,11,19,6400,6.11
747,Wendell Smallwood,PHI,RB,11,NO,28,4,5500,6.11
749,Mike Davis,SEA,RB,9,LAC,15,16,5100,6.07
749,Elijah McGuire,NYJ,RB,14,BUF,3,22,4600,6.07
751,Duke Johnson,CLE,RB,5,BAL,3,3,4800,6.06
752,Alfred Morris,SF,RB,5,ARI,14,32,5500,6.05
753,Mike Davis,SEA,RB,15,SF,25,20,4800,5.99
754,Royce Freeman,DEN,RB,12,PIT,12,9,5000,5.98
754,Ito Smith,ATL,RB,14,GB,14,20,4900,5.98
756,LeGarrette Blount,DET,RB,7,MIA,16,28,5600,5.97
757,Jamaal Williams,GB,RB,8,LAR,6,8,4900,5.95
758,Giovani Bernard,CIN,RB,13,DEN,20,20,5000,5.94
759,Theo Riddick,DET,RB,9,MIN,11,13,5200,5.93
760,Matt Breida,SF,RB,8,ARI,17,32,5900,5.92
760,Jalen Richard,OAK,RB,4,CLE,7,26,4600,5.92
762,Chris Thompson,WAS,RB,15,JAX,5,9,5300,5.9
763,Austin Ekeler,LAC,RB,17,DEN,16,18,5800,5.89
764,Javorius Allen,BAL,RB,9,PIT,25,4,5400,5.88
765,Ty Montgomery,GB,RB,4,BUF,20,28,5100,5.87
766,Royce Freeman,DEN,RB,14,SF,26,18,5000,5.84
767,Alfred Blue,HOU,RB,6,BUF,11,22,5600,5.83
768,Chris Ivory,BUF,RB,3,MIN,13,6,5100,5.82
768,Chris Thompson,WAS,RB,17,PHI,25,14,5000,5.82
770,Darren Sproles,PHI,RB,1,ATL,10,7,4600,5.8
771,Josh Adams,PHI,RB,11,NO,28,4,4500,5.77
772,Latavius Murray,MIN,RB,13,NE,17,12,5600,5.76
772,Cameron Artis-Payne,CAR,RB,17,NO,13,2,4500,5.76
774,Latavius Murray,MIN,RB,4,LAR,1,11,5600,5.75
774,Ty Montgomery,BAL,RB,13,ATL,30,29,5100,5.75
776,Stevan Ridley,PIT,RB,14,OAK,29,27,4500,5.74
777,Latavius Murray,MIN,RB,2,GB,7,10,5500,5.73
778,Chris Ivory,BUF,RB,7,IND,24,19,4900,5.71
778,Mike Davis,SEA,RB,12,CAR,20,8,5300,5.71
780,Ty Montgomery,GB,RB,6,SF,23,22,5000,5.7
781,Giovani Bernard,CIN,RB,14,LAC,7,16,5000,5.69
782,CJ Anderson,LAR,RB,16,ARI,15,31,4500,5.67
782,Dalvin Cook,MIN,RB,9,DET,24,28,6300,5.67
784,Giovani Bernard,CIN,RB,11,BAL,2,2,5800,5.66
784,Kapri Bibbs,WAS,RB,11,HOU,8,12,4600,5.66
786,Frank Gore,MIA,RB,4,NE,24,21,5000,5.64
786,Jamaal Williams,GB,RB,9,NE,21,17,4900,5.64
788,Latavius Murray,MIN,RB,16,DET,16,22,5500,5.63
788,Ito Smith,ATL,RB,13,BAL,1,1,4900,5.63
790,Rex Burkhead,NE,RB,16,BUF,4,23,5000,5.62
791,Mike Davis,SEA,RB,5,LAR,5,8,5500,5.61
791,Elijah McGuire,NYJ,RB,9,MIA,26,30,4900,5.61
793,Mike Davis,SEA,RB,8,DET,22,29,5400,5.6
794,Austin Ekeler,LAC,RB,1,KC,21,12,5100,5.59
794,TJ Yeldon,JAX,RB,12,BUF,3,21,5200,5.59
796,CJ Anderson,CAR,RB,2,ATL,3,27,5300,5.57
796,Latavius Murray,MIN,RB,12,GB,15,18,5800,5.57
798,TJ Yeldon,JAX,RB,14,TEN,8,6,4800,5.56
799,Nyheim Hines,IND,RB,2,WAS,1,15,5500,5.55
800,Kapri Bibbs,WAS,RB,9,ATL,30,25,4600,5.52
801,Mike Gillislee,NO,RB,1,TB,27,28,4600,5.5
802,Duke Johnson,CLE,RB,15,DEN,20,15,4700,5.49
803,Corey Clement,PHI,RB,10,DAL,3,11,5200,5.47
804,Rashaad Penny,SEA,RB,2,CHI,25,1,5800,5.45
805,Rashaad Penny,SEA,RB,17,ARI,19,32,5000,5.44
805,Frank Gore,MIA,RB,2,NYJ,4,1,5300,5.44
807,Rashaad Penny,SEA,RB,12,CAR,20,8,5400,5.43
808,TJ Yeldon,JAX,RB,15,WAS,16,16,4600,5.42
809,CJ Anderson,CAR,RB,1,DAL,12,5,5700,5.41
809,Ronald Jones II,TB,RB,6,ATL,30,29,5600,5.41
809,Ito Smith,ATL,RB,4,CIN,23,22,4500,5.41
812,Javorius Allen,BAL,RB,11,CIN,32,31,4800,5.4
813,Frank Gore,MIA,RB,1,TEN,19,8,5300,5.38
813,Ty Montgomery,GB,RB,8,LAR,6,8,5000,5.38
815,Chris Ivory,BUF,RB,14,NYJ,21,21,4500,5.34
816,Corey Grant,JAX,RB,2,NE,14,21,4800,5.28
816,Corey Clement,PHI,RB,14,DAL,2,5,5200,5.28
818,Rashaad Penny,SEA,RB,11,GB,14,17,5500,5.26
818,Chris Ivory,BUF,RB,12,JAX,7,5,4700,5.26
818,Jeffery Wilson,SF,RB,16,CHI,2,1,5400,5.26
821,Zach Zenner,DET,RB,15,BUF,3,22,5300,5.24
