Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
98,Allen Robinson,JAX,WR,10,BAL,29,31,7500,17.1
98,Calvin Johnson,DET,WR,11,OAK,30,15,8100,17.1
98,Demaryius Thomas,DEN,WR,11,CHI,13,16,7700,17.1
103,Emmanuel Sanders,DEN,WR,3,DET,29,17,8100,17
103,Randall Cobb,GB,WR,3,KC,24,32,8200,17
103,DeAndre Hopkins,HOU,WR,4,ATL,17,4,7900,17
103,Demaryius Thomas,DEN,WR,6,CLE,28,19,8300,17
103,Brandon Marshall,NYJ,WR,6,WAS,8,22,8000,17
103,Keenan Allen,LAC,WR,7,OAK,24,12,8100,17
103,Demaryius Thomas,DEN,WR,8,GB,9,9,8100,17
103,Mike Evans,TB,WR,8,ATL,11,4,7800,17
103,Alshon Jeffery,CHI,WR,10,LAR,3,4,7600,17
103,Antonio Brown,PIT,WR,5,LAC,17,2,8600,17
103,Larry Fitzgerald,ARI,WR,13,LAR,4,3,7300,17
103,Brandon Marshall,NYJ,WR,14,TEN,18,22,8200,17
103,Larry Fitzgerald,ARI,WR,14,MIN,10,14,7200,17
103,Brandon Marshall,NYJ,WR,15,DAL,10,4,8500,17
103,Brandon Marshall,NYJ,WR,17,BUF,17,20,8600,17
118,Emmanuel Sanders,DEN,WR,4,MIN,8,15,7900,16.9
118,Calvin Johnson,DET,WR,6,CHI,12,21,8200,16.9
118,Larry Fitzgerald,ARI,WR,6,PIT,16,17,7500,16.9
118,Calvin Johnson,DET,WR,7,MIN,5,9,8400,16.9
118,Antonio Brown,PIT,WR,7,KC,29,32,8300,16.9
118,Brandon Marshall,NYJ,WR,7,NE,13,26,8200,16.9
118,Emmanuel Sanders,DEN,WR,9,IND,27,25,7600,16.9
118,Emmanuel Sanders,DEN,WR,5,OAK,31,9,7700,16.9
118,AJ Green,CIN,WR,12,LAR,4,2,8200,16.9
118,Allen Robinson,JAX,WR,12,LAC,22,7,7900,16.9
118,Allen Robinson,JAX,WR,14,IND,29,30,8500,16.9
129,Randall Cobb,GB,WR,6,LAC,15,3,8100,16.8
129,Alshon Jeffery,CHI,WR,8,MIN,7,7,7700,16.8
129,Jeremy Maclin,KC,WR,8,DET,32,25,6800,16.8
129,Randall Cobb,GB,WR,10,DET,31,20,7700,16.8
129,Mike Evans,TB,WR,9,NYG,29,20,7500,16.8
129,AJ Green,CIN,WR,11,ARI,6,15,8200,16.8
129,AJ Green,CIN,WR,5,SEA,3,2,8200,16.8
129,Demaryius Thomas,DEN,WR,12,NE,12,23,7700,16.8
129,Brandon Marshall,NYJ,WR,13,NYG,30,18,8100,16.8
138,Allen Robinson,JAX,WR,16,NO,32,19,8400,16.7
138,Emmanuel Sanders,DEN,WR,8,GB,9,9,7800,16.7
138,Brandon Marshall,NYJ,WR,9,JAX,25,17,8100,16.7
138,Jeremy Maclin,KC,WR,5,CHI,17,25,6900,16.7
138,Calvin Johnson,DET,WR,14,LAR,9,3,7900,16.7
138,Calvin Johnson,DET,WR,15,NO,32,20,8000,16.7
144,Larry Fitzgerald,ARI,WR,4,LAR,7,3,7400,16.6
144,Emmanuel Sanders,DEN,WR,6,CLE,28,19,7900,16.6
144,Jeremy Maclin,KC,WR,6,MIN,9,13,7200,16.6
144,Calvin Johnson,DET,WR,10,GB,16,11,8000,16.6
144,Calvin Johnson,DET,WR,5,ARI,4,11,8100,16.6
144,Brandin Cooks,NO,WR,16,JAX,25,15,7000,16.6
144,AJ Green,CIN,WR,15,SF,26,19,8700,16.6
144,Demaryius Thomas,DEN,WR,15,PIT,18,27,7700,16.6
152,Keenan Allen,LAC,WR,6,GB,3,4,7700,16.5
152,Julian Edelman,NE,WR,7,NYJ,1,6,8000,16.5
152,Jarvis Landry,MIA,WR,13,BAL,22,30,7400,16.5
152,Jeremy Maclin,KC,WR,15,BAL,23,32,6700,16.5
152,Brandin Cooks,NO,WR,17,ATL,9,2,7600,16.5
157,Brandon Marshall,NYJ,WR,3,PHI,15,26,7400,16.4
157,Brandon Marshall,NYJ,WR,4,MIA,20,24,7800,16.4
157,Larry Fitzgerald,ARI,WR,8,CLE,21,14,7700,16.4
157,Brandon Marshall,NYJ,WR,11,HOU,15,10,7900,16.4
157,Larry Fitzgerald,ARI,WR,5,DET,22,21,7400,16.4
157,Demaryius Thomas,DEN,WR,13,LAC,25,7,7600,16.4
157,Brandon Marshall,NYJ,WR,16,NE,7,16,8300,16.4
157,Demaryius Thomas,DEN,WR,16,CIN,3,11,7800,16.4
157,Demaryius Thomas,DEN,WR,14,OAK,25,13,7700,16.4
157,AJ Green,CIN,WR,17,BAL,19,30,8400,16.4
167,Allen Robinson,JAX,WR,15,ATL,11,2,8100,16.3
167,Brandon Marshall,NYJ,WR,10,BUF,17,22,7900,16.3
167,Jarvis Landry,MIA,WR,15,LAC,20,6,7100,16.3
167,Demaryius Thomas,DEN,WR,17,LAC,16,5,7700,16.3
171,Antonio Brown,PIT,WR,6,ARI,7,18,8600,16.2
171,T.Y. Hilton,IND,WR,6,NE,11,22,7400,16.2
171,Allen Robinson,JAX,WR,11,TEN,12,13,7700,16.2
171,Mike Evans,TB,WR,12,IND,27,26,8100,16.2
171,Brandin Cooks,NO,WR,6,ATL,16,5,7000,16.2
171,Steve Smith,BAL,WR,8,LAC,19,6,6700,16.2
171,Jarvis Landry,MIA,WR,10,PHI,12,30,7000,16.2
171,Randall Cobb,GB,WR,11,MIN,7,9,7100,16.2
171,Larry Fitzgerald,ARI,WR,16,GB,10,13,7300,16.2
171,Jeremy Maclin,KC,WR,16,CLE,28,28,6900,16.2
171,Kamar Aiken,BAL,WR,16,PIT,18,31,6600,16.2
171,Randall Cobb,GB,WR,15,OAK,24,11,7200,16.2
183,T.Y. Hilton,IND,WR,7,NO,32,13,7700,16.1
183,T.Y. Hilton,IND,WR,13,PIT,22,30,7300,16.1
183,Martavis Bryant,PIT,WR,16,BAL,21,32,7200,16.1
183,Mike Evans,TB,WR,14,NO,32,24,8000,16.1
183,Mike Evans,TB,WR,15,LAR,9,4,7900,16.1
183,Brandon Marshall,NYJ,WR,12,MIA,26,20,7800,16.1
183,Jarvis Landry,MIA,WR,14,NYG,31,18,7100,16.1
183,Jarvis Landry,MIA,WR,17,NE,10,19,7200,16.1
183,Kamar Aiken,BAL,WR,17,CIN,5,12,6500,16.1
192,Allen Robinson,JAX,WR,17,HOU,7,7,8500,16
192,Jarvis Landry,MIA,WR,8,NE,16,29,7400,16
192,Michael Crabtree,OAK,WR,11,DET,31,20,6500,16
192,Randall Cobb,GB,WR,13,DET,23,16,7100,16
192,Eric Decker,NYJ,WR,16,NE,7,16,7600,16
192,Golden Tate,DET,WR,16,SF,26,18,6700,16
192,Brandin Cooks,NO,WR,14,TB,16,19,7100,16
199,Calvin Johnson,DET,WR,3,DEN,1,1,8200,15.9
199,T.Y. Hilton,IND,WR,11,ATL,9,4,7200,15.9
199,Mike Evans,TB,WR,13,ATL,7,2,7900,15.9
199,Amari Cooper,OAK,WR,13,KC,12,31,7000,15.9
199,DeSean Jackson,WAS,WR,16,PHI,28,30,6800,15.9
199,Calvin Johnson,DET,WR,17,CHI,15,8,7900,15.9
199,Jarvis Landry,MIA,WR,16,IND,27,27,7000,15.9
199,Golden Tate,DET,WR,15,NO,32,20,6900,15.9
199,Larry Fitzgerald,ARI,WR,17,SEA,1,3,7400,15.9
208,Amari Cooper,OAK,WR,10,MIN,6,7,7100,15.8
208,Jarvis Landry,MIA,WR,6,TEN,6,7,7300,15.8
208,Danny Amendola,NE,WR,13,PHI,26,32,6700,15.8
211,Steve Smith,BAL,WR,7,ARI,6,19,6900,15.7
211,Amari Cooper,OAK,WR,9,PIT,15,15,7300,15.7
211,Amari Cooper,OAK,WR,16,LAC,16,6,7300,15.7
211,Brandin Cooks,NO,WR,15,DET,23,14,7000,15.7
211,Martavis Bryant,PIT,WR,17,CLE,27,27,7100,15.7
211,Jarvis Landry,MIA,WR,7,HOU,19,17,7100,15.7
211,Jarvis Landry,MIA,WR,9,BUF,17,24,7000,15.7
211,Jarvis Landry,MIA,WR,12,NYJ,5,21,7000,15.7
219,John Brown,ARI,WR,7,BAL,30,31,6700,15.6
219,T.Y. Hilton,IND,WR,8,CAR,5,5,7700,15.6
219,Randall Cobb,GB,WR,9,CAR,6,5,7400,15.6
219,T.Y. Hilton,IND,WR,5,HOU,18,7,7500,15.6
219,Amari Cooper,OAK,WR,12,TEN,13,14,6800,15.6
219,Sammy Watkins,BUF,WR,16,DAL,12,5,7700,15.6
219,Sammy Watkins,BUF,WR,15,WAS,17,24,7200,15.6
219,Jeremy Maclin,KC,WR,17,OAK,23,11,7100,15.6
219,Danny Amendola,NE,WR,14,HOU,12,13,7000,15.6
219,Danny Amendola,NE,WR,15,TEN,21,23,7000,15.6
229,Mike Evans,TB,WR,4,CAR,3,7,7500,15.5
229,Allen Robinson,JAX,WR,6,HOU,19,16,6700,15.5
229,Allen Robinson,JAX,WR,7,BUF,20,23,7000,15.5
229,Brandin Cooks,NO,WR,10,WAS,17,24,7200,15.5
229,Stefon Diggs,MIN,WR,10,OAK,30,16,6600,15.5
229,Brandin Cooks,NO,WR,12,HOU,14,12,7300,15.5
229,Emmanuel Sanders,DEN,WR,13,LAC,25,7,7300,15.5
229,T.Y. Hilton,IND,WR,14,JAX,28,14,7000,15.5
229,Jeremy Maclin,KC,WR,14,LAC,22,6,6900,15.5
229,Eric Decker,NYJ,WR,15,DAL,10,4,7500,15.5
229,Sammy Watkins,BUF,WR,17,NYJ,6,17,7800,15.5
240,Dez Bryant,DAL,WR,10,TB,22,29,8100,15.4
240,Alshon Jeffery,CHI,WR,12,GB,16,10,7600,15.4
240,T.Y. Hilton,IND,WR,12,TB,19,18,6900,15.4
240,T.Y. Hilton,IND,WR,16,MIA,30,26,6800,15.4
240,Sammy Watkins,BUF,WR,14,PHI,26,32,7200,15.4
240,T.Y. Hilton,IND,WR,15,HOU,14,12,7000,15.4
240,Doug Baldwin,SEA,WR,17,ARI,3,9,7400,15.4
240,Eric Decker,NYJ,WR,17,BUF,17,20,7400,15.4
240,Danny Amendola,NE,WR,11,BUF,17,22,6100,15.4
240,Steve Johnson,LAC,WR,12,JAX,21,15,5500,15.4
240,Golden Tate,DET,WR,17,CHI,15,8,6900,15.4
251,Jordan Matthews,PHI,WR,1,ATL,null,null,6800,15.3
251,Willie Snead,NO,WR,6,ATL,16,5,6200,15.3
251,Randall Cobb,GB,WR,8,DEN,1,2,7600,15.3
251,Amari Cooper,OAK,WR,8,NYJ,2,11,7500,15.3
251,Michael Crabtree,OAK,WR,10,MIN,6,7,6400,15.3
251,Stefon Diggs,MIN,WR,9,LAR,3,4,7400,15.3
251,Kamar Aiken,BAL,WR,11,LAR,3,2,5900,15.3
251,Amari Cooper,OAK,WR,5,DEN,2,1,7300,15.3
251,Allen Robinson,JAX,WR,5,TB,14,20,6300,15.3
251,Dez Bryant,DAL,WR,12,CAR,3,6,8300,15.3
251,Brandon LaFell,NE,WR,13,PHI,26,32,6600,15.3
251,AJ Green,CIN,WR,16,DEN,2,1,8400,15.3
251,Doug Baldwin,SEA,WR,15,CLE,28,26,7400,15.3
251,Amari Cooper,OAK,WR,15,GB,9,9,6900,15.3
265,Jordan Matthews,PHI,WR,6,NYG,19,6,6600,15.2
265,Larry Fitzgerald,ARI,WR,10,SEA,1,1,7400,15.2
265,Eric Decker,NYJ,WR,11,HOU,15,10,7000,15.2
265,Brandon LaFell,NE,WR,11,BUF,17,22,6900,15.2
265,Randall Cobb,GB,WR,12,CHI,15,16,7400,15.2
265,Eric Decker,NYJ,WR,12,MIA,26,20,7100,15.2
265,Sammy Watkins,BUF,WR,13,HOU,10,8,7000,15.2
265,Martavis Bryant,PIT,WR,13,IND,23,21,6900,15.2
265,Eric Decker,NYJ,WR,14,TEN,18,22,7300,15.2
265,Emmanuel Sanders,DEN,WR,14,OAK,25,13,7100,15.2
275,Brandin Cooks,NO,WR,8,NYG,17,12,6800,15.1
275,Jordan Matthews,PHI,WR,10,MIA,26,21,6600,15.1
275,Brandin Cooks,NO,WR,9,TEN,9,13,7100,15.1
275,Mike Evans,TB,WR,5,JAX,26,17,7500,15.1
275,Michael Crabtree,OAK,WR,12,TEN,13,14,6500,15.1
275,Eric Decker,NYJ,WR,13,NYG,30,18,7200,15.1
275,Dez Bryant,DAL,WR,13,WAS,21,27,7200,15.1
275,Calvin Johnson,DET,WR,16,SF,26,18,7800,15.1
283,John Brown,ARI,WR,6,PIT,16,17,6100,15
283,Willie Snead,NO,WR,7,IND,27,30,6500,15
283,Stefon Diggs,MIN,WR,8,CHI,20,27,6700,15
283,Eric Decker,NYJ,WR,9,JAX,25,17,6300,15
283,Michael Crabtree,OAK,WR,9,PIT,15,15,5800,15
283,Sammy Watkins,BUF,WR,11,NE,14,28,6600,15
283,Pierre Garcon,WAS,WR,5,ATL,20,13,6200,15
283,DeSean Jackson,WAS,WR,12,NYG,30,19,6300,15
283,Kamar Aiken,BAL,WR,13,MIA,29,26,6100,15
283,Doug Baldwin,SEA,WR,16,LAR,14,4,7700,15
283,Jordan Matthews,PHI,WR,17,NYG,31,22,6600,15
294,Emmanuel Sanders,DEN,WR,10,KC,19,32,7800,14.9
294,Alshon Jeffery,CHI,WR,6,DET,27,24,7400,14.9
294,Dez Bryant,DAL,WR,9,PHI,8,27,7900,14.9
294,Brandin Cooks,NO,WR,5,PHI,11,27,6800,14.9
294,Jordan Matthews,PHI,WR,5,NO,29,10,6800,14.9
294,Dez Bryant,DAL,WR,14,GB,15,12,7400,14.9
294,Anquan Boldin,SF,WR,14,CLE,31,28,5900,14.9
301,John Brown,ARI,WR,15,PHI,27,31,6300,14.8
301,Eric Decker,NYJ,WR,10,BUF,17,22,6800,14.8
301,Willie Snead,NO,WR,10,WAS,17,24,6500,14.8
301,Brandon LaFell,NE,WR,10,NYG,28,19,6200,14.8
301,Allen Robinson,JAX,WR,9,NYJ,4,16,7200,14.8
301,Randall Cobb,GB,WR,14,DAL,8,5,7000,14.8
307,John Brown,ARI,WR,14,MIN,10,14,6300,14.7
307,Anquan Boldin,SF,WR,6,BAL,29,31,6500,14.7
307,Brandin Cooks,NO,WR,7,IND,27,30,6700,14.7
307,Donte Moncrief,IND,WR,13,PIT,22,30,6400,14.7
307,Willie Snead,NO,WR,16,JAX,25,15,6000,14.7
312,Travis Benjamin,CLE,WR,7,LAR,8,7,6600,14.6
312,Martavis Bryant,PIT,WR,14,CIN,4,9,7400,14.6
312,Eric Decker,NYJ,WR,8,OAK,26,10,6400,14.6
312,Golden Tate,DET,WR,11,OAK,30,15,6200,14.6
312,Michael Crabtree,OAK,WR,13,KC,12,31,6600,14.6
312,Doug Baldwin,SEA,WR,14,BAL,21,29,6800,14.6
318,Emmanuel Sanders,DEN,WR,16,CIN,3,11,7500,14.5
318,John Brown,ARI,WR,16,GB,10,13,6400,14.5
318,Golden Tate,DET,WR,5,ARI,4,11,6600,14.5
318,Michael Crabtree,OAK,WR,16,LAC,16,6,6500,14.5
318,Brandon LaFell,NE,WR,16,NYJ,6,21,6300,14.5
318,Rueben Randle,NYG,WR,16,MIN,12,14,5700,14.5
318,Michael Crabtree,OAK,WR,17,KC,8,26,6600,14.5
325,Mike Evans,TB,WR,7,WAS,11,22,7500,14.4
325,Martavis Bryant,PIT,WR,9,OAK,24,12,6900,14.4
325,Allen Hurns,JAX,WR,16,NO,32,19,7100,14.4
325,Michael Floyd,ARI,WR,16,GB,10,13,6300,14.4
325,DeSean Jackson,WAS,WR,14,CHI,13,9,6700,14.4
325,Michael Floyd,ARI,WR,15,PHI,27,31,6100,14.4
325,Emmanuel Sanders,DEN,WR,17,LAC,16,5,7500,14.4
325,Kendall Wright,TEN,WR,6,MIA,25,25,5800,14.4
325,Davante Adams,GB,WR,11,MIN,7,9,6800,14.4
325,Golden Tate,DET,WR,13,GB,15,9,6500,14.4
335,Stefon Diggs,MIN,WR,11,GB,18,13,6700,14.3
335,Vincent Jackson,TB,WR,5,JAX,26,17,6800,14.3
335,Travis Benjamin,CLE,WR,13,CIN,5,14,5900,14.3
335,Michael Floyd,ARI,WR,17,SEA,1,3,6500,14.3
335,Donte Moncrief,IND,WR,7,NO,32,13,6500,14.3
335,Pierre Garcon,WAS,WR,7,TB,21,27,6100,14.3
341,James Jones,GB,WR,6,LAC,15,3,6600,14.2
341,Travis Benjamin,CLE,WR,12,BAL,22,30,5900,14.2
341,DeSean Jackson,WAS,WR,13,DAL,9,5,6500,14.2
341,John Brown,ARI,WR,13,LAR,4,3,6000,14.2
341,Martavis Bryant,PIT,WR,15,DEN,1,1,7100,14.2
341,Jordan Matthews,PHI,WR,12,DET,27,17,6000,14.2
341,Michael Crabtree,OAK,WR,15,GB,9,9,6700,14.2
348,James Jones,GB,WR,4,SF,29,29,6000,14.1
348,Martavis Bryant,PIT,WR,8,CIN,13,15,7200,14.1
348,Allen Hurns,JAX,WR,10,BAL,29,31,7300,14.1
348,DeSean Jackson,WAS,WR,10,NO,32,28,6000,14.1
348,James Jones,GB,WR,5,LAR,9,5,6400,14.1
348,Martavis Bryant,PIT,WR,12,SEA,3,4,6700,14.1
348,Stefon Diggs,MIN,WR,12,ATL,6,3,6600,14.1
348,Allen Hurns,JAX,WR,14,IND,29,30,6600,14.1
348,Allen Hurns,JAX,WR,15,ATL,11,2,7000,14.1
357,Mike Wallace,MIN,WR,6,KC,32,32,5400,14
357,Eric Decker,NYJ,WR,7,NE,13,26,6200,14
357,Tavon Austin,LAR,WR,10,CHI,15,14,6000,14
357,T.Y. Hilton,IND,WR,9,DEN,1,2,7700,14
357,Allen Hurns,JAX,WR,11,TEN,12,13,7500,14
357,Allen Hurns,JAX,WR,12,LAC,22,7,7200,14
357,Ted Ginn,CAR,WR,16,ATL,11,2,7100,14
357,Stefon Diggs,MIN,WR,16,NYG,31,24,6000,14
357,Vincent Jackson,TB,WR,14,NO,32,24,6800,14
357,Allen Hurns,JAX,WR,17,HOU,7,7,7300,14
357,Michael Crabtree,OAK,WR,7,LAC,15,3,5900,14
368,Allen Hurns,JAX,WR,6,HOU,19,16,6500,13.9
368,Willie Snead,NO,WR,8,NYG,17,12,5800,13.9
368,Kamar Aiken,BAL,WR,10,JAX,24,18,5400,13.9
368,Willie Snead,NO,WR,9,TEN,9,13,6100,13.9
368,John Brown,ARI,WR,5,DET,22,21,5900,13.9
368,John Brown,ARI,WR,12,SF,28,28,5700,13.9
368,Travis Benjamin,CLE,WR,14,SF,24,21,5700,13.9
375,Davante Adams,GB,WR,10,DET,31,20,5800,13.8
375,Malcom Floyd,LAC,WR,9,CHI,18,25,6100,13.8
375,Travis Benjamin,CLE,WR,5,BAL,21,31,6200,13.8
375,Terrance Williams,DAL,WR,5,NE,24,29,5900,13.8
375,Vincent Jackson,TB,WR,13,ATL,7,2,6300,13.8
375,Ted Ginn,CAR,WR,15,NYG,30,18,6600,13.8
381,Travis Benjamin,CLE,WR,6,DEN,2,1,6300,13.7
381,Eric Decker,NYJ,WR,6,WAS,8,22,6100,13.7
381,Doug Baldwin,SEA,WR,13,MIN,6,11,6200,13.7
384,Martavis Bryant,PIT,WR,7,KC,29,32,6900,13.6
384,Donte Moncrief,IND,WR,8,CAR,5,5,6400,13.6
384,Tavon Austin,LAR,WR,11,BAL,28,32,6000,13.6
387,Mike Wallace,MIN,WR,8,CHI,20,27,5300,13.5
387,Martavis Bryant,PIT,WR,10,CLE,27,17,6500,13.5
387,Travis Benjamin,CLE,WR,10,PIT,18,23,5700,13.5
387,Allen Hurns,JAX,WR,9,NYJ,4,16,6800,13.5
387,Rishard Matthews,MIA,WR,9,BUF,17,24,6500,13.5
387,Leonard Hankerson,ATL,WR,5,WAS,7,23,6000,13.5
387,Michael Floyd,ARI,WR,14,MIN,10,14,6100,13.5
387,James Jones,GB,WR,17,MIN,11,14,5500,13.5
395,Leonard Hankerson,ATL,WR,6,NO,31,14,5800,13.4
395,Mike Wallace,MIN,WR,7,DET,30,24,5400,13.4
395,James Jones,GB,WR,8,DEN,1,2,6200,13.4
395,Donte Moncrief,IND,WR,9,DEN,1,2,6400,13.4
395,Rishard Matthews,MIA,WR,11,DAL,14,5,6400,13.4
395,Percy Harvin,BUF,WR,5,TEN,10,16,5400,13.4
395,Doug Baldwin,SEA,WR,12,PIT,18,23,5300,13.4
402,Terrance Williams,DAL,WR,7,NYG,18,10,5900,13.3
402,Marvin Jones,CIN,WR,11,ARI,6,15,5400,13.3
402,James Jones,GB,WR,12,CHI,15,16,5800,13.3
402,Nate Washington,HOU,WR,12,NO,32,24,5300,13.3
402,Tyler Lockett,SEA,WR,16,LAR,14,4,6200,13.3
402,Brandon LaFell,NE,WR,15,TEN,21,23,6300,13.3
408,Michael Floyd,ARI,WR,8,CLE,21,14,4900,13.2
