Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
403,Golden Tate,DET,WR,12,MIN,3,2,6000,10.96
405,Mike Wallace,BAL,WR,9,PIT,18,4,6600,10.95
405,Alshon Jeffery,CHI,WR,17,MIN,6,4,6900,10.95
405,Jamison Crowder,WAS,WR,10,MIN,2,2,6000,10.95
408,Sammy Watkins,BUF,WR,15,CLE,31,27,6100,10.94
408,Tyrell Williams,LAC,WR,12,HOU,8,3,6500,10.94
408,Michael Thomas,NO,WR,12,LAR,4,13,6400,10.94
408,Michael Crabtree,OAK,WR,7,JAX,17,25,7200,10.94
408,Demaryius Thomas,DEN,WR,17,OAK,23,18,6600,10.94
413,Willie Snead,NO,WR,13,DET,19,10,6500,10.93
413,Jordan Matthews,PHI,WR,15,BAL,5,29,5700,10.93
415,Terrelle Pryor,CLE,WR,17,PIT,8,3,5900,10.91
415,Randall Cobb,GB,WR,5,NYG,14,15,7100,10.91
415,Jeremy Maclin,KC,WR,2,HOU,5,19,6900,10.91
418,Brandon Marshall,NYJ,WR,14,SF,32,32,7200,10.9
419,Cole Beasley,DAL,WR,12,WAS,19,14,6400,10.89
419,Kenny Britt,LAR,WR,12,NO,26,15,7100,10.89
419,DeAndre Hopkins,HOU,WR,15,JAX,10,5,6500,10.89
422,Travis Benjamin,LAC,WR,2,JAX,16,21,6100,10.88
423,Phillip Dorsett,IND,WR,3,LAC,24,15,6000,10.86
423,Travis Benjamin,LAC,WR,5,OAK,31,31,6500,10.86
425,Allen Robinson,JAX,WR,16,TEN,20,30,5600,10.85
426,Brandon LaFell,CIN,WR,17,BAL,7,24,5800,10.84
427,Brandin Cooks,NO,WR,10,DEN,3,1,7300,10.81
427,Willie Snead,NO,WR,9,SF,29,20,6500,10.81
429,Taylor Gabriel,ATL,WR,15,SF,32,31,5800,10.78
429,Kenny Britt,LAR,WR,10,NYJ,21,21,6400,10.78
429,Michael Crabtree,OAK,WR,6,KC,17,26,7000,10.78
432,DeSean Jackson,WAS,WR,7,DET,29,28,6500,10.77
433,Quincy Enunwa,NYJ,WR,4,SEA,2,1,5600,10.76
434,Terrelle Pryor,CLE,WR,15,BUF,19,11,6400,10.75
435,Michael Thomas,NO,WR,10,DEN,3,1,6400,10.74
436,Kelvin Benjamin,CAR,WR,13,SEA,5,8,6800,10.72
437,Stefon Diggs,MIN,WR,2,GB,19,12,6500,10.71
437,Terrelle Pryor,CLE,WR,6,TEN,7,6,7000,10.71
437,Quincy Enunwa,NYJ,WR,8,CLE,32,30,6100,10.71
440,Jarvis Landry,MIA,WR,15,NYJ,24,17,6100,10.69
441,Davante Adams,GB,WR,16,MIN,3,2,6600,10.68
441,Mike Wallace,BAL,WR,12,CIN,22,6,6700,10.68
443,Davante Adams,GB,WR,13,HOU,6,3,6800,10.67
443,Marvin Jones,DET,WR,2,TEN,6,11,6500,10.67
445,Jarvis Landry,MIA,WR,13,BAL,4,26,6400,10.66
446,Adam Thielen,MIN,WR,12,DET,23,14,6200,10.64
446,Jamison Crowder,WAS,WR,16,CHI,12,29,6000,10.64
446,Cole Beasley,DAL,WR,4,SF,20,15,5200,10.64
449,Kelvin Benjamin,CAR,WR,14,LAC,21,12,6800,10.63
449,Pierre Garcon,WAS,WR,16,CHI,12,29,5500,10.63
449,Steve Smith,BAL,WR,10,CLE,32,25,5400,10.63
449,Demaryius Thomas,DEN,WR,3,CIN,18,12,7200,10.63
453,Willie Snead,NO,WR,6,CAR,20,11,7000,10.62
454,Michael Crabtree,OAK,WR,3,TEN,8,13,6400,10.61
455,Steve Smith,BAL,WR,11,DAL,12,14,5500,10.59
456,Eli Rogers,PIT,WR,17,CLE,31,23,4700,10.58
457,Sammy Watkins,BUF,WR,17,NYJ,26,17,6100,10.57
457,Willie Snead,NO,WR,16,TB,21,16,6000,10.57
459,Marvin Jones,DET,WR,11,JAX,17,9,6500,10.56
460,Pierre Garcon,WAS,WR,11,GB,25,29,5700,10.55
460,Jeremy Maclin,KC,WR,8,IND,25,5,6400,10.55
462,Allen Robinson,JAX,WR,15,HOU,6,6,6300,10.52
463,Cole Beasley,DAL,WR,11,BAL,3,24,6400,10.51
464,Terrelle Pryor,CLE,WR,16,LAC,22,10,6100,10.5
465,Donte Moncrief,IND,WR,13,NYJ,18,25,6700,10.49
465,Michael Crabtree,OAK,WR,2,ATL,26,15,6200,10.49
465,Demaryius Thomas,DEN,WR,7,HOU,6,3,7300,10.49
468,Pierre Garcon,WAS,WR,14,PHI,11,27,5400,10.48
469,Eric Decker,NYJ,WR,2,BUF,9,18,7000,10.47
470,Doug Baldwin,SEA,WR,3,SF,14,17,7200,10.45
470,Jamison Crowder,WAS,WR,15,CAR,28,27,6100,10.45
470,Emmanuel Sanders,DEN,WR,2,IND,31,9,6700,10.45
473,Tyreek Hill,KC,WR,11,TB,28,30,5400,10.44
473,Jordan Matthews,PHI,WR,16,NYG,6,9,5600,10.44
475,Steve Smith,BAL,WR,13,MIA,15,16,6100,10.43
476,Tyrell Williams,LAC,WR,9,TEN,13,13,5600,10.42
477,Mike Wallace,BAL,WR,11,DAL,12,14,6800,10.41
478,Marvin Jones,DET,WR,1,IND,27,26,5500,10.39
479,Golden Tate,DET,WR,3,GB,15,18,6500,10.38
480,Kenny Britt,LAR,WR,11,MIA,18,26,6800,10.37
480,Steve Smith,BAL,WR,14,NE,8,7,6200,10.37
482,Cole Beasley,DAL,WR,10,PIT,15,4,6500,10.35
482,T.Y. Hilton,IND,WR,2,DEN,11,13,7000,10.35
482,Emmanuel Sanders,DEN,WR,3,CIN,18,12,6500,10.35
485,Jamison Crowder,WAS,WR,12,DAL,11,16,6300,10.34
486,Cameron Meredith,CHI,WR,17,MIN,6,4,5800,10.31
487,DeSean Jackson,WAS,WR,4,CLE,26,31,6900,10.3
488,Jordan Matthews,PHI,WR,1,CLE,28,31,6600,10.28
488,Michael Crabtree,OAK,WR,17,DEN,1,1,6100,10.28
490,Pierre Garcon,WAS,WR,12,DAL,11,16,5600,10.26
490,DeAndre Hopkins,HOU,WR,17,TEN,22,30,7200,10.26
492,Willie Snead,NO,WR,7,KC,13,22,6800,10.25
493,DeSean Jackson,WAS,WR,6,PHI,1,4,6400,10.23
493,Willie Snead,NO,WR,8,SEA,5,9,6400,10.23
495,DeSean Jackson,WAS,WR,17,NYG,5,9,7000,10.22
496,Jeremy Maclin,KC,WR,9,JAX,21,23,6700,10.21
496,Pierre Garcon,WAS,WR,17,NYG,5,9,5600,10.21
498,Michael Floyd,ARI,WR,2,TB,24,23,7000,10.19
499,Rishard Matthews,TEN,WR,15,KC,15,28,5800,10.18
500,Randall Cobb,GB,WR,12,PHI,6,19,6600,10.16
501,Allen Robinson,JAX,WR,14,MIN,2,2,6600,10.15
502,Sammy Watkins,BUF,WR,14,PIT,9,3,6000,10.13
503,Allen Robinson,JAX,WR,13,DEN,3,1,7000,10.12
504,Steve Smith,BAL,WR,15,PHI,12,30,6200,10.11
505,Golden Tate,DET,WR,8,HOU,6,4,6300,10.1
506,Rishard Matthews,TEN,WR,16,JAX,10,6,5700,10.08
506,Mike Wallace,BAL,WR,7,NYJ,25,31,6900,10.08
506,Dontrelle Inman,LAC,WR,16,CLE,31,24,5600,10.08
509,Michael Thomas,NO,WR,8,SEA,5,9,5700,10.07
509,Steve Smith,BAL,WR,17,CIN,13,2,5800,10.07
511,Donte Moncrief,IND,WR,14,HOU,6,4,6400,10.06
512,Tyreek Hill,KC,WR,14,OAK,26,17,6400,10.04
513,Quincy Enunwa,NYJ,WR,10,LAR,10,18,5800,10.03
514,Golden Tate,DET,WR,4,CHI,22,20,6200,10.01
515,Willie Snead,NO,WR,17,ATL,29,20,5800,10
515,Willie Snead,NO,WR,15,ARI,3,12,5900,10
517,Will Fuller,HOU,WR,4,TEN,10,14,6700,9.99
517,Taylor Gabriel,ATL,WR,14,LAR,13,21,5400,9.99
519,Terrelle Pryor,CLE,WR,7,CIN,21,13,7300,9.97
519,Kenny Britt,LAR,WR,13,NE,9,9,6900,9.97
521,Robert Woods,BUF,WR,4,NE,11,17,5400,9.96
522,Mohamed Sanu,ATL,WR,15,SF,32,31,5300,9.95
523,Golden Tate,DET,WR,7,WAS,16,11,6600,9.92
523,Julian Edelman,NE,WR,1,ARI,8,8,7300,9.92
525,Amari Cooper,OAK,WR,17,DEN,1,1,6400,9.91
526,Allen Hurns,JAX,WR,1,GB,9,13,7000,9.9
527,Pierre Garcon,WAS,WR,10,MIN,2,2,5400,9.89
528,Quincy Enunwa,NYJ,WR,5,PIT,17,7,6200,9.86
529,DeSean Jackson,WAS,WR,15,CAR,28,27,6000,9.83
529,Tyrell Williams,LAC,WR,8,DEN,3,1,5800,9.83
531,DeSean Jackson,WAS,WR,5,BAL,6,19,6700,9.82
531,Travis Benjamin,LAC,WR,9,TEN,13,13,6000,9.82
533,Michael Crabtree,OAK,WR,4,BAL,3,10,6500,9.79
533,Marqise Lee,JAX,WR,15,HOU,6,6,5700,9.79
535,Will Fuller,HOU,WR,3,NE,20,27,6500,9.78
535,Jamison Crowder,WAS,WR,4,CLE,26,31,6000,9.78
537,Tyrell Williams,LAC,WR,7,ATL,28,14,6100,9.76
537,Kenny Britt,LAR,WR,15,SEA,5,20,6300,9.76
539,Robert Woods,BUF,WR,11,CIN,24,7,5400,9.75
540,Kelvin Benjamin,CAR,WR,16,ATL,30,19,6700,9.73
540,Donte Moncrief,IND,WR,9,GB,14,22,6100,9.73
542,Allen Hurns,JAX,WR,2,LAC,27,16,6900,9.72
542,Phillip Dorsett,IND,WR,4,JAX,16,23,6400,9.72
544,Taylor Gabriel,ATL,WR,16,CAR,27,26,5900,9.71
544,Will Fuller,HOU,WR,5,MIN,4,2,7200,9.71
544,Quincy Enunwa,NYJ,WR,6,ARI,5,10,5900,9.71
544,Marqise Lee,JAX,WR,16,TEN,20,30,5900,9.71
544,Travis Benjamin,LAC,WR,6,DEN,5,1,6000,9.71
549,Tyler Lockett,SEA,WR,1,MIA,26,19,6200,9.7
549,Pierre Garcon,WAS,WR,4,CLE,26,31,6000,9.7
551,Pierre Garcon,WAS,WR,7,DET,29,28,6100,9.68
552,Davante Adams,GB,WR,14,SEA,5,8,6400,9.66
552,Cole Beasley,DAL,WR,14,NYG,9,11,6300,9.66
552,Steve Smith,BAL,WR,16,PIT,8,2,6000,9.66
555,Emmanuel Sanders,DEN,WR,1,CAR,3,9,6800,9.65
555,Terrelle Pryor,CLE,WR,4,WAS,28,29,7000,9.65
557,Randall Cobb,GB,WR,13,HOU,6,3,6300,9.64
558,Malcolm Mitchell,NE,WR,14,BAL,3,25,6200,9.63
559,Mike Wallace,BAL,WR,6,NYG,15,22,6400,9.62
559,Cole Beasley,DAL,WR,16,DET,16,11,6200,9.62
561,Golden Tate,DET,WR,9,MIN,1,2,6400,9.61
561,Tyler Boyd,CIN,WR,14,CLE,31,31,5700,9.61
563,Brandon Marshall,NYJ,WR,16,NE,7,8,6500,9.59
563,Marqise Lee,JAX,WR,17,IND,28,11,6300,9.59
565,Tajae Sharpe,TEN,WR,4,HOU,4,5,5600,9.58
566,Brandon LaFell,CIN,WR,14,CLE,31,31,5800,9.55
567,Anquan Boldin,DET,WR,7,WAS,16,11,5900,9.54
567,Stefon Diggs,MIN,WR,7,PHI,5,4,7000,9.54
569,Donte Moncrief,IND,WR,16,OAK,24,17,5900,9.53
570,Terrelle Pryor,CLE,WR,5,NE,10,9,7200,9.52
571,Mike Wallace,BAL,WR,15,PHI,12,30,5900,9.49
572,DeSean Jackson,WAS,WR,14,PHI,11,27,5800,9.48
572,Randall Cobb,GB,WR,15,CHI,11,24,5800,9.48
574,Mike Wallace,BAL,WR,13,MIA,15,16,6500,9.47
574,Pierre Garcon,WAS,WR,15,CAR,28,27,5400,9.47
576,Devante Parker,MIA,WR,3,CLE,23,25,6200,9.46
577,JJ Nelson,ARI,WR,17,LAR,15,26,5300,9.45
578,Mike Wallace,BAL,WR,14,NE,8,7,6200,9.39
578,Tyler Boyd,CIN,WR,12,BAL,5,29,5600,9.39
580,Donte Moncrief,IND,WR,12,PIT,15,4,6900,9.38
581,John Brown,ARI,WR,1,NE,11,22,6500,9.37
582,Sammy Watkins,BUF,WR,16,MIA,23,22,6000,9.36
583,Tajae Sharpe,TEN,WR,2,DET,32,25,6000,9.35
583,Randall Cobb,GB,WR,14,SEA,5,8,6000,9.35
585,Mike Wallace,BAL,WR,16,PIT,8,2,5600,9.34
585,Willie Snead,NO,WR,14,TB,20,20,6100,9.34
587,Jamison Crowder,WAS,WR,8,CIN,19,7,6200,9.32
588,Odell Beckham Jr,NYG,WR,17,WAS,25,13,8800,9.31
589,Steve Smith,BAL,WR,2,CLE,25,27,6400,9.3
590,Dontrelle Inman,LAC,WR,10,MIA,18,26,5300,9.29
591,Kelvin Benjamin,CAR,WR,15,WAS,25,13,6600,9.24
591,Kelvin Benjamin,CAR,WR,17,TB,20,14,6800,9.24
591,Sterling Shepard,NYG,WR,14,DAL,18,18,5500,9.24
591,Willie Snead,NO,WR,12,LAR,4,13,6400,9.24
595,Tavon Austin,LAR,WR,1,SF,25,18,6400,9.23
595,Terrance Williams,DAL,WR,4,SF,20,15,4600,9.23
595,Jordan Matthews,PHI,WR,7,MIN,1,2,6400,9.23
598,Devante Parker,MIA,WR,12,SF,32,30,6300,9.21
599,Michael Floyd,ARI,WR,5,SF,22,18,6600,9.2
599,Kenny Britt,LAR,WR,7,NYG,16,18,6200,9.2
599,Cole Beasley,DAL,WR,15,TB,19,18,6300,9.2
602,Sterling Shepard,NYG,WR,3,WAS,28,26,6500,9.19
602,Corey Coleman,CLE,WR,1,PHI,30,32,6500,9.19
602,Sterling Shepard,NYG,WR,5,GB,23,30,6900,9.19
602,Eddie Royal,CHI,WR,11,NYG,9,12,5200,9.19
606,Michael Floyd,ARI,WR,4,LAR,12,11,6500,9.18
606,Eddie Royal,CHI,WR,5,IND,23,6,5700,9.18
608,Marvin Jones,DET,WR,15,NYG,7,7,5600,9.17
608,Sterling Shepard,NYG,WR,2,NO,28,29,6200,9.17
608,Cole Beasley,DAL,WR,13,MIN,2,2,6200,9.17
611,Will Fuller,HOU,WR,8,DET,28,23,6600,9.16
612,Sterling Shepard,NYG,WR,11,CHI,16,32,5900,9.14
613,Willie Snead,NO,WR,1,OAK,20,11,6400,9.12
614,John Brown,ARI,WR,6,NYJ,25,32,6600,9.11
615,Malcolm Mitchell,NE,WR,16,NYJ,26,20,6100,9.1
615,Tyreek Hill,KC,WR,16,DEN,1,1,6400,9.1
617,Dontrelle Inman,LAC,WR,17,KC,12,19,5700,9.09
618,Adam Thielen,MIN,WR,15,IND,29,14,6000,9.08
619,Torrey Smith,SF,WR,1,LAR,13,4,5600,9.06
620,John Brown,ARI,WR,10,SF,31,27,6200,9.05
620,Brandon Marshall,NYJ,WR,15,MIA,23,22,6800,9.05
622,Rishard Matthews,TEN,WR,14,DEN,1,1,6200,9.04
622,Jamison Crowder,WAS,WR,7,DET,29,28,6200,9.04
622,Cole Beasley,DAL,WR,5,CIN,13,21,5500,9.04
625,Sterling Shepard,NYG,WR,13,PIT,12,4,5800,9.02
626,Davante Adams,GB,WR,12,PHI,6,19,7600,9
627,Vincent Jackson,TB,WR,1,ATL,10,2,5900,8.99
627,Sterling Shepard,NYG,WR,4,MIN,5,3,6900,8.99
627,Jeremy Maclin,KC,WR,15,TEN,23,32,5500,8.99
627,Robert Woods,BUF,WR,5,LAR,11,18,5300,8.99
631,Pierre Garcon,WAS,WR,8,CIN,19,7,5800,8.98
632,Pierre Garcon,WAS,WR,2,DAL,14,20,6200,8.96
633,Robert Woods,BUF,WR,8,NE,8,10,5300,8.93
634,Anquan Boldin,DET,WR,8,HOU,6,4,5800,8.92
635,Mike Wallace,BAL,WR,17,CIN,13,2,5500,8.91
636,Jeremy Maclin,KC,WR,14,OAK,26,17,5800,8.89
637,Marvin Jones,DET,WR,12,MIN,3,2,5700,8.88
637,Jeremy Kerley,SF,WR,6,BUF,10,13,5800,8.88
639,Kenny Britt,LAR,WR,9,CAR,27,31,6000,8.86
640,Jeremy Kerley,SF,WR,11,NE,11,10,5300,8.85
640,Donte Moncrief,IND,WR,8,KC,16,31,5400,8.85
642,Sammy Watkins,BUF,WR,2,NYJ,23,30,null,8.83
642,Mohamed Sanu,ATL,WR,17,NO,30,16,5100,8.83
642,Cameron Meredith,CHI,WR,11,NYG,9,12,5600,8.83
645,Stefon Diggs,MIN,WR,1,TEN,22,21,6300,8.81
645,Anquan Boldin,DET,WR,13,NO,26,15,5000,8.81
647,DeSean Jackson,WAS,WR,8,CIN,19,7,6000,8.8
648,Michael Floyd,ARI,WR,3,BUF,21,29,6900,8.76
648,Marvin Jones,DET,WR,14,CHI,12,22,5900,8.76
648,Brandon LaFell,CIN,WR,15,PIT,9,3,5600,8.76
648,Anquan Boldin,DET,WR,14,CHI,12,22,5200,8.76
652,Robert Woods,BUF,WR,3,ARI,7,24,5100,8.75
653,Kelvin Benjamin,CAR,WR,1,DEN,2,1,7300,8.74
654,Cole Beasley,DAL,WR,9,CLE,32,27,6300,8.73
655,Corey Coleman,CLE,WR,11,PIT,20,4,5400,8.71
656,Vincent Jackson,TB,WR,2,ARI,17,22,5400,8.7
657,Devante Parker,MIA,WR,14,ARI,3,10,6700,8.69
658,Michael Floyd,ARI,WR,6,NYJ,25,32,6500,8.68
659,Allen Hurns,JAX,WR,10,HOU,5,3,5600,8.67
660,Willie Snead,NO,WR,10,DEN,3,1,6400,8.65
660,Brandon LaFell,CIN,WR,8,WAS,15,14,6000,8.65
660,Cameron Meredith,CHI,WR,16,WAS,28,11,5500,8.65
663,Sterling Shepard,NYG,WR,1,DAL,14,7,5600,8.64
663,Pierre Garcon,WAS,WR,13,ARI,1,8,5500,8.64
665,Marvin Jones,DET,WR,16,DAL,12,15,5700,8.63
665,Mohamed Sanu,ATL,WR,13,KC,16,31,5700,8.63
667,Mike Wallace,BAL,WR,5,WAS,26,28,6300,8.61
668,Adam Thielen,MIN,WR,16,GB,19,28,5700,8.6
669,Mike Wallace,BAL,WR,4,OAK,30,32,6700,8.58
670,Tavon Austin,LAR,WR,7,NYG,16,18,5800,8.56
670,Anquan Boldin,DET,WR,16,DAL,12,15,5300,8.56
670,Jamison Crowder,WAS,WR,17,NYG,5,9,5900,8.56
673,Allen Hurns,JAX,WR,4,IND,23,7,6100,8.55
674,Corey Coleman,CLE,WR,10,BAL,7,29,5700,8.54
674,Terrelle Pryor,CLE,WR,3,MIA,20,23,5800,8.54
674,Tajae Sharpe,TEN,WR,5,MIA,19,29,5400,8.54
674,Anquan Boldin,DET,WR,15,NYG,7,7,5200,8.54
678,Marqise Lee,JAX,WR,13,DEN,3,1,5600,8.53
678,Corey Coleman,CLE,WR,2,BAL,2,1,6000,8.53
680,Brandon LaFell,CIN,WR,16,HOU,4,3,5800,8.52
680,Donte Moncrief,IND,WR,2,DEN,11,13,6700,8.52
682,Sterling Shepard,NYG,WR,16,PHI,12,31,5400,8.51
682,Kevin White,CHI,WR,4,DET,31,22,5500,8.51
684,Chris Hogan,NE,WR,17,MIA,24,25,5100,8.5
684,Anquan Boldin,DET,WR,6,LAR,11,14,6000,8.5
686,Brian Quick,LAR,WR,10,NYJ,21,21,4500,8.49
687,Robby Anderson,NYJ,WR,16,NE,7,8,5500,8.48
687,Cameron Meredith,CHI,WR,14,DET,18,7,5400,8.48
689,Devante Parker,MIA,WR,15,NYJ,24,17,6700,8.47
689,Will Fuller,HOU,WR,2,KC,21,10,6200,8.47
691,Allen Hurns,JAX,WR,11,DET,25,17,5400,8.46
692,Allen Hurns,JAX,WR,3,BAL,3,8,6500,8.45
692,Marvin Jones,DET,WR,17,GB,22,32,5600,8.45
692,Quincy Enunwa,NYJ,WR,7,BAL,7,29,6000,8.45
695,Robert Woods,BUF,WR,6,SF,22,18,5500,8.43
696,DeSean Jackson,WAS,WR,12,DAL,11,16,5900,8.42
697,Rishard Matthews,TEN,WR,17,HOU,3,5,5800,8.41
698,Brandon LaFell,CIN,WR,5,DAL,14,8,5400,8.4
699,Tajae Sharpe,TEN,WR,6,CLE,31,19,5100,8.39
699,Tyler Lockett,SEA,WR,16,ARI,8,21,4700,8.39
701,Mohamed Sanu,ATL,WR,1,TB,21,25,5800,8.38
701,Tavon Austin,LAR,WR,11,MIA,18,26,5100,8.38
701,Pierre Garcon,WAS,WR,6,PHI,1,4,6000,8.38
704,Marquise Goodwin,BUF,WR,7,MIA,20,26,5300,8.36
705,Pierre Garcon,WAS,WR,3,NYG,10,9,6100,8.35
706,DeSean Jackson,WAS,WR,11,GB,25,29,6000,8.33
706,Terrelle Pryor,CLE,WR,2,BAL,2,1,5700,8.33
706,Steve Smith,BAL,WR,3,JAX,26,28,6300,8.33
709,Steve Smith,BAL,WR,9,PIT,18,4,5500,8.32
710,John Brown,ARI,WR,8,CAR,27,24,5900,8.31
710,Adam Humphries,TB,WR,11,KC,10,23,5300,8.31
712,Dontrelle Inman,LAC,WR,15,OAK,25,18,5500,8.3
713,John Brown,ARI,WR,5,SF,22,18,6500,8.29
714,Adam Thielen,MIN,WR,10,WAS,16,9,5600,8.28
714,Will Fuller,HOU,WR,11,OAK,25,25,6100,8.28
714,Devante Parker,MIA,WR,4,CIN,24,25,6300,8.28
714,Pierre Garcon,WAS,WR,1,PIT,18,30,6300,8.28
718,Tavon Austin,LAR,WR,10,NYJ,21,21,5400,8.27
719,Tyrell Williams,LAC,WR,4,NO,29,24,6400,8.26
719,Sterling Shepard,NYG,WR,12,CLE,31,26,6100,8.26
721,Steve Smith,BAL,WR,1,BUF,15,23,6700,8.25
721,Kamar Aiken,BAL,WR,1,BUF,15,23,6300,8.25
721,Adam Thielen,MIN,WR,5,HOU,5,3,4900,8.25
721,Cole Beasley,DAL,WR,6,GB,16,27,5900,8.25
725,Adam Humphries,TB,WR,12,SEA,6,8,5200,8.23
725,Jamison Crowder,WAS,WR,6,PHI,1,4,6000,8.23
727,Travis Benjamin,LAC,WR,8,DEN,3,1,5900,8.22
728,Jeremy Kerley,SF,WR,9,NO,26,17,5300,8.21
729,Rishard Matthews,TEN,WR,1,MIN,12,14,5200,8.2
729,Steve Smith,BAL,WR,4,OAK,30,32,6100,8.2
731,Tyler Boyd,CIN,WR,13,PHI,7,23,5400,8.19
732,Michael Floyd,ARI,WR,8,CAR,27,24,5300,8.18
732,Eli Rogers,PIT,WR,11,CLE,32,31,5500,8.18
732,Anquan Boldin,DET,WR,9,MIN,1,2,5700,8.18
735,Devante Parker,MIA,WR,16,BUF,13,9,6000,8.16
735,Allen Hurns,JAX,WR,6,CHI,18,20,6200,8.16
737,Terrance Williams,DAL,WR,9,CLE,32,27,5500,8.15
737,Malcolm Mitchell,NE,WR,15,DEN,1,1,6200,8.15
737,Terrance Williams,DAL,WR,5,CIN,13,21,5500,8.15
740,Chris Hogan,NE,WR,16,NYJ,26,20,5300,8.14
741,Anquan Boldin,DET,WR,11,JAX,17,9,5200,8.11
742,Tavon Austin,LAR,WR,16,SF,32,31,4700,8.1
742,Golden Tate,DET,WR,6,LAR,11,14,6400,8.1
744,Kenny Britt,LAR,WR,3,TB,30,29,5400,8.09
744,Dorial Green-Beckham,PHI,WR,13,CIN,24,5,4500,8.09
744,Sterling Shepard,NYG,WR,15,DET,18,8,5300,8.09
747,Torrey Smith,SF,WR,2,CAR,7,3,5400,8.07
748,Tyler Boyd,CIN,WR,16,HOU,4,3,5300,8.06
749,Quincy Enunwa,NYJ,WR,13,IND,29,21,4700,8.05
749,Jeremy Maclin,KC,WR,17,LAC,16,8,5300,8.05
749,Allen Hurns,JAX,WR,7,OAK,30,30,6000,8.05
749,Kenny Britt,LAR,WR,6,DET,28,24,5800,8.05
753,Tavon Austin,LAR,WR,17,ARI,9,28,4900,8.04
754,DeSean Jackson,WAS,WR,13,ARI,1,8,6000,8.03
754,Tyler Boyd,CIN,WR,15,PIT,9,3,5500,8.03
756,John Brown,ARI,WR,2,TB,24,23,6600,8.02
756,Anquan Boldin,DET,WR,17,GB,22,32,4900,8.02
758,Allen Hurns,JAX,WR,9,KC,11,24,5900,8
759,Phillip Dorsett,IND,WR,1,DET,23,16,5400,7.98
760,DeSean Jackson,WAS,WR,16,CHI,12,29,6300,7.97
761,Dontrelle Inman,LAC,WR,14,CAR,28,29,5500,7.96
761,Adam Thielen,MIN,WR,14,JAX,10,5,6000,7.96
761,Jamison Crowder,WAS,WR,5,BAL,6,19,5800,7.96
764,Robby Anderson,NYJ,WR,15,MIA,23,22,4700,7.94
765,Tavon Austin,LAR,WR,6,DET,28,24,5700,7.92
765,Devante Parker,MIA,WR,11,LAR,6,8,5800,7.92
767,Mike Wallace,BAL,WR,3,JAX,26,28,6500,7.89
767,Tavon Austin,LAR,WR,3,TB,30,29,5900,7.89
767,Cole Beasley,DAL,WR,8,PHI,4,5,6100,7.89
767,Tyler Boyd,CIN,WR,17,BAL,7,24,5100,7.89
771,Will Fuller,HOU,WR,1,CHI,17,10,5600,7.88
772,Pierre Garcon,WAS,WR,5,BAL,6,19,6000,7.87
772,Sterling Shepard,NYG,WR,7,LAR,15,26,6400,7.87
774,Terrance Williams,DAL,WR,2,WAS,29,31,4900,7.84
774,Brandon LaFell,CIN,WR,4,MIA,21,26,5500,7.84
774,Devante Parker,MIA,WR,5,TEN,9,10,6400,7.84
774,Tyler Lockett,SEA,WR,2,LAR,13,6,6300,7.84
774,Corey Coleman,CLE,WR,12,NYG,9,11,5300,7.84
779,Jeremy Maclin,KC,WR,16,DEN,1,1,5400,7.83
779,Tyreek Hill,KC,WR,12,DEN,2,1,6000,7.83
781,Marquise Goodwin,BUF,WR,5,LAR,11,18,5500,7.8
781,Vincent Jackson,TB,WR,3,LAR,5,4,5300,7.8
781,Brandon LaFell,CIN,WR,12,BAL,5,29,5100,7.8
784,Michael Floyd,ARI,WR,11,MIN,2,2,4900,7.79
784,Mike Wallace,BAL,WR,1,BUF,15,23,5400,7.79
786,Adam Thielen,MIN,WR,11,ARI,1,5,5900,7.78
786,Marqise Lee,JAX,WR,12,BUF,13,12,5800,7.78
788,Cameron Meredith,CHI,WR,12,TEN,19,21,5900,7.75
789,Michael Floyd,ARI,WR,13,WAS,20,13,4900,7.71
790,Kendall Wright,TEN,WR,10,GB,13,24,4800,7.7
791,Sterling Shepard,NYG,WR,6,BAL,4,17,6700,7.69
792,Phillip Dorsett,IND,WR,5,CHI,12,14,6800,7.68
793,Kenny Britt,LAR,WR,4,ARI,8,12,5500,7.67
793,Sterling Shepard,NYG,WR,10,CIN,24,6,5800,7.67
795,Sammie Coates,PIT,WR,7,NE,10,8,5800,7.66
796,Sammy Watkins,BUF,WR,12,JAX,15,9,5700,7.63
796,Tajae Sharpe,TEN,WR,1,MIN,12,14,4800,7.63
798,Markus Wheaton,PIT,WR,4,KC,5,7,5800,7.62
798,Marqise Lee,JAX,WR,14,MIN,2,2,5400,7.62
800,Tyler Lockett,SEA,WR,3,SF,14,17,6100,7.61
801,Rishard Matthews,TEN,WR,7,IND,26,7,5600,7.6
801,Victor Cruz,NYG,WR,3,WAS,28,26,5800,7.6
801,Cameron Meredith,CHI,WR,8,MIN,1,2,5400,7.6
804,Rishard Matthews,TEN,WR,2,DET,32,25,5300,7.59
805,Michael Floyd,ARI,WR,14,MIA,23,18,4700,7.57
805,Adam Thielen,MIN,WR,13,DAL,15,17,6000,7.57
807,Terrance Williams,DAL,WR,10,PIT,15,4,5200,7.56
807,Mohamed Sanu,ATL,WR,2,OAK,30,32,6700,7.56
809,Torrey Smith,SF,WR,4,DAL,18,13,5600,7.55
809,Brandon Marshall,NYJ,WR,3,KC,17,16,7900,7.55
