Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
818,Eric Tomlinson,NYJ,TE,9,BUF,8,23,4500,1.96
818,Jacob Hollister,NE,TE,5,TB,29,10,4500,1.96
818,Demetrius Harris,KC,TE,12,BUF,19,19,4500,1.96
818,Trey Burton,PHI,TE,2,KC,11,5,4500,1.96
818,Demetrius Harris,KC,TE,5,HOU,9,15,4500,1.96
824,Brandon Williams,IND,TE,15,DEN,10,30,4500,1.95
824,AJ Derby,MIA,TE,15,BUF,13,23,4500,1.95
824,Maxx Williams,BAL,TE,17,CIN,16,18,4500,1.95
827,Geoff Swaim,DAL,TE,4,LAR,20,11,4500,1.94
827,Clive Walford,OAK,TE,4,DEN,11,27,4500,1.94
827,CJ Uzomah,CIN,TE,10,TEN,20,13,4500,1.94
827,Michael Hoomanawanui,NO,TE,9,TB,28,10,4500,1.94
827,Josh Hill,NO,TE,9,TB,28,10,4500,1.94
832,Niles Paul,WAS,TE,11,NO,5,9,4500,1.93
832,Clive Walford,OAK,TE,13,NYG,32,32,4500,1.93
832,Anthony Fasano,MIA,TE,11,TB,26,8,4500,1.93
832,Xavier Grimble,PIT,TE,17,CLE,24,29,4500,1.93
836,Niles Paul,WAS,TE,3,OAK,5,6,4500,1.92
836,Jonnu Smith,TEN,TE,1,OAK,22,25,4500,1.92
836,Anthony Fasano,MIA,TE,14,NE,18,16,4500,1.92
839,Nick Vannett,SEA,TE,14,JAX,1,15,4500,1.91
839,Ed Dickson,CAR,TE,12,NYJ,18,26,4800,1.91
839,Anthony Fasano,MIA,TE,15,BUF,13,23,4500,1.91
839,Xavier Grimble,PIT,TE,15,NE,21,12,4500,1.91
843,Josh Hill,NO,TE,7,GB,14,2,4500,1.89
844,Jeff Heuerman,DEN,TE,1,LAC,16,12,4500,1.88
844,Jerell Adams,NYG,TE,10,SF,30,5,4500,1.88
846,Anthony Fasano,MIA,TE,3,NYJ,30,21,4500,1.87
846,Jacob Hollister,NE,TE,14,MIA,21,29,4500,1.87
848,Levine Toilolo,ATL,TE,4,BUF,1,6,4500,1.86
848,Darren Fells,DET,TE,17,GB,27,4,4500,1.86
848,Austin Traylor,DEN,TE,13,MIA,28,29,4500,1.86
848,Troy Niklas,ARI,TE,13,LAR,9,6,4500,1.86
848,Michael Hoomanawanui,NO,TE,8,CHI,9,9,4500,1.86
853,Xavier Grimble,PIT,TE,8,DET,16,21,4500,1.85
853,Luke Willson,SEA,TE,13,PHI,5,13,4500,1.85
855,Troy Niklas,ARI,TE,1,DET,24,29,4500,1.84
856,Vance McDonald,PIT,TE,3,CHI,24,27,4700,1.82
856,James O'Shaughnessy,JAX,TE,15,HOU,29,28,4500,1.82
856,Randall Telfer,CLE,TE,4,CIN,8,8,4500,1.82
859,David Morgan,MIN,TE,17,CHI,7,7,4500,1.81
859,Xavier Grimble,PIT,TE,13,CIN,10,12,4500,1.81
861,CJ Uzomah,CIN,TE,11,DEN,16,31,4500,1.79
861,Levine Toilolo,ATL,TE,15,TB,29,2,4500,1.79
861,James O'Shaughnessy,JAX,TE,13,IND,29,24,4500,1.79
861,Anthony Fasano,MIA,TE,13,DEN,15,31,4500,1.79
861,Levine Toilolo,ATL,TE,16,NO,11,4,4500,1.79
861,Maxx Williams,BAL,TE,9,TEN,21,12,4500,1.79
867,Ross Travis,IND,TE,17,HOU,31,27,4500,1.78
867,Ed Dickson,CAR,TE,16,TB,29,3,4600,1.78
867,Anthony Fasano,MIA,TE,9,OAK,23,17,4500,1.78
870,Eric Tomlinson,NYJ,TE,8,ATL,19,5,4500,1.77
870,Nick Vannett,SEA,TE,16,DAL,19,18,4500,1.77
872,Luke Stocker,TB,TE,10,NYJ,23,28,4500,1.76
873,Josh Hill,NO,TE,11,WAS,23,29,4500,1.75
874,Levine Toilolo,ATL,TE,14,NO,12,12,4500,1.73
875,Lance Kendricks,GB,TE,7,NO,23,19,4500,1.72
875,James O'Shaughnessy,JAX,TE,5,PIT,1,13,4500,1.72
877,Darren Fells,DET,TE,4,MIN,21,23,4500,1.71
877,Logan Paulsen,SF,TE,3,LAR,10,12,4500,1.71
877,Anthony Fasano,MIA,TE,10,CAR,3,10,4600,1.71
877,Brent Celek,PHI,TE,14,LAR,9,8,4500,1.71
881,Adam Shaheen,CHI,TE,7,CAR,10,16,4500,1.7
881,CJ Uzomah,CIN,TE,12,CLE,17,30,4500,1.7
881,Xavier Grimble,PIT,TE,12,GB,16,1,4500,1.7
881,Lance Kendricks,GB,TE,5,DAL,26,11,4500,1.7
881,Josh Hill,NO,TE,12,LAR,8,13,4500,1.7
886,Dwayne Allen,NE,TE,15,PIT,4,2,4500,1.69
887,Levine Toilolo,ATL,TE,12,TB,26,5,4500,1.68
887,James O'Shaughnessy,JAX,TE,7,IND,31,21,4500,1.68
889,Jeremy Sprinkle,WAS,TE,9,SEA,9,16,4500,1.67
890,David Morgan,MIN,TE,12,DET,14,17,null,1.66
890,Troy Niklas,ARI,TE,12,JAX,1,11,4500,1.66
890,Levine Toilolo,ATL,TE,13,MIN,5,5,4500,1.66
893,James O'Shaughnessy,JAX,TE,9,CIN,7,13,4500,1.65
894,Eric Tomlinson,NYJ,TE,14,DEN,15,31,4500,1.64
894,Ross Travis,IND,TE,15,DEN,10,30,4500,1.64
894,Vance McDonald,PIT,TE,5,JAX,4,27,4600,1.64
897,Lance Kendricks,GB,TE,4,CHI,12,23,4500,1.62
897,Levine Toilolo,ATL,TE,6,MIA,6,24,4500,1.62
897,David Morgan,MIN,TE,13,ATL,11,8,4500,1.62
900,Adam Shaheen,CHI,TE,4,GB,8,1,4500,1.61
901,Darren Fells,DET,TE,3,ATL,25,16,4500,1.59
901,David Morgan,MIN,TE,16,GB,28,2,4500,1.59
903,Adam Shaheen,CHI,TE,8,NO,18,12,4500,1.58
903,Troy Niklas,ARI,TE,5,PHI,21,25,4500,1.58
905,Ross Travis,KC,TE,11,NYG,32,32,4500,1.57
906,Brent Celek,PHI,TE,11,DAL,17,15,4500,1.56
906,Jordan Leggett,NYJ,TE,13,KC,23,9,4500,1.56
908,CJ Uzomah,CIN,TE,16,DET,17,23,4500,1.54
908,Jeff Heuerman,DEN,TE,16,WAS,24,29,4500,1.54
910,Rhett Ellison,NYG,TE,5,LAC,25,9,4500,1.53
911,Anthony Fasano,MIA,TE,6,ATL,17,11,4500,1.52
911,Chris Manhertz,CAR,TE,8,TB,30,14,4500,1.52
913,Jordan Leggett,NYJ,TE,9,BUF,8,23,4500,1.51
914,Xavier Grimble,PIT,TE,11,TEN,16,6,4500,1.5
915,Geoff Swaim,DAL,TE,5,GB,6,2,4500,1.49
915,CJ Uzomah,CIN,TE,17,BAL,3,20,4500,1.49
915,Ross Travis,KC,TE,12,BUF,19,19,4500,1.49
915,John Phillips,NO,TE,16,ATL,14,15,null,1.49
919,Lee Smith,OAK,TE,15,DAL,20,19,4500,1.47
919,CJ Uzomah,CIN,TE,9,JAX,1,20,4500,1.47
921,CJ Uzomah,CIN,TE,8,IND,32,22,4500,1.46
921,Jeff Cumberland,LAC,TE,17,OAK,20,26,4500,1.46
921,Anthony Fasano,MIA,TE,7,NYJ,19,26,4500,1.46
921,Lee Smith,OAK,TE,16,PHI,7,15,4500,1.46
925,Jordan Leggett,NYJ,TE,10,TB,28,8,4500,1.45
926,Brent Celek,PHI,TE,2,KC,11,5,null,1.43
927,Randall Telfer,CLE,TE,3,IND,29,9,4500,1.41
927,Lance Kendricks,GB,TE,3,CIN,6,1,4500,1.41
927,Antony Auclair,TB,TE,17,NO,11,5,4500,1.41
927,James Hanna,DAL,TE,5,GB,6,2,4500,1.41
931,Michael Hoomanawanui,NO,TE,6,DET,12,21,4500,1.4
931,Nick O'Leary,BUF,TE,5,CIN,3,5,4500,1.4
933,Dwayne Allen,NE,TE,6,NYJ,15,9,4500,1.39
934,Levine Toilolo,ATL,TE,7,NE,32,30,4500,1.38
934,Martellus Bennett,NE,TE,10,DEN,15,31,4900,1.38
934,Michael Hoomanawanui,NO,TE,11,WAS,23,29,4500,1.38
937,Chris Manhertz,CAR,TE,3,NO,32,29,4500,1.37
937,Troy Niklas,ARI,TE,3,DAL,12,18,4500,1.37
939,Richard Rodgers,GB,TE,2,ATL,29,27,4700,1.34
940,Brandon Williams,IND,TE,1,LAR,15,9,4500,1.32
940,Eric Tomlinson,NYJ,TE,15,NO,12,10,4500,1.32
940,Josh Hill,NO,TE,8,CHI,9,9,4500,1.32
940,Michael Hoomanawanui,NO,TE,12,LAR,8,13,4500,1.32
940,Nick O'Leary,BUF,TE,4,ATL,23,9,4500,1.32
945,James O'Shaughnessy,JAX,TE,14,SEA,6,20,4500,1.3
946,Garrett Celek,SF,TE,7,DAL,27,12,4500,1.29
947,Phillip Supernaw,TEN,TE,7,CLE,21,31,4500,1.24
947,Garrett Celek,SF,TE,3,LAR,10,12,4500,1.24
949,Jerell Adams,NYG,TE,12,WAS,29,30,4500,1.23
950,Jerell Adams,NYG,TE,6,DEN,7,26,4500,1.21
951,Nick O'Leary,BUF,TE,12,KC,23,9,4700,1.2
952,Michael Hoomanawanui,NO,TE,4,MIA,14,25,4500,1.19
952,Lee Smith,OAK,TE,6,LAC,23,4,4500,1.19
952,Brent Celek,PHI,TE,1,WAS,23,22,4500,1.19
952,Nick O'Leary,BUF,TE,11,LAC,13,2,4900,1.19
952,James O'Shaughnessy,JAX,TE,12,ARI,24,20,4500,1.19
957,Geoff Swaim,DAL,TE,17,PHI,6,14,4500,1.17
958,Luke Willson,SEA,TE,15,LAR,14,19,4500,1.16
959,Luke Willson,SEA,TE,14,JAX,1,15,4500,1.15
959,Austin Traylor,DEN,TE,12,OAK,29,24,null,1.15
961,Brent Celek,PHI,TE,3,NYG,15,26,null,1.14
961,Jeff Heuerman,DEN,TE,8,KC,29,15,4500,1.14
961,Luke Willson,SEA,TE,16,DAL,19,18,4500,1.14
964,Ed Dickson,CAR,TE,2,BUF,17,7,4500,1.12
965,Brent Celek,PHI,TE,5,ARI,13,3,null,1.11
965,Luke Stocker,TB,TE,3,MIN,27,19,4500,1.11
967,Logan Paulsen,SF,TE,4,ARI,18,5,4500,1.1
968,Brent Celek,PHI,TE,12,CHI,12,3,4500,1.09
969,Ed Dickson,CAR,TE,1,SF,32,18,4500,1.08
969,Brent Celek,PHI,TE,4,LAC,19,7,4500,1.08
969,Rhett Ellison,NYG,TE,2,DET,9,3,4500,1.08
969,Jeff Heuerman,DEN,TE,10,NE,31,26,4500,1.08
973,Ben Koyack,JAX,TE,1,HOU,3,3,4500,1.07
973,Nick O'Leary,BUF,TE,3,DEN,14,20,4500,1.07
973,Rhett Ellison,NYG,TE,3,PHI,13,24,4500,1.07
973,James O'Shaughnessy,JAX,TE,11,CLE,21,30,4500,1.07
973,Jeff Heuerman,DEN,TE,9,PHI,15,26,4500,1.07
978,Ed Dickson,CAR,TE,17,ATL,15,14,4500,1.06
978,Jordan Leggett,NYJ,TE,5,CLE,27,31,4500,1.06
978,Luke Stocker,TB,TE,6,ARI,22,14,4500,1.06
981,Anthony Fasano,MIA,TE,2,LAC,16,12,4500,1.05
981,Lance Kendricks,GB,TE,1,SEA,4,4,4500,1.05
983,James O'Shaughnessy,JAX,TE,10,LAC,13,2,4500,1.04
983,Garrett Celek,SF,TE,4,ARI,18,5,4500,1.04
983,Luke Stocker,TB,TE,4,NYG,12,29,4500,1.04
986,Vance McDonald,PIT,TE,4,BAL,7,32,4600,1.03
987,Garrett Celek,SF,TE,8,PHI,20,28,4500,1.02
988,Jerell Adams,NYG,TE,3,PHI,13,24,4500,1
988,Garrett Celek,SF,TE,2,SEA,4,4,4500,1
988,Brent Celek,PHI,TE,9,DEN,6,30,4500,1
991,Geoff Swaim,DAL,TE,3,ARI,19,9,4500,0.99
991,Clive Walford,OAK,TE,3,WAS,23,28,4500,0.99
991,Brent Celek,PHI,TE,15,NYG,32,32,4500,0.99
991,Luke Willson,SEA,TE,17,ARI,12,15,4500,0.99
995,Darrell Daniels,IND,TE,10,PIT,2,4,4500,0.98
995,CJ Uzomah,CIN,TE,5,BUF,2,7,4500,0.98
995,Darren Fells,DET,TE,1,ARI,7,1,4500,0.98
998,Richard Rodgers,GB,TE,5,DAL,26,11,4700,0.97
999,Antony Auclair,TB,TE,15,ATL,13,8,4500,0.96
999,Levine Toilolo,ATL,TE,11,SEA,6,23,4500,0.96
