Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
411,Will Dissly,SEA,TE,2,CHI,25,2,4600,4.37
411,Antonio Gates,LAC,TE,13,PIT,12,23,4900,4.37
411,Scott Simonson,NYG,TE,6,PHI,12,5,4000,4.37
411,Ian Thomas,CAR,TE,5,NYG,12,9,4000,4.37
415,Dallas Goedert,PHI,TE,16,HOU,10,26,5100,4.34
416,David Grinnage,JAX,TE,7,HOU,12,22,4000,4.33
416,Jeff Heuerman,DEN,TE,9,HOU,9,14,4600,4.33
416,Charles Clay,BUF,TE,9,CHI,8,20,4500,4.33
419,Erik Swoope,IND,TE,13,JAX,7,21,4000,4.31
420,Vance McDonald,PIT,TE,3,TB,30,26,4600,4.3
421,Jonnu Smith,TEN,TE,5,BUF,20,23,4200,4.28
422,Vernon Davis,WAS,TE,9,ATL,30,19,4600,4.26
422,Dallas Goedert,PHI,TE,4,TEN,6,1,4600,4.26
422,Dallas Goedert,PHI,TE,6,NYG,11,4,4600,4.26
425,Mark Andrews,BAL,TE,9,PIT,25,28,4600,4.24
426,Mark Andrews,BAL,TE,15,TB,31,26,4500,4.23
426,Luke Willson,DET,TE,11,CAR,24,32,4400,4.23
428,Cameron Brate,TB,TE,10,WAS,11,10,4400,4.22
428,Benjamin Watson,NO,TE,15,CAR,25,30,5000,4.22
428,Mike Gesicki,MIA,TE,2,NYJ,4,5,4700,4.22
431,Tyler Higbee,LAR,TE,15,PHI,26,4,4200,4.2
431,Matt LaCosse,DEN,TE,15,CLE,26,20,4500,4.2
433,Charles Clay,BUF,TE,14,NYJ,21,14,4200,4.19
434,Ryan Griffin,HOU,TE,5,DAL,6,8,4500,4.18
435,Antonio Gates,LAC,TE,16,BAL,1,19,5500,4.17
436,Antonio Gates,LAC,TE,15,KC,30,31,4900,4.15
436,Ricky Seals-Jones,ARI,TE,15,ATL,28,9,4900,4.15
436,Geoff Swaim,DAL,TE,4,DET,16,11,4000,4.15
439,Nick O'Leary,MIA,TE,8,HOU,8,21,4500,4.14
439,Michael Roberts,DET,TE,14,ARI,16,7,4200,4.14
441,Anthony Firkser,TEN,TE,17,IND,9,26,4700,4.13
442,Nick Vannett,SEA,TE,14,MIN,8,15,4800,4.12
443,Dallas Goedert,PHI,TE,8,JAX,3,3,4800,4.11
444,Dallas Goedert,PHI,TE,17,WAS,11,11,5100,4.1
444,Dallas Goedert,PHI,TE,5,MIN,24,17,4600,4.1
446,Ed Dickson,SEA,TE,9,LAC,15,15,4700,4.09
447,Anthony Firkser,TEN,TE,14,JAX,3,22,5100,4.07
447,Antonio Gates,LAC,TE,14,CIN,32,27,4900,4.07
449,Nick O'Leary,MIA,TE,7,DET,22,20,4500,4.05
450,Anthony Firkser,TEN,TE,16,WAS,12,6,5800,4.01
451,Antonio Gates,LAC,TE,10,OAK,30,29,4500,4
452,David Grinnage,JAX,TE,8,PHI,11,5,4000,3.98
452,Antonio Gates,LAC,TE,3,LAR,1,28,4800,3.98
454,Nick Vannett,SEA,TE,15,SF,25,13,4800,3.97
454,Luke Willson,DET,TE,1,NYJ,26,24,5500,3.97
454,Antonio Gates,LAC,TE,9,SEA,3,2,4500,3.97
454,Ricky Seals-Jones,ARI,TE,13,GB,15,5,5200,3.97
458,Vernon Davis,WAS,TE,2,IND,19,19,4500,3.96
459,Dwayne Allen,NE,TE,7,CHI,10,24,4200,3.95
459,Vernon Davis,WAS,TE,8,NYG,19,9,4800,3.95
461,Nick Vannett,SEA,TE,16,KC,31,31,4800,3.94
462,Benjamin Watson,NO,TE,14,TB,31,29,5000,3.92
462,Jeff Heuerman,DEN,TE,4,KC,31,30,4400,3.92
462,Jonnu Smith,TEN,TE,4,PHI,13,17,4200,3.92
465,Jesse James,PIT,TE,15,NE,21,22,5000,3.9
466,Jesse James,PIT,TE,12,DEN,18,26,4700,3.89
467,Tyler Higbee,LAR,TE,14,CHI,4,9,4200,3.88
468,Tyler Higbee,LAR,TE,11,KC,28,25,4200,3.87
468,Ricky Seals-Jones,ARI,TE,14,DET,22,15,4900,3.87
470,Vernon Davis,WAS,TE,1,ARI,11,15,4500,3.86
471,Vernon Davis,WAS,TE,5,NO,30,2,4500,3.85
472,Antonio Gates,LAC,TE,17,DEN,16,27,4900,3.84
472,Logan Thomas,BUF,TE,10,NYJ,14,5,4500,3.84
474,Mark Andrews,BAL,TE,4,PIT,30,32,4000,3.83
474,Nick Vannett,SEA,TE,8,DET,22,21,4600,3.83
476,Vernon Davis,WAS,TE,6,CAR,18,23,4500,3.81
477,Jesse James,PIT,TE,17,CIN,32,29,5000,3.8
478,Vernon Davis,WAS,TE,11,HOU,8,21,4800,3.79
479,Dan Arnold,NO,TE,17,CAR,23,28,4000,3.77
479,Vernon Davis,WAS,TE,14,NYG,20,17,4900,3.77
479,Blake Jarwin,DAL,TE,17,NYG,20,15,4500,3.77
482,Cameron Brate,TB,TE,11,NYG,16,9,4400,3.76
482,Blake Jarwin,DAL,TE,15,IND,10,17,4700,3.76
484,Garrett Celek,SF,TE,3,KC,32,31,4500,3.75
484,James O'Shaughnessy,JAX,TE,15,WAS,16,12,4000,3.75
486,Nick Vannett,SEA,TE,17,ARI,19,3,4800,3.73
486,Dallas Goedert,PHI,TE,2,TB,31,21,4000,3.73
486,Eric Tomlinson,NYJ,TE,2,MIA,6,26,4000,3.73
489,Vernon Davis,WAS,TE,12,DAL,4,18,4500,3.72
490,Josh Hill,NO,TE,12,ATL,30,12,4300,3.71
490,Erik Swoope,IND,TE,6,NYJ,13,3,4700,3.71
492,Ed Dickson,SEA,TE,12,CAR,20,32,4700,3.67
493,Ryan Griffin,HOU,TE,15,NYJ,21,13,4700,3.66
494,Michael Roberts,DET,TE,10,CHI,4,15,4700,3.65
494,Ryan Griffin,HOU,TE,9,DEN,19,25,4300,3.65
496,Erik Swoope,IND,TE,14,HOU,9,26,4000,3.64
497,Charles Clay,BUF,TE,15,DET,17,15,4200,3.63
498,Cameron Brate,TB,TE,3,PIT,29,31,4500,3.62
499,Dallas Goedert,PHI,TE,10,DAL,3,9,5300,3.6
499,Jesse James,PIT,TE,6,CIN,24,24,5200,3.6
499,Tyler Higbee,LAR,TE,1,OAK,25,26,5300,3.6
499,Levine Toilolo,DET,TE,16,MIN,5,13,4000,3.6
503,Jordan Thomas,HOU,TE,14,IND,10,16,5300,3.58
503,Jordan Akins,HOU,TE,7,JAX,3,5,4000,3.58
503,Gerald Everett,LAR,TE,7,SF,29,29,4500,3.58
503,Hayden Hurst,BAL,TE,9,PIT,25,28,4300,3.58
507,Mike Gesicki,MIA,TE,6,CHI,3,22,4400,3.57
508,Jesse James,PIT,TE,16,NO,13,6,5000,3.55
508,Matt LaCosse,DEN,TE,17,LAC,8,14,4700,3.55
508,James O'Shaughnessy,JAX,TE,14,TEN,8,1,4000,3.55
511,Jordan Thomas,HOU,TE,17,JAX,3,20,4600,3.53
511,Nick Vannett,SEA,TE,3,DAL,3,21,4300,3.53
513,Demetrius Harris,KC,TE,16,SEA,11,8,4300,3.5
513,Virgil Green,LAC,TE,3,LAR,1,28,4300,3.5
513,Mike Gesicki,MIA,TE,8,HOU,8,21,4400,3.5
513,Levine Toilolo,DET,TE,17,GB,21,13,4000,3.5
517,Levine Toilolo,DET,TE,15,BUF,3,6,4000,3.49
518,Dallas Goedert,PHI,TE,7,CAR,14,28,4400,3.48
519,Ed Dickson,SEA,TE,16,KC,31,31,4500,3.46
519,Mike Gesicki,MIA,TE,3,OAK,16,4,4400,3.46
519,Dallas Goedert,PHI,TE,12,NYG,19,12,5400,3.46
519,Dallas Goedert,PHI,TE,11,NO,28,4,5400,3.46
519,Jesse James,PIT,TE,5,ATL,28,12,5200,3.46
524,Garrett Celek,SF,TE,2,DET,25,3,4700,3.44
525,Jason Croom,BUF,TE,17,MIA,26,24,4000,3.43
525,Jason Croom,BUF,TE,13,MIA,25,26,4000,3.43
527,Geoff Swaim,DAL,TE,10,PHI,12,3,4600,3.42
528,Ryan Griffin,HOU,TE,11,WAS,11,8,4300,3.39
528,Mike Gesicki,MIA,TE,9,NYJ,20,8,4400,3.39
530,Ed Dickson,SEA,TE,13,SF,23,15,4500,3.38
531,Jordan Thomas,HOU,TE,13,CLE,27,20,4900,3.37
531,Demetrius Harris,KC,TE,17,OAK,29,31,4300,3.37
531,Mark Andrews,BAL,TE,16,LAC,8,13,5300,3.37
531,James O'Shaughnessy,JAX,TE,16,MIA,28,27,4000,3.37
535,Erik Swoope,IND,TE,7,BUF,6,11,4700,3.36
535,Antonio Gates,LAC,TE,11,DEN,19,23,4500,3.36
535,James O'Shaughnessy,JAX,TE,10,IND,17,24,4000,3.36
538,Ed Dickson,SEA,TE,17,ARI,19,3,4500,3.35
538,Luke Willson,DET,TE,2,SF,17,24,4500,3.35
538,Mark Andrews,BAL,TE,3,DEN,18,29,4000,3.35
538,Charles Clay,BUF,TE,13,MIA,25,26,4200,3.35
538,James O'Shaughnessy,JAX,TE,17,HOU,12,31,4000,3.35
543,Gerald Everett,LAR,TE,10,SEA,6,2,4500,3.34
544,Demetrius Harris,KC,TE,14,BAL,1,18,4000,3.32
544,Ryan Griffin,HOU,TE,16,PHI,25,4,4100,3.32
544,Hayden Hurst,BAL,TE,11,CIN,32,28,4300,3.32
544,Jonnu Smith,TEN,TE,10,NE,22,28,4200,3.32
544,Mark Andrews,BAL,TE,8,CAR,15,31,4600,3.32
549,Michael Roberts,DET,TE,12,CHI,2,9,4200,3.3
549,Jason Croom,BUF,TE,10,NYJ,14,5,4000,3.3
551,Blake Jarwin,DAL,TE,1,CAR,15,11,4000,3.29
552,Tyler Higbee,LAR,TE,4,MIN,14,23,4200,3.28
552,Ryan Griffin,HOU,TE,17,JAX,3,20,4100,3.28
554,Mike Gesicki,MIA,TE,7,DET,22,20,4200,3.26
555,Jeff Heuerman,DEN,TE,2,OAK,21,1,4400,3.25
556,Mo Alie-Cox,IND,TE,16,NYG,17,16,4400,3.24
556,Tyler Kroft,CIN,TE,4,ATL,27,10,4500,3.24
556,Ryan Griffin,HOU,TE,3,NYG,4,1,4500,3.24
556,Nick Vannett,SEA,TE,4,ARI,18,22,4300,3.24
560,Mo Alie-Cox,IND,TE,11,TEN,1,1,4600,3.22
560,Nick Boyle,BAL,TE,5,CLE,18,22,4400,3.22
562,Tyler Kroft,CIN,TE,2,BAL,1,16,4500,3.21
562,Jake Butt,DEN,TE,2,OAK,21,1,4800,3.21
564,Rhett Ellison,NYG,TE,14,WAS,12,8,4800,3.2
565,Logan Thomas,BUF,TE,12,JAX,7,28,4500,3.19
566,Tyler Higbee,LAR,TE,16,ARI,15,2,4200,3.17
567,Dan Arnold,NO,TE,13,DAL,6,22,4000,3.16
567,Jonnu Smith,TEN,TE,6,BAL,2,10,4200,3.16
569,Garrett Celek,SF,TE,4,LAC,26,2,4500,3.15
569,Ryan Griffin,HOU,TE,12,TEN,6,1,4100,3.15
569,Ryan Griffin,HOU,TE,14,IND,10,16,4100,3.15
572,Jordan Akins,HOU,TE,1,NE,20,7,4000,3.14
572,Jordan Thomas,HOU,TE,16,PHI,25,4,4900,3.14
574,Ryan Griffin,HOU,TE,13,CLE,27,20,4100,3.13
574,Mark Andrews,BAL,TE,6,TEN,4,1,4000,3.13
576,Garrett Celek,SF,TE,1,MIN,1,1,4700,3.12
576,Jordan Thomas,HOU,TE,15,NYJ,21,13,5500,3.12
578,Jordan Akins,HOU,TE,8,MIA,22,17,4000,3.1
578,Jake Butt,DEN,TE,1,SEA,8,9,4800,3.1
578,Dalton Schultz,DAL,TE,16,TB,30,25,4000,3.1
581,Jason Croom,BUF,TE,12,JAX,7,28,4000,3.09
582,Mark Andrews,BAL,TE,7,NO,27,2,4000,3.08
582,Gerald Everett,LAR,TE,8,GB,9,7,4500,3.08
584,Virgil Green,LAC,TE,12,ARI,13,8,4100,3.07
584,Demetrius Harris,KC,TE,15,LAC,8,10,4300,3.07
584,Mike Gesicki,MIA,TE,12,IND,14,20,4300,3.07
587,AJ Derby,MIA,TE,3,OAK,16,4,4400,3.06
588,Tyler Higbee,LAR,TE,2,ARI,23,28,4200,3.05
589,Ed Dickson,SEA,TE,10,LAR,15,19,4700,3.04
589,Maxx Williams,BAL,TE,5,CLE,18,22,4300,3.04
591,Dwayne Allen,NE,TE,10,TEN,3,1,4200,3.03
591,Tyler Higbee,LAR,TE,6,DEN,26,29,4200,3.03
591,Nick Boyle,BAL,TE,1,BUF,16,23,4400,3.03
594,Virgil Green,LAC,TE,13,PIT,12,23,4100,3.02
594,Mike Gesicki,MIA,TE,16,JAX,6,21,4300,3.02
596,Vernon Davis,WAS,TE,3,GB,22,12,4500,3.01
596,Hayden Hurst,BAL,TE,8,CAR,15,31,4300,3.01
598,Jeff Heuerman,DEN,TE,1,SEA,8,9,4400,3
598,Gerald Everett,LAR,TE,6,DEN,26,29,4500,3
600,Michael Roberts,DET,TE,9,MIN,11,23,5000,2.99
600,Mo Alie-Cox,IND,TE,17,TEN,6,1,4400,2.99
600,Tyler Kroft,CIN,TE,1,IND,29,21,4500,2.99
600,Mike Gesicki,MIA,TE,10,GB,20,3,4400,2.99
604,Ed Dickson,SEA,TE,8,DET,22,21,null,2.98
605,Tyler Higbee,LAR,TE,17,SF,24,8,4200,2.97
606,Michael Roberts,DET,TE,8,SEA,4,2,5200,2.96
606,Jordan Akins,HOU,TE,5,DAL,6,8,4000,2.96
608,Virgil Green,LAC,TE,11,DEN,19,23,4300,2.95
609,Jordan Thomas,HOU,TE,8,MIA,22,17,4000,2.94
609,Hayden Hurst,BAL,TE,7,NO,27,2,4700,2.94
609,Maxx Williams,BAL,TE,2,CIN,21,30,4300,2.94
612,Blake Jarwin,DAL,TE,12,WAS,10,7,4000,2.93
613,James O'Shaughnessy,JAX,TE,6,DAL,5,12,4000,2.92
614,Virgil Green,LAC,TE,6,CLE,14,19,4300,2.91
615,Virgil Green,LAC,TE,4,SF,28,29,4300,2.9
616,Gerald Everett,LAR,TE,9,NO,27,3,4500,2.88
617,Virgil Green,LAC,TE,1,KC,21,10,4300,2.86
618,Ian Thomas,CAR,TE,6,WAS,6,15,4400,2.85
618,Nick Boyle,BAL,TE,6,TEN,4,1,4400,2.85
620,Josh Hill,NO,TE,10,CIN,31,30,4300,2.84
620,Dallas Goedert,PHI,TE,13,WAS,11,7,5100,2.84
622,Virgil Green,LAC,TE,5,OAK,25,15,4300,2.83
622,Lance Kendricks,GB,TE,13,ARI,16,7,4100,2.83
624,David Grinnage,JAX,TE,10,IND,17,24,4000,2.82
624,Luke Willson,DET,TE,5,GB,8,18,4500,2.82
626,Jonnu Smith,TEN,TE,1,MIA,22,31,4200,2.81
626,Rhett Ellison,NYG,TE,3,HOU,10,23,4100,2.81
628,Lance Kendricks,GB,TE,12,MIN,6,16,4100,2.8
629,Josh Hill,NO,TE,17,CAR,23,28,4300,2.79
629,Rhett Ellison,NYG,TE,8,WAS,7,12,4400,2.79
631,Maxx Williams,BAL,TE,4,PIT,30,32,4300,2.78
632,Josh Hill,NO,TE,3,ATL,14,5,4100,2.77
633,Jordan Thomas,HOU,TE,11,WAS,11,8,4800,2.76
634,Mark Andrews,BAL,TE,5,CLE,18,22,4000,2.75
634,Jordan Akins,HOU,TE,17,JAX,3,20,4200,2.75
636,Jordan Thomas,HOU,TE,9,DEN,19,25,4800,2.74
636,Virgil Green,LAC,TE,10,OAK,30,29,4300,2.74
636,Jordan Thomas,HOU,TE,12,TEN,6,1,4600,2.74
636,Virgil Green,LAC,TE,14,CIN,32,27,4100,2.74
636,Maxx Williams,BAL,TE,3,DEN,18,29,4300,2.74
636,Nick Boyle,BAL,TE,14,KC,30,31,4300,2.74
642,Blake Jarwin,DAL,TE,13,NO,16,2,4000,2.73
642,Virgil Green,LAC,TE,17,DEN,16,27,4100,2.73
642,Jordan Akins,HOU,TE,3,NYG,4,1,4000,2.73
642,Nick Boyle,BAL,TE,12,OAK,28,25,4300,2.73
646,Mark Andrews,BAL,TE,1,BUF,16,23,4000,2.72
646,Nick Boyle,BAL,TE,7,NO,27,2,4000,2.72
646,Luke Willson,DET,TE,9,MIN,11,23,4400,2.72
649,Demetrius Harris,KC,TE,5,JAX,1,4,4200,2.71
649,Demetrius Harris,KC,TE,6,NE,16,27,4200,2.71
649,Jermaine Gresham,ARI,TE,3,CHI,15,16,4400,2.71
649,Dalton Schultz,DAL,TE,17,NYG,20,15,4000,2.71
653,Anthony Firkser,TEN,TE,13,NYJ,18,10,4600,2.7
653,Hayden Hurst,BAL,TE,13,ATL,30,11,4300,2.7
653,Jordan Leggett,NYJ,TE,15,HOU,9,26,4000,2.7
656,Jeff Heuerman,DEN,TE,3,BAL,6,13,4400,2.69
656,Eric Tomlinson,NYJ,TE,4,JAX,1,4,4000,2.69
656,Dan Arnold,NO,TE,15,CAR,25,30,4000,2.69
659,Dallas Goedert,PHI,TE,14,DAL,2,20,5100,2.68
660,Nick O'Leary,MIA,TE,9,NYJ,20,8,4500,2.67
660,Jordan Thomas,HOU,TE,7,JAX,3,5,4000,2.67
660,Luke Willson,DET,TE,12,CHI,2,9,4200,2.67
663,Jordan Leggett,NYJ,TE,1,DET,18,20,4400,2.65
663,Rhett Ellison,NYG,TE,2,DAL,3,7,4100,2.65
663,Nick Boyle,BAL,TE,8,CAR,15,31,4000,2.65
666,Luke Willson,DET,TE,3,NE,24,17,4500,2.63
666,Jordan Akins,HOU,TE,6,BUF,11,17,4000,2.63
666,Rhett Ellison,NYG,TE,15,TEN,7,1,4500,2.63
669,Luke Willson,DET,TE,7,MIA,16,10,4500,2.62
670,Josh Hill,NO,TE,13,DAL,6,22,4300,2.61
670,Tyler Higbee,LAR,TE,3,LAC,21,2,4200,2.61
672,Mo Alie-Cox,IND,TE,15,DAL,4,24,4400,2.6
672,Blake Jarwin,DAL,TE,9,TEN,5,1,4000,2.6
672,Jordan Akins,HOU,TE,2,TEN,16,4,4000,2.6
672,Erik Swoope,IND,TE,4,HOU,17,24,null,2.6
676,Virgil Green,LAC,TE,16,BAL,1,19,4100,2.59
676,Blake Jarwin,DAL,TE,14,PHI,18,4,4000,2.59
676,Luke Stocker,TEN,TE,4,PHI,13,17,4000,2.59
676,Jordan Akins,HOU,TE,4,IND,11,26,4000,2.59
680,Eric Tomlinson,NYJ,TE,3,CLE,14,6,4000,2.58
680,Mike Gesicki,MIA,TE,14,NE,15,28,4300,2.58
682,Nick O'Leary,MIA,TE,5,CIN,27,26,4000,2.57
682,Tyler Higbee,LAR,TE,5,SEA,7,8,4200,2.57
682,Geoff Swaim,DAL,TE,1,CAR,15,11,4000,2.57
682,Jermaine Gresham,ARI,TE,13,GB,15,5,4200,2.57
686,Tyler Higbee,LAR,TE,7,SF,29,29,4200,2.56
686,Hayden Hurst,BAL,TE,12,OAK,28,25,4300,2.56
686,Virgil Green,LAC,TE,2,BUF,29,27,4300,2.56
686,Mike Gesicki,MIA,TE,13,BUF,4,8,4300,2.56
690,Nick O'Leary,MIA,TE,10,GB,20,3,4500,2.55
690,CJ Uzomah,CIN,TE,4,ATL,27,10,4700,2.55
690,Maxx Williams,BAL,TE,6,TEN,4,1,4300,2.55
690,Luke Willson,DET,TE,13,LAR,26,21,4200,2.55
694,Gerald Everett,LAR,TE,1,OAK,25,26,4500,2.54
694,Jonnu Smith,TEN,TE,7,LAC,13,17,4200,2.54
694,Josh Hill,NO,TE,5,WAS,1,8,4400,2.54
694,Benjamin Watson,NO,TE,17,CAR,23,28,4800,2.54
694,Rhett Ellison,NYG,TE,7,ATL,31,24,4600,2.54
694,Luke Stocker,TEN,TE,5,BUF,20,23,4000,2.54
700,Luke Willson,DET,TE,4,DAL,4,16,4500,2.53
700,Matt LaCosse,DEN,TE,4,KC,31,30,4000,2.53
702,Ed Dickson,SEA,TE,15,SF,25,13,4500,2.52
702,AJ Derby,MIA,TE,1,TEN,19,17,4400,2.52
704,Gabe Holmes,ARI,TE,3,CHI,15,16,4000,2.51
704,Josh Hill,NO,TE,7,BAL,1,8,4300,2.51
704,Josh Hill,NO,TE,9,LAR,7,18,4300,2.51
707,Josh Hill,NO,TE,8,MIN,13,26,4300,2.48
707,Lance Kendricks,GB,TE,11,SEA,9,7,4300,2.48
709,Ed Dickson,SEA,TE,11,GB,14,2,4700,2.47
709,Jermaine Gresham,ARI,TE,12,LAC,9,13,4200,2.47
709,Nick Boyle,BAL,TE,9,PIT,25,28,4000,2.47
709,Lance Kendricks,GB,TE,16,NYJ,23,9,4100,2.47
709,Rhett Ellison,NYG,TE,11,TB,31,31,4400,2.47
714,Dion Sims,CHI,TE,2,SEA,31,9,4300,2.46
714,Rhett Ellison,NYG,TE,10,SF,23,12,4400,2.46
714,Logan Thomas,BUF,TE,14,NYJ,21,14,4300,2.46
714,Jason Croom,BUF,TE,5,TEN,9,3,4000,2.46
714,Geoff Swaim,DAL,TE,3,SEA,20,15,4000,2.46
714,Nick Boyle,BAL,TE,15,TB,31,26,4300,2.46
720,Dan Arnold,NO,TE,12,ATL,30,28,4000,2.45
720,Rhett Ellison,NYG,TE,12,PHI,25,3,4300,2.45
720,Jermaine Gresham,ARI,TE,14,DET,22,15,4200,2.45
720,CJ Uzomah,CIN,TE,3,CAR,12,17,4300,2.45
724,Erik Swoope,IND,TE,3,PHI,19,24,null,2.44
724,Josh Hill,NO,TE,11,PHI,12,2,4300,2.44
724,Gerald Everett,LAR,TE,5,SEA,7,8,4500,2.44
724,Tyler Kroft,CIN,TE,3,CAR,12,17,4500,2.44
724,Dalton Schultz,DAL,TE,13,NO,16,2,4000,2.44
729,Hayden Hurst,BAL,TE,17,CLE,21,24,4300,2.43
730,Demetrius Harris,KC,TE,8,DEN,18,22,4000,2.42
730,Demetrius Harris,KC,TE,3,SF,23,22,4200,2.42
730,Darren Fells,CLE,TE,5,BAL,3,5,4300,2.42
730,Virgil Green,LAC,TE,15,KC,30,31,4100,2.42
730,Jonnu Smith,TEN,TE,9,DAL,1,7,4200,2.42
730,Nick O'Leary,MIA,TE,14,NE,15,28,4200,2.42
730,Jason Croom,BUF,TE,4,GB,22,20,4000,2.42
737,Josh Hill,NO,TE,14,TB,31,29,4300,2.41
737,Josh Hill,NO,TE,2,CLE,18,22,4100,2.41
737,Jordan Leggett,NYJ,TE,17,NE,17,21,4000,2.41
737,Nick Boyle,BAL,TE,13,ATL,30,11,4300,2.41
741,Virgil Green,LAC,TE,7,TEN,4,1,4300,2.4
741,Tyler Higbee,LAR,TE,10,SEA,6,2,4200,2.4
741,Maxx Williams,BAL,TE,7,NO,27,2,4000,2.4
744,Hayden Hurst,BAL,TE,14,KC,30,31,4300,2.39
744,MyCole Pruitt,TEN,TE,17,IND,9,26,4600,2.39
744,Mark Andrews,BAL,TE,2,CIN,21,30,4000,2.39
744,Jordan Leggett,NYJ,TE,5,DEN,19,30,4400,2.39
748,Demetrius Harris,KC,TE,9,CLE,23,12,4000,2.38
748,Nick O'Leary,MIA,TE,12,IND,14,20,4200,2.38
748,Josh Hill,NO,TE,4,NYG,12,8,4100,2.38
748,Jermaine Gresham,ARI,TE,5,SF,26,28,4400,2.38
748,Lance Kendricks,GB,TE,17,DET,18,16,4100,2.38
753,Darren Fells,CLE,TE,3,NYJ,4,9,4300,2.37
753,Jordan Akins,HOU,TE,16,PHI,25,4,4200,2.37
753,Dalton Schultz,DAL,TE,14,PHI,18,4,4000,2.37
756,Demetrius Harris,KC,TE,4,DEN,19,25,4200,2.36
756,Jermaine Gresham,ARI,TE,6,MIN,25,26,4400,2.36
756,Jordan Akins,HOU,TE,15,NYJ,21,13,4500,2.36
756,Jermaine Gresham,ARI,TE,4,SEA,15,14,4400,2.36
760,Will Dissly,SEA,TE,1,DEN,9,30,4000,2.35
760,Tyler Conklin,MIN,TE,3,BUF,31,19,4100,2.35
760,AJ Derby,MIA,TE,2,NYJ,4,5,4400,2.35
760,Demetrius Harris,KC,TE,13,OAK,28,25,4000,2.35
760,Tyler Higbee,LAR,TE,8,GB,9,7,4200,2.35
760,Jordan Leggett,NYJ,TE,16,GB,18,5,4000,2.35
766,Dalton Schultz,DAL,TE,15,IND,10,17,4000,2.34
767,Eric Tomlinson,NYJ,TE,5,DEN,19,30,4000,2.33
767,Eric Tomlinson,NYJ,TE,6,IND,22,21,4000,2.33
769,Rhett Ellison,NYG,TE,16,IND,9,18,4300,2.32
769,Charles Clay,BUF,TE,17,MIA,26,24,4200,2.32
771,Virgil Green,LAC,TE,9,SEA,3,2,4300,2.31
771,Jordan Leggett,NYJ,TE,6,IND,22,21,4400,2.31
773,Adam Shaheen,CHI,TE,16,SF,26,10,4300,2.3
773,Jason Croom,BUF,TE,6,HOU,20,28,4000,2.3
773,Luke Stocker,TEN,TE,16,WAS,12,6,4200,2.3
776,Demetrius Harris,KC,TE,2,PIT,15,11,4200,2.29
777,Ed Dickson,SEA,TE,14,MIN,8,15,4500,2.28
777,Josh Hill,NO,TE,15,CAR,25,30,4300,2.28
777,Mike Gesicki,MIA,TE,15,MIN,6,14,4300,2.28
780,Dion Sims,CHI,TE,3,ARI,27,26,4300,2.27
780,Luke Willson,DET,TE,8,SEA,4,2,4400,2.27
780,Luke Willson,DET,TE,16,MIN,5,13,4200,2.27
780,Luke Willson,DET,TE,15,BUF,3,6,4200,2.27
780,Jermaine Gresham,ARI,TE,17,SEA,14,6,4200,2.27
785,Jordan Franks,CIN,TE,10,NO,28,6,4000,2.26
785,Adam Shaheen,CHI,TE,17,MIN,5,7,4300,2.26
787,Darren Fells,CLE,TE,7,TB,32,32,4100,2.25
787,Antony Auclair,TB,TE,13,CAR,24,32,4000,2.25
789,Darren Fells,CLE,TE,6,LAC,19,8,4300,2.24
789,Jermaine Gresham,ARI,TE,10,KC,27,27,4400,2.24
789,Darren Fells,CLE,TE,4,OAK,21,5,4300,2.24
792,Luke Stocker,TEN,TE,2,HOU,24,30,4000,2.23
792,Levine Toilolo,DET,TE,14,ARI,16,7,4000,2.23
794,Demetrius Harris,KC,TE,10,ARI,12,7,4000,2.22
794,Luke Stocker,TEN,TE,10,NE,22,28,4400,2.22
794,MyCole Pruitt,TEN,TE,14,JAX,3,22,4000,2.22
797,Demetrius Harris,KC,TE,7,CIN,25,26,4000,2.21
797,Dion Sims,CHI,TE,1,GB,30,3,4300,2.21
797,Jason Croom,BUF,TE,3,MIN,13,25,4000,2.21
797,Adam Shaheen,CHI,TE,14,LAR,23,25,4300,2.21
801,Dwayne Allen,NE,TE,1,HOU,31,28,4400,2.2
801,Tyler Higbee,LAR,TE,9,NO,27,3,4200,2.2
801,Rhett Ellison,NYG,TE,1,JAX,2,12,4100,2.2
804,MyCole Pruitt,TEN,TE,16,WAS,12,6,4000,2.19
804,Garrett Celek,SF,TE,6,GB,8,10,4500,2.19
804,Josh Hill,NO,TE,1,TB,27,2,4100,2.19
807,Jordan Akins,HOU,TE,12,TEN,6,1,4300,2.18
807,Mike Gesicki,MIA,TE,17,BUF,6,2,4300,2.18
809,Jermaine Gresham,ARI,TE,7,DEN,24,22,4400,2.17
809,Luke Stocker,TEN,TE,17,IND,9,26,4200,2.17
809,Luke Willson,DET,TE,14,ARI,16,7,4200,2.17
812,Maxx Williams,BAL,TE,12,OAK,28,25,4000,2.15
813,Josh Hill,NO,TE,16,PIT,14,28,4300,2.14
813,Dion Sims,CHI,TE,4,TB,29,31,4300,2.14
813,Luke Stocker,TEN,TE,6,BAL,2,10,4000,2.14
816,Jordan Akins,HOU,TE,14,IND,10,16,4300,2.13
816,Garrett Celek,SF,TE,5,ARI,14,14,4500,2.13
816,Dalton Schultz,DAL,TE,12,WAS,10,7,4000,2.13
816,Hayden Hurst,BAL,TE,16,LAC,8,13,4800,2.13
