Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
263,Jeremy Hill,CIN,RB,6,BUF,11,44,4,1,1,1,8,0,0,0,11.7,11.7
264,Jeremy Hill,CIN,RB,5,SEA,13,51,3.9,1,0,0,4,0,0,0,11.5,11.5
265,Alfred Morris,WAS,RB,5,ATL,12,51,4.2,1,0,0,3,0,0,0,11.4,11.4
265,Ryan Mathews,PHI,RB,10,MIA,7,38,5.4,1,1,1,11,0,0,0,11.4,11.4
267,LeGarrette Blount,NE,RB,7,NYJ,13,49,3.8,1,0,0,4,0,0,0,11.3,11.3
267,Spencer Ware,KC,RB,14,LAC,9,41,4.6,1,1,1,7,0,0,0,11.3,11.3
269,Justin Forsett,BAL,RB,3,CIN,16,72,4.5,0,4,3,25,0,0,0,11.2,11.2
270,Matt Jones,WAS,RB,5,ATL,10,40,4,1,1,1,6,0,0,0,11.1,11.1
270,Darren McFadden,DAL,RB,13,WAS,18,73,4.1,0,4,3,23,0,0,0,11.1,11.1
270,Matt Forte,CHI,RB,12,GB,14,64,4.6,0,6,4,27,0,0,0,11.1,11.1
273,LeGarrette Blount,NE,RB,5,DAL,11,47,4.3,1,0,0,3,0,0,0,11,11
273,Ryan Mathews,PHI,RB,2,DAL,6,28,4.7,1,3,2,12,0,0,0,11,11
275,Latavius Murray,OAK,RB,4,CHI,17,82,4.8,0,3,2,17,0,0,0,10.9,10.9
275,DeAngelo Williams,PIT,RB,2,SF,16,70,4.4,0,4,3,24,0,0,0,10.9,10.9
275,Lamar Miller,MIA,RB,14,NYG,15,73,4.9,0,4,3,21,0,0,0,10.9,10.9
278,Latavius Murray,OAK,RB,3,CLE,16,71,4.4,0,4,3,22,0,0,0,10.8,10.8
278,Darren McFadden,DAL,RB,9,PHI,16,61,3.8,0,6,4,27,0,0,0,10.8,10.8
278,Dion Lewis,NE,RB,9,WAS,7,35,5,0,7,5,48,0,0,0,10.8,10.8
281,Antonio Andrews,TEN,RB,6,MIA,8,31,3.9,1,1,1,11,0,0,0,10.7,10.7
281,Spencer Ware,KC,RB,16,CLE,8,38,4.8,1,1,1,4,0,0,0,10.7,10.7
281,Justin Forsett,BAL,RB,1,DEN,16,72,4.5,0,4,3,20,0,0,0,10.7,10.7
281,Shaun Draughn,SF,RB,14,CLE,15,60,4,0,6,4,27,0,0,0,10.7,10.7
285,Spencer Ware,KC,RB,13,OAK,8,34,4.2,1,1,1,7,0,0,0,10.6,10.6
285,Jonathan Stewart,CAR,RB,3,NO,18,82,4.6,0,3,2,14,0,0,0,10.6,10.6
285,Adrian Peterson,MIN,RB,2,DET,16,71,4.4,0,4,3,20,0,0,0,10.6,10.6
285,Shaun Draughn,SF,RB,13,CHI,15,62,4.1,0,6,4,24,0,0,0,10.6,10.6
289,Justin Forsett,BAL,RB,7,ARI,16,59,3.7,0,5,4,26,0,0,0,10.5,10.5
290,Doug Martin,TB,RB,7,WAS,17,70,4.1,0,4,3,19,0,0,0,10.4,10.4
291,Justin Forsett,BAL,RB,2,OAK,15,68,4.5,0,4,3,20,0,0,0,10.3,10.3
291,LeSean McCoy,BUF,RB,3,MIA,16,67,4.2,0,4,3,21,0,0,0,10.3,10.3
291,Devonta Freeman,ATL,RB,3,DAL,13,49,3.8,0,5,4,34,0,0,0,10.3,10.3
294,Lamar Miller,MIA,RB,2,JAX,16,74,4.6,0,3,2,18,0,0,0,10.2,10.2
294,Frank Gore,IND,RB,11,ATL,17,65,3.8,0,4,3,22,0,0,0,10.2,10.2
294,Justin Forsett,BAL,RB,11,LAR,16,67,4.2,0,4,3,20,0,0,0,10.2,10.2
294,Javorius Allen,BAL,RB,12,CLE,16,64,4,0,4,3,23,0,0,0,10.2,10.2
294,TJ Yeldon,JAX,RB,14,IND,15,66,4.4,0,4,3,21,0,0,0,10.2,10.2
294,Benjamin Cunningham,LAR,RB,1,SEA,15,49,3.3,0,5,4,33,0,0,0,10.2,10.2
294,Darren McFadden,DAL,RB,8,SEA,15,54,3.6,0,6,4,28,0,0,0,10.2,10.2
301,LeSean McCoy,BUF,RB,1,IND,17,77,4.5,0,3,2,14,0,0,0,10.1,10.1
301,Javorius Allen,BAL,RB,15,KC,14,47,3.4,0,6,4,34,0,0,0,10.1,10.1
303,Giovani Bernard,CIN,RB,6,BUF,13,52,4,0,5,4,28,0,0,0,10,10
303,Lamar Miller,MIA,RB,13,BAL,13,51,3.9,0,6,4,29,0,0,0,10,10
303,Javorius Allen,BAL,RB,14,SEA,14,48,3.4,0,6,4,32,0,0,0,10,10
306,Darren McFadden,DAL,RB,16,BUF,17,72,4.2,0,3,2,17,0,0,0,9.9,9.9
306,Danny Woodhead,LAC,RB,8,BAL,6,34,5.7,0,7,5,40,0,0,0,9.9,9.9
308,LeSean McCoy,BUF,RB,6,CIN,14,64,4.6,0,4,3,19,0,0,0,9.8,9.8
308,TJ Yeldon,JAX,RB,11,TEN,16,63,3.9,0,4,3,20,0,0,0,9.8,9.8
308,CJ Anderson,DEN,RB,3,DET,14,57,4.1,0,4,3,26,0,0,0,9.8,9.8
308,Dion Lewis,NE,RB,6,IND,8,40,5,0,6,4,38,0,0,0,9.8,9.8
312,TJ Yeldon,JAX,RB,13,TEN,15,61,4.1,0,4,3,21,0,0,0,9.7,9.7
312,Lamar Miller,MIA,RB,12,NYJ,13,57,4.4,0,4,3,25,0,0,0,9.7,9.7
312,Devonta Freeman,ATL,RB,4,HOU,17,57,3.4,0,4,3,25,0,0,0,9.7,9.7
315,TJ Yeldon,JAX,RB,3,NE,14,57,4.1,0,4,3,24,0,0,0,9.6,9.6
315,Danny Woodhead,LAC,RB,6,GB,7,33,4.7,0,7,5,38,0,0,0,9.6,9.6
317,Frank Gore,IND,RB,3,TEN,16,68,4.2,0,3,2,17,0,0,0,9.5,9.5
317,Carlos Hyde,SF,RB,3,ARI,16,68,4.2,0,3,2,17,0,0,0,9.5,9.5
317,Eddie Lacy,GB,RB,3,KC,15,68,4.5,0,3,2,17,0,0,0,9.5,9.5
317,Jeremy Langford,CHI,RB,10,LAR,15,56,3.7,0,4,3,24,0,0,0,9.5,9.5
317,TJ Yeldon,JAX,RB,10,BAL,15,59,3.9,0,4,3,21,0,0,0,9.5,9.5
317,Lamar Miller,MIA,RB,3,BUF,14,59,4.2,0,4,3,21,0,0,0,9.5,9.5
317,Darren McFadden,DAL,RB,14,GB,17,54,3.2,0,4,3,26,0,0,0,9.5,9.5
324,Karlos Williams,BUF,RB,4,NYG,16,71,4.4,0,3,2,13,0,0,0,9.4,9.4
324,DeMarco Murray,PHI,RB,13,NE,15,56,3.7,0,4,3,23,0,0,0,9.4,9.4
324,Giovani Bernard,CIN,RB,12,LAR,10,43,4.3,0,5,4,31,0,0,0,9.4,9.4
324,Ameer Abdullah,DET,RB,3,DEN,11,46,4.2,0,5,4,28,0,0,0,9.4,9.4
328,Mark Ingram,NO,RB,1,ARI,15,69,4.6,0,3,2,14,0,0,0,9.3,9.3
328,Mark Ingram,NO,RB,4,DAL,14,65,4.6,0,3,2,18,0,0,0,9.3,9.3
328,Lamar Miller,MIA,RB,6,TEN,13,59,4.5,0,4,3,19,0,0,0,9.3,9.3
328,Frank Gore,IND,RB,13,PIT,15,58,3.9,0,4,3,20,0,0,0,9.3,9.3
328,Justin Forsett,BAL,RB,4,PIT,14,51,3.6,0,5,4,22,0,0,0,9.3,9.3
333,Doug Martin,TB,RB,17,CAR,16,68,4.2,0,3,2,14,0,0,0,9.2,9.2
333,Giovani Bernard,CIN,RB,4,KC,10,44,4.4,0,5,4,28,0,0,0,9.2,9.2
335,Spencer Ware,KC,RB,17,OAK,7,29,4.1,1,0,0,2,0,0,0,9.1,9.1
335,Latavius Murray,OAK,RB,1,CIN,15,64,4.3,0,3,2,17,0,0,0,9.1,9.1
335,Jeremy Langford,CHI,RB,9,LAC,14,64,4.6,0,3,2,17,0,0,0,9.1,9.1
335,Rashad Jennings,NYG,RB,17,PHI,13,66,5.1,0,3,2,15,0,0,0,9.1,9.1
335,Latavius Murray,OAK,RB,2,BAL,13,55,4.2,0,4,3,21,0,0,0,9.1,9.1
335,Andre Ellington,ARI,RB,1,NO,11,50,4.5,0,4,3,26,0,0,0,9.1,9.1
335,Giovani Bernard,CIN,RB,8,PIT,12,54,4.5,0,4,3,22,0,0,0,9.1,9.1
335,Frank Gore,IND,RB,14,JAX,16,56,3.5,0,4,3,20,0,0,0,9.1,9.1
343,Melvin Gordon,LAC,RB,4,CLE,17,75,4.4,0,1,1,10,0,0,0,9,9
343,Melvin Gordon,LAC,RB,3,MIN,16,66,4.1,0,3,2,14,0,0,0,9,9
343,Frank Gore,IND,RB,17,TEN,17,63,3.7,0,3,2,17,0,0,0,9,9
343,Melvin Gordon,LAC,RB,2,CIN,13,54,4.2,0,4,3,21,0,0,0,9,9
343,Charcandrick West,KC,RB,10,DEN,14,54,3.9,0,4,3,21,0,0,0,9,9
343,Giovani Bernard,CIN,RB,13,CLE,10,48,4.8,0,4,3,27,0,0,0,9,9
343,Dion Lewis,NE,RB,8,MIA,8,35,4.4,0,6,4,35,0,0,0,9,9
343,Dion Lewis,NE,RB,3,JAX,10,38,3.8,0,6,4,32,0,0,0,9,9
351,Alfred Blue,HOU,RB,12,NO,14,64,4.6,0,3,2,15,0,0,0,8.9,8.9
351,Javorius Allen,BAL,RB,17,CIN,13,47,3.6,0,4,3,27,0,0,0,8.9,8.9
351,Lamar Miller,MIA,RB,4,NYJ,13,54,4.2,0,4,3,20,0,0,0,8.9,8.9
351,Danny Woodhead,LAC,RB,7,OAK,7,29,4.1,0,6,4,40,0,0,0,8.9,8.9
355,Chris Johnson,ARI,RB,6,PIT,14,65,4.6,0,3,2,13,0,0,0,8.8,8.8
355,Frank Gore,IND,RB,15,HOU,15,64,4.3,0,3,2,14,0,0,0,8.8,8.8
355,TJ Yeldon,JAX,RB,4,IND,14,56,4,0,4,3,17,0,0,0,8.8,8.8
355,Javorius Allen,BAL,RB,16,PIT,12,38,3.2,0,6,4,30,0,0,0,8.8,8.8
359,Spencer Ware,KC,RB,15,BAL,6,24,4,1,0,0,3,0,0,0,8.7,8.7
359,Latavius Murray,OAK,RB,17,KC,17,63,3.7,0,3,2,14,0,0,0,8.7,8.7
359,Shaun Draughn,SF,RB,15,CIN,12,48,4,0,4,3,24,0,0,0,8.7,8.7
359,Latavius Murray,OAK,RB,14,DEN,16,53,3.3,0,4,3,19,0,0,0,8.7,8.7
363,Chris Johnson,ARI,RB,11,CIN,16,72,4.5,0,1,1,9,0,0,0,8.6,8.6
363,Frank Gore,IND,RB,9,DEN,15,60,4,0,3,2,16,0,0,0,8.6,8.6
363,Carlos Hyde,SF,RB,4,GB,16,63,3.9,0,3,2,13,0,0,0,8.6,8.6
363,Rashad Jennings,NYG,RB,1,DAL,12,52,4.3,0,4,3,19,0,0,0,8.6,8.6
363,TJ Yeldon,JAX,RB,9,NYJ,13,51,3.9,0,4,3,20,0,0,0,8.6,8.6
363,Danny Woodhead,LAC,RB,16,OAK,8,26,3.2,0,6,4,40,0,0,0,8.6,8.6
363,Danny Woodhead,LAC,RB,3,MIN,7,29,4.1,0,6,4,37,0,0,0,8.6,8.6
370,Chris Ivory,NYJ,RB,1,CLE,16,72,4.5,0,1,1,8,0,0,0,8.5,8.5
370,Joseph Randle,DAL,RB,3,ATL,16,70,4.4,0,1,1,10,0,0,0,8.5,8.5
370,Jeremy Hill,CIN,RB,3,BAL,17,70,4.1,0,1,1,10,0,0,0,8.5,8.5
370,LeSean McCoy,BUF,RB,2,NE,14,57,4.1,0,3,2,18,0,0,0,8.5,8.5
370,Danny Woodhead,LAC,RB,9,CHI,7,26,3.7,0,6,4,39,0,0,0,8.5,8.5
370,James White,NE,RB,16,NYJ,4,9,2.2,0,7,5,51,0,0,0,8.5,8.5
376,Latavius Murray,OAK,RB,13,KC,16,62,3.9,0,3,2,12,0,0,0,8.4,8.4
376,Carlos Hyde,SF,RB,5,NYG,16,60,3.8,0,3,2,14,0,0,0,8.4,8.4
376,Darren McFadden,DAL,RB,15,NYJ,15,58,3.9,0,3,2,16,0,0,0,8.4,8.4
376,Arian Foster,HOU,RB,4,ATL,12,56,4.7,0,3,2,18,0,0,0,8.4,8.4
376,Danny Woodhead,LAC,RB,12,JAX,6,24,4,0,6,4,40,0,0,0,8.4,8.4
376,Duke Johnson,CLE,RB,8,ARI,6,22,3.7,0,7,5,37,0,0,0,8.4,8.4
382,Isaiah Crowell,CLE,RB,3,OAK,16,70,4.4,0,1,1,8,0,0,0,8.3,8.3
382,Jonathan Stewart,CAR,RB,2,HOU,14,61,4.4,0,3,2,12,0,0,0,8.3,8.3
382,Doug Martin,TB,RB,2,NO,15,62,4.1,0,3,2,11,0,0,0,8.3,8.3
382,Frank Gore,IND,RB,2,NYJ,14,57,4.1,0,3,2,16,0,0,0,8.3,8.3
382,Jonathan Stewart,CAR,RB,1,JAX,14,61,4.4,0,3,2,12,0,0,0,8.3,8.3
382,TJ Yeldon,JAX,RB,1,CAR,12,56,4.7,0,3,2,17,0,0,0,8.3,8.3
382,Joique Bell,DET,RB,1,LAC,12,51,4.2,0,3,2,22,0,0,0,8.3,8.3
382,Charcandrick West,KC,RB,6,MIN,12,54,4.5,0,3,2,19,0,0,0,8.3,8.3
382,Ameer Abdullah,DET,RB,6,CHI,10,55,5.5,0,3,2,18,0,0,0,8.3,8.3
382,Doug Martin,TB,RB,3,HOU,15,60,4,0,3,2,13,0,0,0,8.3,8.3
382,Jonathan Stewart,CAR,RB,4,TB,14,59,4.2,0,3,2,14,0,0,0,8.3,8.3
382,Shaun Draughn,SF,RB,12,ARI,13,48,3.7,0,4,3,20,0,0,0,8.3,8.3
382,Giovani Bernard,CIN,RB,17,BAL,10,43,4.3,0,4,3,25,0,0,0,8.3,8.3
395,Alfred Morris,WAS,RB,2,LAR,16,69,4.3,0,1,1,8,0,0,0,8.2,8.2
395,Melvin Gordon,LAC,RB,1,DET,14,52,3.7,0,3,2,20,0,0,0,8.2,8.2
395,Melvin Gordon,LAC,RB,9,CHI,13,59,4.5,0,3,2,13,0,0,0,8.2,8.2
395,Jeremy Langford,CHI,RB,17,DET,11,54,4.9,0,3,2,18,0,0,0,8.2,8.2
395,Danny Woodhead,LAC,RB,17,DEN,7,18,2.6,0,7,5,39,0,0,0,8.2,8.2
400,Antonio Andrews,TEN,RB,10,CAR,13,54,4.2,0,3,2,17,0,0,0,8.1,8.1
400,Antonio Andrews,TEN,RB,12,OAK,14,56,4,0,3,2,15,0,0,0,8.1,8.1
400,Ameer Abdullah,DET,RB,5,ARI,12,44,3.7,0,4,3,22,0,0,0,8.1,8.1
400,James Starks,GB,RB,15,OAK,8,32,4,0,5,4,29,0,0,0,8.1,8.1
400,Theo Riddick,DET,RB,17,CHI,3,14,4.7,0,7,5,42,0,0,0,8.1,8.1
400,Danny Woodhead,LAC,RB,14,KC,5,18,3.6,0,7,5,38,0,0,0,8.1,8.1
406,Alfred Blue,HOU,RB,1,KC,14,63,4.5,0,1,1,12,0,0,0,8,8
406,Chris Johnson,ARI,RB,3,SF,16,66,4.1,0,1,1,9,0,0,0,8,8
406,Rashad Jennings,NYG,RB,16,MIN,12,56,4.7,0,3,2,14,0,0,0,8,8
406,Melvin Gordon,LAC,RB,15,MIA,15,59,3.9,0,3,2,11,0,0,0,8,8
406,Giovani Bernard,CIN,RB,5,SEA,11,42,3.8,0,4,3,23,0,0,0,8,8
406,Giovani Bernard,CIN,RB,15,SF,9,38,4.2,0,4,3,27,0,0,0,8,8
406,Ameer Abdullah,DET,RB,4,SEA,12,42,3.5,0,4,3,23,0,0,0,8,8
406,Duke Johnson,CLE,RB,9,CIN,6,28,4.7,0,5,4,32,0,0,0,8,8
406,Danny Woodhead,LAC,RB,13,DEN,6,15,2.5,0,7,5,40,0,0,0,8,8
415,Tevin Coleman,ATL,RB,2,NYG,13,55,4.2,0,3,2,14,0,0,0,7.9,7.9
415,TJ Yeldon,JAX,RB,2,MIA,13,52,4,0,3,2,17,0,0,0,7.9,7.9
415,DeAngelo Williams,PIT,RB,1,NE,12,53,4.4,0,3,2,16,0,0,0,7.9,7.9
415,CJ Anderson,DEN,RB,10,KC,12,55,4.6,0,3,2,14,0,0,0,7.9,7.9
415,Matt Forte,CHI,RB,17,DET,12,49,4.1,0,3,2,20,0,0,0,7.9,7.9
415,Danny Woodhead,LAC,RB,5,PIT,8,34,4.2,0,4,3,30,0,0,0,7.9,7.9
415,Duke Johnson,CLE,RB,7,LAR,8,30,3.8,0,5,4,29,0,0,0,7.9,7.9
415,Giovani Bernard,CIN,RB,16,DEN,9,31,3.4,0,5,4,28,0,0,0,7.9,7.9
415,Giovani Bernard,CIN,RB,3,BAL,8,31,3.9,0,5,4,28,0,0,0,7.9,7.9
415,Darren Sproles,PHI,RB,14,BUF,8,29,3.6,0,6,4,30,0,0,0,7.9,7.9
425,Chris Johnson,ARI,RB,2,CHI,12,54,4.5,0,3,2,14,0,0,0,7.8,7.8
425,Matt Jones,WAS,RB,15,BUF,12,52,4.3,0,3,2,16,0,0,0,7.8,7.8
425,CJ Anderson,DEN,RB,4,MIN,13,51,3.9,0,3,2,17,0,0,0,7.8,7.8
425,Jeremy Langford,CHI,RB,15,MIN,9,41,4.6,0,4,3,22,0,0,0,7.8,7.8
425,Darren Sproles,PHI,RB,15,ARI,7,27,3.9,0,6,4,31,0,0,0,7.8,7.8
425,Shane Vereen,NYG,RB,3,WAS,5,20,4,0,5,4,38,0,0,0,7.8,7.8
431,Carlos Hyde,SF,RB,1,MIN,14,62,4.4,0,1,1,10,0,0,0,7.7,7.7
431,Cameron Artis-Payne,CAR,RB,16,ATL,13,53,4.1,0,3,2,14,0,0,0,7.7,7.7
431,Tre Mason,LAR,RB,3,PIT,13,54,4.2,0,3,2,13,0,0,0,7.7,7.7
431,Giovani Bernard,CIN,RB,9,CLE,10,39,3.9,0,4,3,23,0,0,0,7.7,7.7
431,Theo Riddick,DET,RB,15,NO,3,10,3.3,0,7,5,42,0,0,0,7.7,7.7
436,Doug Martin,TB,RB,1,TEN,14,57,4.1,0,3,2,9,0,0,0,7.6,7.6
436,Giovani Bernard,CIN,RB,2,LAC,9,38,4.2,0,4,3,23,0,0,0,7.6,7.6
436,Charcandrick West,KC,RB,7,PIT,11,43,3.9,0,4,3,18,0,0,0,7.6,7.6
436,Reggie Bush,SF,RB,8,LAR,10,40,4,0,4,3,21,0,0,0,7.6,7.6
436,Duke Johnson,CLE,RB,6,DEN,8,24,3,0,5,4,32,0,0,0,7.6,7.6
436,Shane Vereen,NYG,RB,10,NE,4,17,4.2,0,5,4,39,0,0,0,7.6,7.6
442,Alfred Blue,HOU,RB,8,TEN,12,60,5,0,1,1,10,0,0,0,7.5,7.5
442,Frank Gore,IND,RB,1,BUF,12,51,4.2,0,3,2,14,0,0,0,7.5,7.5
442,Joseph Randle,DAL,RB,7,NYG,12,49,4.1,0,3,2,16,0,0,0,7.5,7.5
442,LeSean McCoy,BUF,RB,10,NYJ,14,49,3.5,0,3,2,16,0,0,0,7.5,7.5
442,Antonio Andrews,TEN,RB,13,JAX,14,51,3.6,0,3,2,14,0,0,0,7.5,7.5
442,Ameer Abdullah,DET,RB,16,SF,12,49,4.1,0,3,2,16,0,0,0,7.5,7.5
442,Ronnie Hillman,DEN,RB,17,LAC,12,52,4.3,0,3,2,13,0,0,0,7.5,7.5
442,Matt Jones,WAS,RB,14,CHI,11,48,4.4,0,3,2,17,0,0,0,7.5,7.5
442,Jeremy Langford,CHI,RB,16,TB,10,36,3.6,0,4,3,24,0,0,0,7.5,7.5
442,Bilal Powell,NYJ,RB,16,NE,6,23,3.8,0,6,4,32,0,0,0,7.5,7.5
442,Charles Sims,TB,RB,17,CAR,6,24,4,0,6,4,31,0,0,0,7.5,7.5
442,Darren Sproles,PHI,RB,4,WAS,4,19,4.8,0,6,4,36,0,0,0,7.5,7.5
454,Chris Ivory,NYJ,RB,2,IND,13,61,4.7,0,1,1,8,0,0,0,7.4,7.4
454,Chris Ivory,NYJ,RB,16,NE,15,60,4,0,1,1,9,0,0,0,7.4,7.4
454,Jonathan Stewart,CAR,RB,6,SEA,14,52,3.7,0,3,2,12,0,0,0,7.4,7.4
454,Rashad Jennings,NYG,RB,7,DAL,12,48,4,0,3,2,16,0,0,0,7.4,7.4
454,CJ Anderson,DEN,RB,9,IND,10,50,5,0,3,2,14,0,0,0,7.4,7.4
454,Antonio Andrews,TEN,RB,16,HOU,12,49,4.1,0,3,2,15,0,0,0,7.4,7.4
454,Mark Ingram,NO,RB,3,CAR,12,47,3.9,0,3,2,17,0,0,0,7.4,7.4
454,Danny Woodhead,LAC,RB,2,CIN,8,30,3.8,0,4,3,29,0,0,0,7.4,7.4
454,Bilal Powell,NYJ,RB,3,PHI,9,35,3.9,0,4,3,24,0,0,0,7.4,7.4
454,Denard Robinson,JAX,RB,17,HOU,8,35,4.4,0,4,3,24,0,0,0,7.4,7.4
454,Duke Johnson,CLE,RB,15,SEA,6,24,4,0,5,4,30,0,0,0,7.4,7.4
454,Theo Riddick,DET,RB,16,SF,3,9,3,0,7,5,40,0,0,0,7.4,7.4
466,Chris Ivory,NYJ,RB,3,PHI,15,60,4,0,1,1,8,0,0,0,7.3,7.3
466,Chris Ivory,NYJ,RB,4,MIA,15,60,4,0,1,1,8,0,0,0,7.3,7.3
466,Melvin Gordon,LAC,RB,6,GB,13,52,4,0,3,2,11,0,0,0,7.3,7.3
466,Alfred Blue,HOU,RB,13,BUF,13,50,3.8,0,3,2,13,0,0,0,7.3,7.3
466,Danny Woodhead,LAC,RB,15,MIA,5,18,3.6,0,6,4,35,0,0,0,7.3,7.3
466,Duke Johnson,CLE,RB,14,SF,7,23,3.3,0,5,4,30,0,0,0,7.3,7.3
472,Alfred Morris,WAS,RB,1,MIA,14,59,4.2,0,1,1,8,0,0,0,7.2,7.2
472,CJ Anderson,DEN,RB,17,LAC,12,56,4.7,0,1,1,11,0,0,0,7.2,7.2
472,Joique Bell,DET,RB,2,MIN,11,43,3.9,0,3,2,19,0,0,0,7.2,7.2
472,Ameer Abdullah,DET,RB,1,LAC,10,44,4.4,0,3,2,18,0,0,0,7.2,7.2
472,TJ Yeldon,JAX,RB,7,BUF,12,48,4,0,3,2,14,0,0,0,7.2,7.2
472,Duke Johnson,CLE,RB,3,OAK,11,48,4.4,0,3,2,14,0,0,0,7.2,7.2
472,Doug Martin,TB,RB,4,CAR,13,50,3.8,0,3,2,12,0,0,0,7.2,7.2
472,Charles Sims,TB,RB,16,CHI,7,30,4.3,0,4,3,27,0,0,0,7.2,7.2
472,James Starks,GB,RB,16,ARI,8,30,3.8,0,4,3,27,0,0,0,7.2,7.2
472,Giovani Bernard,CIN,RB,14,PIT,8,29,3.6,0,4,3,28,0,0,0,7.2,7.2
472,Shane Vereen,NYG,RB,7,DAL,5,18,3.6,0,5,4,34,0,0,0,7.2,7.2
483,Ryan Mathews,PHI,RB,16,WAS,11,56,5.1,0,1,1,10,0,0,0,7.1,7.1
483,Giovani Bernard,CIN,RB,1,OAK,8,32,4,0,4,3,24,0,0,0,7.1,7.1
483,Duke Johnson,CLE,RB,13,CIN,7,28,4,0,4,3,28,0,0,0,7.1,7.1
483,Shane Vereen,NYG,RB,6,PHI,5,19,3.8,0,5,4,32,0,0,0,7.1,7.1
483,Darren McFadden,DAL,RB,7,NYG,6,24,4,0,6,4,27,0,0,0,7.1,7.1
488,Christine Michael,SEA,RB,16,LAR,13,58,4.5,0,1,1,7,0,0,0,7,7
488,Isaiah Crowell,CLE,RB,4,LAC,14,58,4.1,0,1,1,7,0,0,0,7,7
488,Matt Jones,WAS,RB,7,TB,10,44,4.4,0,3,2,16,0,0,0,7,7
488,CJ Anderson,DEN,RB,5,OAK,11,45,4.1,0,3,2,15,0,0,0,7,7
488,Rashad Jennings,NYG,RB,6,PHI,11,35,3.2,0,4,3,20,0,0,0,7,7
488,Charles Sims,TB,RB,10,DAL,8,32,4,0,4,3,23,0,0,0,7,7
488,David Johnson,ARI,RB,3,SF,7,33,4.7,0,4,3,22,0,0,0,7,7
488,Danny Woodhead,LAC,RB,4,CLE,8,28,3.5,0,4,3,27,0,0,0,7,7
488,Duke Johnson,CLE,RB,12,BAL,7,17,2.4,0,5,4,33,0,0,0,7,7
497,Isaiah Crowell,CLE,RB,2,TEN,14,53,3.8,0,1,1,11,0,0,0,6.9,6.9
497,Melvin Gordon,LAC,RB,5,PIT,14,54,3.9,0,1,1,10,0,0,0,6.9,6.9
497,Chris Johnson,ARI,RB,4,LAR,14,55,3.9,0,1,1,9,0,0,0,6.9,6.9
497,Alfred Blue,HOU,RB,2,CAR,13,46,3.5,0,3,2,13,0,0,0,6.9,6.9
497,Ryan Mathews,PHI,RB,9,DAL,7,43,6.1,0,3,2,16,0,0,0,6.9,6.9
497,Melvin Gordon,LAC,RB,11,KC,13,48,3.7,0,3,2,11,0,0,0,6.9,6.9
497,DeMarco Murray,PHI,RB,4,WAS,14,47,3.4,0,3,2,12,0,0,0,6.9,6.9
497,Shane Vereen,NYG,RB,8,NO,5,27,5.4,0,4,3,27,0,0,0,6.9,6.9
497,Charles Sims,TB,RB,14,NO,7,29,4.1,0,4,3,25,0,0,0,6.9,6.9
497,Shane Vereen,NYG,RB,1,DAL,4,19,4.8,0,5,4,30,0,0,0,6.9,6.9
497,Darren Sproles,PHI,RB,13,NE,4,20,5,0,6,4,29,0,0,0,6.9,6.9
497,CJ Spiller,NO,RB,3,CAR,4,18,4.5,0,6,4,31,0,0,0,6.9,6.9
497,Duke Johnson,CLE,RB,17,PIT,7,21,3,0,5,4,28,0,0,0,6.9,6.9
510,Isaiah Crowell,CLE,RB,1,NYJ,13,52,4,0,1,1,11,0,0,0,6.8,6.8
510,Chris Johnson,ARI,RB,10,SEA,15,56,3.7,0,1,1,7,0,0,0,6.8,6.8
510,Alfred Morris,WAS,RB,13,DAL,13,56,4.3,0,1,1,7,0,0,0,6.8,6.8
510,Alfred Blue,HOU,RB,10,CIN,11,45,4.1,0,3,2,13,0,0,0,6.8,6.8
510,Rashad Jennings,NYG,RB,12,WAS,10,44,4.4,0,3,2,14,0,0,0,6.8,6.8
510,Donald Brown,LAC,RB,16,OAK,12,42,3.5,0,3,2,16,0,0,0,6.8,6.8
510,Ronnie Hillman,DEN,RB,16,CIN,11,46,4.2,0,3,2,12,0,0,0,6.8,6.8
510,CJ Anderson,DEN,RB,15,PIT,10,44,4.4,0,3,2,14,0,0,0,6.8,6.8
510,Jeremy Langford,CHI,RB,14,WAS,9,40,4.4,0,3,2,18,0,0,0,6.8,6.8
510,Duke Johnson,CLE,RB,5,BAL,8,27,3.4,0,4,3,26,0,0,0,6.8,6.8
510,James Starks,GB,RB,14,DAL,8,28,3.5,0,4,3,25,0,0,0,6.8,6.8
510,Shane Vereen,NYG,RB,9,TB,4,16,4,0,5,4,32,0,0,0,6.8,6.8
510,Theo Riddick,DET,RB,12,PHI,4,13,3.2,0,6,4,35,0,0,0,6.8,6.8
510,CJ Spiller,NO,RB,5,PHI,4,14,3.5,0,6,4,34,0,0,0,6.8,6.8
510,James White,NE,RB,14,HOU,4,12,3,0,6,4,36,0,0,0,6.8,6.8
525,Joseph Randle,DAL,RB,2,PHI,12,50,4.2,0,1,1,12,0,0,0,6.7,6.7
525,Carlos Hyde,SF,RB,7,SEA,16,54,3.4,0,1,1,8,0,0,0,6.7,6.7
525,CJ Anderson,DEN,RB,6,CLE,12,45,3.8,0,3,2,12,0,0,0,6.7,6.7
