Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
259,Todd Gurley,LAR,RB,11,MIN,15,37,2.5,1,4,3,19,0,0,0,13.1,13.1
259,Kareem Hunt,KC,RB,5,HOU,29,107,3.7,0,4,3,9,0,0,0,13.1,13.1
263,Corey Clement,PHI,RB,11,DAL,6,50,8.3,1,0,0,0,0,0,0,13,13
263,Jay Ajayi,MIA,RB,6,ATL,26,130,5,0,3,0,0,0,0,0,13,13
263,CJ Anderson,DEN,RB,13,MIA,15,67,4.5,0,7,4,43,0,0,0,13,13
266,Mike Gillislee,NE,RB,2,NO,18,69,3.8,1,0,0,0,0,0,0,12.9,12.9
266,Corey Grant,JAX,RB,15,HOU,10,69,6.9,1,0,0,0,0,0,0,12.9,12.9
266,Marshawn Lynch,OAK,RB,14,KC,7,61,8.7,1,2,1,3,0,0,0,12.9,12.9
266,Marshawn Lynch,OAK,RB,17,LAC,19,101,5.3,0,3,2,18,0,0,0,12.9,12.9
266,Devontae Booker,DEN,RB,8,KC,6,40,6.7,1,3,3,14,0,0,0,12.9,12.9
266,Duke Johnson,CLE,RB,14,GB,6,8,1.3,0,4,4,41,1,1,0,12.9,12.9
272,Latavius Murray,MIN,RB,10,WAS,17,68,4,1,0,0,0,0,0,0,12.8,12.8
272,Cameron Artis-Payne,CAR,RB,10,MIA,7,68,9.7,1,0,0,0,0,0,0,12.8,12.8
272,Austin Ekeler,LAC,RB,4,PHI,1,35,35,1,2,2,23,0,0,0,12.8,12.8
272,Leonard Fournette,JAX,RB,11,CLE,28,111,4,0,3,2,7,0,0,0,12.8,12.8
272,Austin Ekeler,LAC,RB,11,BUF,6,40,6.7,1,2,2,18,0,0,0,12.8,12.8
272,Jamaal Williams,GB,RB,17,DET,22,82,3.7,0,5,3,31,0,0,0,12.8,12.8
272,Duke Johnson,CLE,RB,15,BAL,7,23,3.3,1,7,5,40,0,1,1,12.8,12.8
279,Jacquizz Rodgers,TB,RB,2,CHI,19,67,3.5,1,0,0,0,0,0,0,12.7,12.7
279,Peyton Barber,TB,RB,12,ATL,5,7,1.4,2,0,0,0,0,0,0,12.7,12.7
279,LeGarrette Blount,PHI,RB,3,NYG,12,67,5.6,1,0,0,0,0,0,0,12.7,12.7
279,Alex Collins,BAL,RB,12,HOU,16,60,3.8,1,2,2,-3,0,0,0,12.7,12.7
283,Frank Gore,IND,RB,17,HOU,24,100,4.2,0,3,3,11,0,0,0,12.6,12.6
283,Melvin Gordon,LAC,RB,13,CLE,19,77,4.1,0,4,4,29,0,0,0,12.6,12.6
285,Todd Gurley,LAR,RB,6,JAX,23,116,5,0,1,1,4,0,0,0,12.5,12.5
285,Alvin Kamara,NO,RB,16,ATL,12,32,2.7,0,9,7,58,0,0,0,12.5,12.5
287,Austin Ekeler,LAC,RB,7,DEN,7,38,5.4,0,4,4,6,1,0,0,12.4,12.4
287,Tarik Cohen,CHI,RB,13,SF,2,5,2.5,0,4,4,39,0,0,0,12.4,12.4
289,Tevin Coleman,ATL,RB,11,SEA,20,43,2.2,1,2,1,15,0,0,0,12.3,12.3
289,Matt Breida,SF,RB,10,NYG,9,55,6.1,1,2,1,3,0,0,0,12.3,12.3
289,Lamar Miller,HOU,RB,12,BAL,17,51,3,1,3,1,7,0,0,0,12.3,12.3
289,Jay Ajayi,PHI,RB,16,OAK,14,52,3.7,0,3,2,21,1,1,1,12.3,12.3
289,LeSean McCoy,BUF,RB,4,ATL,20,76,3.8,0,3,3,32,0,0,0,12.3,12.3
289,Devontae Booker,DEN,RB,11,CIN,14,44,3.1,0,6,5,54,0,0,0,12.3,12.3
289,Christian McCaffrey,CAR,RB,5,DET,3,7,2.3,0,7,5,31,1,0,0,12.3,12.3
296,Tommy Bohanon,JAX,FB,15,HOU,2,2,1,2,0,0,0,0,0,0,12.2,12.2
296,Jamaal Charles,DEN,RB,3,BUF,9,56,6.2,1,1,1,1,0,0,0,12.2,12.2
296,Frank Gore,IND,RB,3,CLE,25,57,2.3,1,1,1,0,0,0,0,12.2,12.2
296,Chris Carson,SEA,RB,3,TEN,11,34,3.1,0,2,2,18,1,0,0,12.2,12.2
296,Theo Riddick,DET,RB,10,CLE,4,35,8.8,0,3,3,12,1,0,0,12.2,12.2
296,Samaje Perine,WAS,RB,6,SF,9,23,2.6,0,3,3,24,1,0,0,12.2,12.2
296,Tarik Cohen,CHI,RB,3,PIT,12,78,6.5,0,4,4,24,0,1,0,12.2,12.2
303,Joe Mixon,CIN,RB,9,JAX,13,31,2.4,1,4,3,15,0,0,0,12.1,12.1
303,Mike Davis,SEA,RB,13,PHI,16,64,4,0,4,4,37,0,0,0,12.1,12.1
303,Frank Gore,IND,RB,8,CIN,16,82,5.1,0,4,4,19,0,0,0,12.1,12.1
303,Matt Forte,NYJ,RB,6,NE,9,22,2.4,0,8,8,59,0,0,0,12.1,12.1
307,Ameer Abdullah,DET,RB,10,CLE,11,52,4.7,1,2,1,3,0,0,0,12,12
307,Wayne Gallman,NYG,RB,4,TB,11,42,3.8,0,2,2,8,1,1,0,12,12
307,Bilal Powell,NYJ,RB,13,KC,18,48,2.7,1,3,2,2,0,0,0,12,12
307,Carlos Hyde,SF,RB,4,ARI,16,68,4.2,0,6,5,27,0,1,0,12,12
311,Dalvin Cook,MIN,RB,4,DET,13,66,5.1,1,3,1,8,0,1,1,11.9,11.9
311,Mike Tolbert,BUF,FB,1,NYJ,12,42,3.5,1,1,1,12,0,0,0,11.9,11.9
311,Rex Burkhead,NE,RB,2,NO,2,3,1.5,0,4,3,41,1,0,0,11.9,11.9
311,Chris Ivory,JAX,RB,9,CIN,20,70,3.5,0,4,3,34,0,0,0,11.9,11.9
311,Adrian Peterson,ARI,RB,12,JAX,20,79,4,0,5,4,20,0,0,0,11.9,11.9
311,LeSean McCoy,BUF,RB,5,CIN,19,63,3.3,0,9,6,26,0,1,0,11.9,11.9
317,Dion Lewis,NE,RB,12,MIA,15,112,7.5,0,2,1,1,0,0,0,11.8,11.8
317,Marshawn Lynch,OAK,RB,5,BAL,12,43,3.6,1,2,1,10,0,0,0,11.8,11.8
317,Jacquizz Rodgers,TB,RB,4,NYG,16,83,5.2,0,3,2,25,0,0,0,11.8,11.8
317,Orleans Darkwa,NYG,RB,10,SF,14,70,5,0,2,2,18,0,0,0,11.8,11.8
317,Rod Smith,DAL,RB,12,LAC,9,41,4.6,1,2,2,7,0,0,0,11.8,11.8
317,Giovani Bernard,CIN,RB,15,MIN,14,30,2.1,1,5,3,13,0,0,0,11.8,11.8
317,Duke Johnson,CLE,RB,10,DET,10,54,5.4,0,6,6,34,0,0,0,11.8,11.8
317,Rex Burkhead,NE,RB,8,LAC,4,15,3.8,0,7,7,68,0,0,0,11.8,11.8
325,LeGarrette Blount,PHI,RB,8,SF,16,48,3,1,1,1,4,0,0,0,11.7,11.7
325,Benjamin Cunningham,CHI,RB,5,MIN,1,4,4,0,4,2,43,1,0,0,11.7,11.7
325,DeMarco Murray,TEN,RB,12,IND,12,9,0.8,1,4,3,33,0,0,0,11.7,11.7
325,Alvin Kamara,NO,RB,3,CAR,2,37,18.5,1,5,3,5,0,0,0,11.7,11.7
329,Corey Grant,JAX,RB,10,LAC,1,56,56,1,0,0,0,0,0,0,11.6,11.6
329,Joe Mixon,CIN,RB,3,GB,18,62,3.4,0,3,3,39,0,0,0,11.6,11.6
329,Theo Riddick,DET,RB,1,ARI,1,-1,-1,0,7,6,27,1,0,0,11.6,11.6
332,Terrance West,BAL,RB,2,CLE,8,22,2.8,1,2,2,23,0,0,0,11.5,11.5
332,Tevin Coleman,ATL,RB,2,GB,6,42,7,0,2,2,3,1,0,0,11.5,11.5
332,Deandre Washington,OAK,RB,7,KC,9,33,3.7,1,4,3,7,0,0,0,11.5,11.5
332,Jamaal Williams,GB,RB,11,BAL,18,57,3.2,0,6,4,38,0,0,0,11.5,11.5
336,Marshawn Lynch,OAK,RB,2,NYJ,12,45,3.8,1,2,1,4,0,0,0,11.4,11.4
336,Carlos Hyde,SF,RB,10,NYG,17,98,5.8,0,3,2,6,0,0,0,11.4,11.4
336,Lamar Miller,HOU,RB,13,TEN,15,56,3.7,0,4,4,38,0,0,0,11.4,11.4
336,Chris Thompson,WAS,RB,8,DAL,4,18,4.5,0,9,8,76,0,1,1,11.4,11.4
340,Benjamin Cunningham,CHI,RB,15,DET,0,0,0,0,5,4,33,1,0,0,11.3,11.3
341,Dion Lewis,NE,RB,6,NYJ,11,52,4.7,1,0,0,0,0,0,0,11.2,11.2
341,LeGarrette Blount,PHI,RB,1,WAS,14,46,3.3,0,1,1,1,1,0,0,11.2,11.2
341,LeSean McCoy,BUF,RB,13,NE,15,93,6.2,0,5,2,9,0,0,0,11.2,11.2
341,Latavius Murray,MIN,RB,13,ATL,16,76,4.8,0,3,3,21,0,0,0,11.2,11.2
341,Mark Ingram,NO,RB,14,ATL,12,49,4.1,0,5,4,43,0,0,0,11.2,11.2
341,James White,NE,RB,8,LAC,1,2,2,0,6,5,85,0,0,0,11.2,11.2
347,Tion Green,DET,RB,13,BAL,11,51,4.6,1,0,0,0,0,0,0,11.1,11.1
347,Joe Mixon,CIN,RB,5,BUF,15,51,3.4,1,0,0,0,0,0,0,11.1,11.1
347,Le'Veon Bell,PIT,RB,2,MIN,27,87,3.2,0,4,4,4,0,0,0,11.1,11.1
350,Jonathan Stewart,CAR,RB,10,MIA,17,110,6.5,0,0,0,0,0,0,0,11,11
350,Marlon Mack,IND,RB,1,LAR,10,24,2.4,1,1,1,21,0,1,0,11,11
350,Isaiah Crowell,CLE,RB,12,CIN,16,95,5.9,0,2,1,10,0,0,0,11,11
353,Aaron Jones,GB,RB,4,CHI,13,49,3.8,1,0,0,0,0,0,0,10.9,10.9
353,Tevin Coleman,ATL,RB,8,NYJ,14,82,5.9,0,1,1,22,0,0,0,10.9,10.9
353,De'Angelo Henderson,DEN,RB,17,KC,5,15,3,0,1,1,29,1,0,0,10.9,10.9
353,Matt Breida,SF,RB,17,LAR,12,72,6,0,2,1,32,0,0,0,10.9,10.9
353,Devonta Freeman,ATL,RB,1,CHI,12,37,3.1,1,2,2,2,0,0,0,10.9,10.9
353,Giovani Bernard,CIN,RB,3,GB,3,27,9,0,2,2,12,1,0,0,10.9,10.9
353,Fozzy Whittaker,CAR,RB,4,NE,0,0,0,0,3,3,34,1,0,0,10.9,10.9
353,Rod Smith,DAL,RB,15,OAK,7,13,1.9,1,3,3,21,0,0,0,10.9,10.9
353,Wayne Gallman,NYG,RB,15,PHI,8,39,4.9,0,7,6,40,0,0,0,10.9,10.9
362,Trey Edmunds,NO,RB,10,BUF,9,48,5.3,1,0,0,0,0,0,0,10.8,10.8
362,Alfred Blue,HOU,RB,16,PIT,16,108,6.8,0,0,0,0,0,0,0,10.8,10.8
362,Mike Gillislee,NE,RB,16,BUF,6,28,4.7,1,1,1,15,0,0,0,10.8,10.8
362,Marlon Mack,IND,RB,17,HOU,7,28,4,1,3,2,10,0,0,0,10.8,10.8
362,Carlos Hyde,SF,RB,7,DAL,14,68,4.9,0,8,4,20,0,0,0,10.8,10.8
362,Andre Ellington,ARI,RB,5,PHI,1,-2,-2,0,10,9,65,0,0,0,10.8,10.8
368,Damien Williams,MIA,RB,11,TB,10,78,7.8,0,1,1,24,0,0,0,10.7,10.7
368,Christian McCaffrey,CAR,RB,12,NYJ,7,62,8.9,0,5,2,35,0,0,0,10.7,10.7
368,Marshawn Lynch,OAK,RB,15,DAL,16,76,4.8,0,4,3,16,0,0,0,10.7,10.7
368,Matt Forte,NYJ,RB,7,MIA,7,41,5.9,0,5,5,41,0,0,0,10.7,10.7
368,Wayne Gallman,NYG,RB,5,LAC,11,57,5.2,0,5,5,25,0,0,0,10.7,10.7
368,Carlos Hyde,SF,RB,1,CAR,9,45,5,0,6,6,32,0,0,0,10.7,10.7
374,Frank Gore,IND,RB,2,ARI,14,46,3.3,1,2,0,0,0,0,0,10.6,10.6
374,Jay Ajayi,PHI,RB,11,DAL,7,91,13,0,1,1,10,0,0,0,10.6,10.6
374,Lamar Miller,HOU,RB,1,JAX,17,65,3.8,0,2,2,31,0,0,0,10.6,10.6
374,CJ Anderson,DEN,RB,11,CIN,13,37,2.8,1,3,2,19,0,1,1,10.6,10.6
374,Derrick Henry,TEN,RB,9,BAL,8,26,3.2,1,2,2,10,0,0,0,10.6,10.6
374,Giovani Bernard,CIN,RB,13,PIT,13,77,5.9,0,3,2,19,0,0,0,10.6,10.6
374,Matt Forte,NYJ,RB,2,OAK,9,53,5.9,0,3,3,38,0,0,0,10.6,10.6
374,Lamar Miller,HOU,RB,9,IND,10,57,5.7,0,4,3,34,0,0,0,10.6,10.6
374,Andre Ellington,ARI,RB,3,DAL,5,22,4.4,0,8,5,59,0,0,0,10.6,10.6
383,Jonathan Stewart,CAR,RB,13,NO,11,45,4.1,1,1,0,0,0,0,0,10.5,10.5
383,Chris Carson,SEA,RB,2,SF,20,93,4.6,0,2,1,7,0,0,0,10.5,10.5
383,Joe Mixon,CIN,RB,10,TEN,9,37,4.1,1,3,1,3,0,0,0,10.5,10.5
383,Ameer Abdullah,DET,RB,11,CHI,11,22,2,0,2,2,13,1,0,0,10.5,10.5
383,Andre Ellington,ARI,RB,10,SEA,2,4,2,1,6,3,26,0,0,0,10.5,10.5
383,Charles Sims,TB,RB,10,NYJ,3,20,6.7,0,4,3,10,1,0,0,10.5,10.5
383,Devonta Freeman,ATL,RB,7,NE,12,72,6,0,3,3,18,0,0,0,10.5,10.5
383,Kenyan Drake,MIA,RB,17,BUF,14,75,5.4,0,3,3,15,0,0,0,10.5,10.5
391,Bilal Powell,NYJ,RB,15,NO,13,44,3.4,1,1,0,0,0,0,0,10.4,10.4
391,Tevin Coleman,ATL,RB,3,DET,6,46,7.7,0,5,3,43,0,0,0,10.4,10.4
391,Joe Mixon,CIN,RB,8,IND,11,18,1.6,0,3,3,91,0,1,1,10.4,10.4
391,LeSean McCoy,BUF,RB,3,DEN,14,21,1.5,0,7,7,48,0,0,0,10.4,10.4
391,James White,NE,RB,4,CAR,1,7,7,0,12,10,47,0,0,0,10.4,10.4
396,Tion Green,DET,RB,16,CIN,7,43,6.1,1,0,0,0,0,0,0,10.3,10.3
396,Melvin Gordon,LAC,RB,12,DAL,21,65,3.1,0,3,3,23,0,0,0,10.3,10.3
396,Carlos Hyde,SF,RB,12,SEA,16,47,2.9,0,13,7,21,0,0,0,10.3,10.3
399,Ameer Abdullah,DET,RB,9,GB,21,48,2.3,1,1,1,9,0,2,1,10.2,10.2
399,Jamaal Williams,GB,RB,9,DET,1,1,1,1,2,2,31,0,0,0,10.2,10.2
399,Lamar Miller,HOU,RB,2,CIN,18,61,3.4,0,3,3,26,0,0,0,10.2,10.2
399,Kenyan Drake,MIA,RB,12,NE,9,20,2.2,0,4,3,27,1,1,1,10.2,10.2
399,Alvin Kamara,NO,RB,6,DET,10,75,7.5,0,3,3,12,0,0,0,10.2,10.2
404,Tevin Coleman,ATL,RB,6,MIA,9,32,3.6,1,1,1,4,0,0,0,10.1,10.1
404,Ameer Abdullah,DET,RB,3,ATL,14,47,3.4,0,3,3,39,0,0,0,10.1,10.1
404,Frank Gore,IND,RB,5,SF,14,48,3.4,0,4,3,38,0,2,0,10.1,10.1
404,Kyle Juszczyk,SF,FB,16,JAX,0,0,0,0,5,5,76,0,0,0,10.1,10.1
404,Duke Johnson,CLE,RB,7,TEN,7,26,3.7,0,7,6,45,0,0,0,10.1,10.1
409,Jalen Richard,OAK,RB,12,DEN,2,17,8.5,0,2,2,13,1,0,0,10,10
409,Doug Martin,TB,RB,14,DET,10,26,2.6,1,3,2,24,0,1,1,10,10
409,D'Onta Foreman,HOU,RB,3,NE,8,25,3.1,0,3,2,65,0,0,0,10,10
409,Alfred Morris,DAL,RB,14,NYG,19,62,3.3,0,3,3,23,0,0,0,10,10
409,Devontae Booker,DEN,RB,6,NYG,1,2,2,0,6,4,78,0,0,0,10,10
409,David Johnson,ARI,RB,1,DET,11,23,2.1,0,9,6,67,0,2,1,10,10
409,Giovani Bernard,CIN,RB,17,BAL,10,52,5.2,0,9,6,18,0,0,0,10,10
416,Elijhaa Penny,ARI,RB,17,SEA,8,39,4.9,1,1,0,0,0,0,0,9.9,9.9
416,Jay Ajayi,PHI,RB,15,NYG,12,49,4.1,0,2,2,40,0,0,0,9.9,9.9
416,Lamar Miller,HOU,RB,5,KC,15,74,4.9,0,3,2,15,0,0,0,9.9,9.9
416,LeSean McCoy,BUF,RB,12,KC,22,49,2.2,0,4,4,30,0,0,0,9.9,9.9
420,Chris Thompson,WAS,RB,11,NO,4,17,4.2,0,1,1,16,1,0,0,9.8,9.8
420,Corey Grant,JAX,RB,3,BAL,6,75,12.5,0,1,1,18,0,0,0,9.8,9.8
422,Kerwynn Williams,ARI,RB,13,LAR,16,97,6.1,0,0,0,0,0,0,0,9.7,9.7
422,Bilal Powell,NYJ,RB,3,MIA,15,37,2.5,1,0,0,0,0,0,0,9.7,9.7
422,Marshawn Lynch,OAK,RB,1,TEN,18,76,4.2,0,2,1,16,0,0,0,9.7,9.7
425,Orleans Darkwa,NYG,RB,13,OAK,14,32,2.3,1,1,1,-1,0,0,0,9.6,9.6
425,Isaiah Crowell,CLE,RB,1,PIT,17,33,1.9,0,2,2,33,0,0,0,9.6,9.6
425,Mark Ingram,NO,RB,3,CAR,14,56,4,0,4,2,30,0,0,0,9.6,9.6
425,Lamar Miller,HOU,RB,6,CLE,15,41,2.7,0,4,3,40,0,0,0,9.6,9.6
425,Mark Ingram,NO,RB,2,NE,8,52,6.5,0,5,4,24,0,0,0,9.6,9.6
425,Jalen Richard,OAK,RB,7,KC,9,31,3.4,0,4,4,45,0,0,0,9.6,9.6
425,Mark Ingram,NO,RB,1,MIN,6,17,2.8,0,5,5,54,0,0,0,9.6,9.6
425,Shane Vereen,NYG,RB,1,DAL,0,0,0,0,10,9,51,0,0,0,9.6,9.6
433,Kareem Hunt,KC,RB,17,DEN,1,35,35,1,0,0,0,0,0,0,9.5,9.5
433,Tarik Cohen,CHI,RB,14,CIN,12,80,6.7,0,2,2,5,0,0,0,9.5,9.5
433,Frank Gore,IND,RB,4,SEA,12,46,3.8,0,3,3,34,0,0,0,9.5,9.5
433,Duke Johnson,CLE,RB,2,BAL,4,21,5.2,0,6,3,59,0,0,0,9.5,9.5
433,James White,NE,RB,5,TB,2,3,1.5,0,9,7,57,0,0,0,9.5,9.5
438,Jonathan Stewart,CAR,RB,8,TB,11,34,3.1,1,0,0,0,0,0,0,9.4,9.4
438,Derrick Henry,TEN,RB,12,IND,13,79,6.1,0,2,1,10,0,0,0,9.4,9.4
438,Ameer Abdullah,DET,RB,17,GB,8,18,2.2,1,2,1,11,0,0,0,9.4,9.4
441,CJ Anderson,DEN,RB,1,LAC,20,81,4,0,3,1,7,0,0,0,9.3,9.3
441,Kerwynn Williams,ARI,RB,14,TEN,20,73,3.6,0,1,1,15,0,0,0,9.3,9.3
441,Bilal Powell,NYJ,RB,7,MIA,9,43,4.8,0,2,2,40,0,0,0,9.3,9.3
441,James White,NE,RB,10,DEN,2,7,3.5,0,3,3,11,1,0,0,9.3,9.3
441,Theo Riddick,DET,RB,9,GB,5,11,2.2,0,4,4,62,0,0,0,9.3,9.3
446,Dion Lewis,NE,RB,13,BUF,15,92,6.1,0,0,0,0,0,0,0,9.2,9.2
446,Dion Lewis,NE,RB,4,CAR,4,18,4.5,1,1,1,9,0,0,0,9.2,9.2
446,Kareem Hunt,KC,RB,11,NYG,18,73,4.1,0,4,3,4,0,0,0,9.2,9.2
446,Jay Ajayi,MIA,RB,7,NYJ,23,51,2.2,0,4,3,26,0,0,0,9.2,9.2
446,Frank Gore,IND,RB,9,HOU,17,51,3,0,4,3,26,0,0,0,9.2,9.2
446,Dion Lewis,NE,RB,14,MIA,5,17,3.4,0,6,5,50,0,0,0,9.2,9.2
446,Wayne Gallman,NYG,RB,16,ARI,10,18,1.8,0,8,6,44,0,0,0,9.2,9.2
453,Alfred Morris,DAL,RB,11,PHI,17,91,5.4,0,0,0,0,0,0,0,9.1,9.1
453,Kenjon Barner,PHI,RB,11,DAL,1,4,4,1,1,1,22,0,0,0,9.1,9.1
453,DeMarco Murray,TEN,RB,7,CLE,18,59,3.3,0,4,3,17,0,0,0,9.1,9.1
453,Isaiah Crowell,CLE,RB,7,TEN,17,35,2.1,0,6,4,36,0,0,0,9.1,9.1
457,Charcandrick West,KC,RB,1,NE,1,21,21,1,1,1,4,0,0,0,9,9
457,CJ Anderson,DEN,RB,8,KC,15,78,5.2,0,1,1,7,0,0,0,9,9
457,Doug Martin,TB,RB,7,BUF,20,49,2.4,0,3,2,31,0,0,0,9,9
457,Christian McCaffrey,CAR,RB,1,SF,13,47,3.6,0,7,5,38,0,1,1,9,9
457,Ty Montgomery,GB,RB,3,CIN,12,35,2.9,0,12,8,15,0,0,0,9,9
462,Wayne Gallman,NYG,RB,17,WAS,15,89,5.9,0,2,0,0,0,1,0,8.9,8.9
462,Tevin Coleman,ATL,RB,9,CAR,5,5,1,0,2,1,19,1,0,0,8.9,8.9
462,Devonta Freeman,ATL,RB,6,MIA,9,68,7.6,0,4,2,11,0,0,0,8.9,8.9
462,Orleans Darkwa,NYG,RB,9,LAR,16,71,4.4,0,2,2,8,0,0,0,8.9,8.9
462,DeMarco Murray,TEN,RB,13,HOU,11,66,6,0,2,2,13,0,0,0,8.9,8.9
462,CJ Prosise,SEA,RB,3,TEN,4,9,2.2,0,5,3,65,0,0,0,8.9,8.9
462,Javorius Allen,BAL,RB,7,MIN,6,20,3.3,0,11,8,29,0,0,0,8.9,8.9
469,Tarik Cohen,CHI,RB,2,TB,7,13,1.9,0,9,8,55,0,1,1,8.8,8.8
470,Chris Ivory,JAX,RB,7,IND,17,47,2.8,1,0,0,0,0,1,1,8.7,8.7
470,LeGarrette Blount,PHI,RB,6,CAR,14,67,4.8,0,0,0,0,0,0,0,8.7,8.7
470,Rod Smith,DAL,RB,13,WAS,10,27,2.7,1,1,0,0,0,0,0,8.7,8.7
470,Dion Lewis,NE,RB,7,ATL,13,76,5.8,0,1,1,6,0,0,0,8.7,8.7
470,Kyle Juszczyk,SF,FB,5,IND,1,3,3,0,4,2,14,1,0,0,8.7,8.7
470,Duke Johnson,CLE,RB,12,CIN,6,35,5.8,0,5,4,32,0,0,0,8.7,8.7
476,Ameer Abdullah,DET,RB,2,NYG,17,86,5.1,0,0,0,0,0,0,0,8.6,8.6
476,Jonathan Stewart,CAR,RB,12,NYJ,15,26,1.7,1,0,0,0,0,0,0,8.6,8.6
476,Devonta Freeman,ATL,RB,13,MIN,12,74,6.2,0,2,1,7,0,0,0,8.6,8.6
476,Lance Dunbar,LAR,RB,17,SF,6,20,3.3,1,2,1,1,0,0,0,8.6,8.6
476,Kerwynn Williams,ARI,RB,17,SEA,23,75,3.3,0,1,1,6,0,0,0,8.6,8.6
476,James White,NE,RB,14,MIA,0,0,0,0,4,3,11,1,0,0,8.6,8.6
476,Matt Breida,SF,RB,5,IND,10,49,4.9,0,5,3,22,0,0,0,8.6,8.6
476,Marlon Mack,IND,RB,7,JAX,5,26,5.2,0,6,4,40,0,0,0,8.6,8.6
476,Travaris Cadet,BUF,RB,11,LAC,3,17,5.7,0,6,6,39,0,0,0,8.6,8.6
485,Charcandrick West,KC,RB,14,OAK,3,25,8.3,1,2,0,0,0,0,0,8.5,8.5
485,Jay Ajayi,PHI,RB,14,LAR,15,78,5.2,0,2,1,2,0,0,0,8.5,8.5
485,Wendell Smallwood,PHI,RB,3,NYG,12,71,5.9,0,2,1,9,0,0,0,8.5,8.5
485,Austin Ekeler,LAC,RB,12,DAL,6,15,2.5,0,3,3,55,0,0,0,8.5,8.5
485,Isaiah Crowell,CLE,RB,15,BAL,5,72,14.4,0,5,4,-7,0,0,0,8.5,8.5
485,Jerick McKinnon,MIN,RB,11,LAR,14,48,3.4,0,7,5,12,0,0,0,8.5,8.5
491,Giovani Bernard,CIN,RB,1,BAL,7,40,5.7,0,2,1,39,0,0,0,8.4,8.4
491,Mark Ingram,NO,RB,9,TB,16,77,4.8,0,1,1,2,0,0,0,8.4,8.4
491,Samaje Perine,WAS,RB,13,DAL,12,38,3.2,0,3,3,31,0,0,0,8.4,8.4
491,Devonta Freeman,ATL,RB,9,CAR,11,46,4.2,0,5,4,18,0,0,0,8.4,8.4
495,Isaiah Crowell,CLE,RB,6,HOU,12,58,4.8,0,2,2,15,0,0,0,8.3,8.3
495,CJ Anderson,DEN,RB,14,NYJ,22,48,2.2,0,2,2,25,0,0,0,8.3,8.3
495,James White,NE,RB,1,KC,10,38,3.8,0,5,3,30,0,0,0,8.3,8.3
495,Joe Mixon,CIN,RB,7,PIT,7,48,6.9,0,3,3,20,0,1,0,8.3,8.3
495,Frank Gore,IND,RB,15,DEN,10,31,3.1,0,4,3,37,0,0,0,8.3,8.3
495,Kareem Hunt,KC,RB,8,DEN,22,46,2.1,0,5,3,22,0,0,0,8.3,8.3
495,Jordan Howard,CHI,RB,15,DET,10,37,3.7,0,4,4,26,0,0,0,8.3,8.3
502,Alex Collins,BAL,RB,3,JAX,9,82,9.1,0,0,0,0,0,0,0,8.2,8.2
502,Corey Clement,PHI,RB,3,NYG,6,22,3.7,1,0,0,0,0,0,0,8.2,8.2
502,Marshawn Lynch,OAK,RB,11,NE,11,67,6.1,0,1,1,10,0,0,0,8.2,8.2
502,Javorius Allen,BAL,RB,12,HOU,5,15,3,1,1,1,2,0,0,0,8.2,8.2
502,Rex Burkhead,NE,RB,15,PIT,4,12,3,1,1,1,5,0,0,0,8.2,8.2
502,Joe Mixon,CIN,RB,17,BAL,18,96,5.3,0,1,1,1,0,1,1,8.2,8.2
502,Marshawn Lynch,OAK,RB,16,PHI,25,95,3.8,0,3,2,-3,0,1,1,8.2,8.2
502,Chris Thompson,WAS,RB,10,MIN,9,26,2.9,0,7,3,41,0,0,0,8.2,8.2
502,Mark Ingram,NO,RB,4,MIA,14,45,3.2,0,8,4,17,0,0,0,8.2,8.2
502,Matt Forte,NYJ,RB,8,ATL,4,7,1.8,0,7,6,45,0,0,0,8.2,8.2
512,Orleans Darkwa,NYG,RB,15,PHI,9,7,0.8,1,3,1,9,0,0,0,8.1,8.1
512,Chris Carson,SEA,RB,4,IND,12,42,3.5,0,3,3,24,0,0,0,8.1,8.1
512,Javorius Allen,BAL,RB,6,CHI,10,49,4.9,0,4,3,17,0,0,0,8.1,8.1
512,Carlos Hyde,SF,RB,13,CHI,17,54,3.2,0,5,3,12,0,0,0,8.1,8.1
512,Alex Collins,BAL,RB,16,IND,18,51,2.8,0,4,3,15,0,1,0,8.1,8.1
512,Kareem Hunt,KC,RB,9,DAL,9,37,4.1,0,5,4,24,0,0,0,8.1,8.1
512,Malcolm Brown,LAR,RB,17,SF,14,54,3.9,0,5,4,7,0,0,0,8.1,8.1
512,Christian McCaffrey,CAR,RB,7,CHI,7,10,1.4,0,9,7,36,0,0,0,8.1,8.1
512,Bobby Rainey,BAL,RB,6,CHI,0,0,0,0,2,2,11,0,0,0,8.1,8.1
521,Derrick Henry,TEN,RB,14,ARI,8,20,2.5,1,0,0,0,0,0,0,8,8
521,Aaron Jones,GB,RB,13,TB,1,20,20,1,0,0,0,0,0,0,8,8
521,Corey Clement,PHI,RB,7,WAS,1,6,6,0,1,1,9,1,0,0,8,8
521,Latavius Murray,MIN,RB,16,GB,21,69,3.3,0,1,1,6,0,0,0,8,8
521,Doug Martin,TB,RB,8,CAR,18,71,3.9,0,2,1,4,0,0,0,8,8
