Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
41,John Kuhn,GB,FB,2,ARI,1,2,2,0,2,2,10,0,0,0,2.2,2.2
42,Giovani Bernard,CIN,RB,1,PIT,6,28,4.7,0,4,2,2,0,1,1,2,2
43,Matt Asiata,MIN,RB,1,SEA,0,0,0,0,1,1,13,0,0,0,1.8,1.8
44,Mike Tolbert,CAR,FB,2,SEA,7,17,2.4,0,1,0,0,0,0,0,1.7,1.7
44,Zach Line,MIN,FB,1,SEA,0,0,0,0,2,2,7,0,0,0,1.7,1.7
46,Rex Burkhead,CIN,RB,1,PIT,1,4,4,0,1,1,5,0,0,0,1.4,1.4
47,Cameron Artis-Payne,CAR,RB,2,SEA,3,7,2.3,0,1,1,1,0,1,0,1.3,1.3
47,John Kuhn,GB,FB,1,WAS,2,2,1,0,1,1,6,0,0,0,1.3,1.3
49,Anthony Sherman,KC,FB,1,HOU,0,0,0,0,1,1,3,0,0,0,0.8,0.8
50,Pierre Thomas,WAS,RB,1,GB,4,7,1.8,0,0,0,0,0,0,0,0.7,0.7
51,Jordan Todman,PIT,RB,2,DEN,5,6,1.2,0,0,0,0,0,0,0,0.6,0.6
51,Anthony Sherman,KC,FB,2,NE,0,0,0,0,1,1,1,0,0,0,0.6,0.6
53,Andre Ellington,ARI,RB,2,GB,3,3,1,0,1,0,0,0,0,0,0.3,0.3
54,Jay Prosch,HOU,FB,1,KC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
54,Brandon Bolden,NE,RB,2,KC,0,0,0,0,1,1,-3,0,0,0,0.2,0.2
56,Andre Ellington,ARI,RB,3,CAR,1,0,0,0,1,0,0,0,0,0,0,0
56,Stepfan Taylor,ARI,RB,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0
56,Stepfan Taylor,ARI,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
56,Christine Michael,SEA,RB,2,CAR,0,0,0,0,1,0,0,0,0,0,0,0
56,Spencer Ware,KC,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
56,Derrick Coleman,SEA,FB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
56,Aaron Ripkowski,GB,FB,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0
56,Ronnie Hillman,DEN,RB,4,CAR,5,0,0,0,1,0,0,0,0,0,0,0
56,Cedric Peerman,CIN,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
56,Darrel Young,WAS,FB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
56,Will Tukuafu,SEA,FB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
56,Chris Polk,HOU,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
56,Will Johnson,PIT,FB,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
56,Derrick Coleman,SEA,FB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
56,Aaron Ripkowski,GB,FB,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
56,John Crockett,GB,RB,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
56,Akeem Hunt,HOU,RB,1,KC,1,0,0,0,0,0,0,0,0,0,0,0
73,Fozzy Whittaker,CAR,RB,3,ARI,2,-2,-1,0,1,0,0,0,0,0,-0.2,-0.2
73,Mike Tolbert,CAR,FB,4,DEN,5,18,3.6,0,1,0,0,0,2,1,-0.2,-0.2
