Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
263,LeGarrette Blount,DET,RB,5,GB,12,22,1.8,2,0,0,0,0,0,0,14.2,14.2
263,Carlos Hyde,CLE,RB,4,OAK,22,82,3.7,1,1,0,0,0,1,0,14.2,14.2
263,Mike Davis,SEA,RB,9,LAC,15,62,4.1,0,8,7,45,0,0,0,14.2,14.2
266,Jordan Howard,CHI,RB,8,NYJ,22,81,3.7,1,1,0,0,0,0,0,14.1,14.1
266,Chris Ivory,BUF,RB,3,MIN,20,56,2.8,0,4,3,70,0,0,0,14.1,14.1
266,David Johnson,ARI,RB,3,CHI,12,31,2.6,0,4,4,30,1,0,0,14.1,14.1
269,Nick Chubb,CLE,RB,7,TB,18,80,4.4,1,2,0,0,0,0,0,14,14
269,Jordan Howard,CHI,RB,15,GB,19,60,3.2,1,1,1,15,0,1,0,14,14
269,Jordan Howard,CHI,RB,16,SF,13,53,4.1,1,3,2,17,0,0,0,14,14
269,Christian McCaffrey,CAR,RB,11,DET,13,53,4.1,0,8,6,57,0,0,0,14,14
273,James Develin,NE,RB,13,MIN,4,5,1.2,2,1,1,9,0,0,0,13.9,13.9
273,Jaylen Samuels,PIT,RB,16,NO,12,53,4.4,0,3,3,11,1,0,0,13.9,13.9
275,James Conner,PIT,RB,10,CAR,13,65,5,1,1,1,8,0,0,0,13.8,13.8
275,Marshawn Lynch,OAK,RB,2,DEN,18,65,3.6,1,2,2,3,0,0,0,13.8,13.8
277,Lamar Miller,HOU,RB,14,IND,14,33,2.4,1,6,5,19,0,0,0,13.7,13.7
278,Wendell Smallwood,PHI,RB,8,JAX,8,24,3,0,3,2,42,1,0,0,13.6,13.6
278,James White,NE,RB,1,HOU,5,18,3.6,0,9,4,38,1,0,0,13.6,13.6
278,Kapri Bibbs,WAS,RB,7,DAL,2,13,6.5,0,5,4,43,1,0,0,13.6,13.6
281,Derrick Henry,TEN,RB,7,LAC,12,33,2.8,1,2,2,32,0,0,0,13.5,13.5
282,Marlon Mack,IND,RB,11,TEN,16,61,3.8,1,2,1,8,0,0,0,13.4,13.4
282,Ezekiel Elliott,DAL,RB,16,TB,18,85,4.7,0,6,5,24,0,1,0,13.4,13.4
282,Tarik Cohen,CHI,RB,10,DET,7,15,2.1,1,7,6,29,0,0,0,13.4,13.4
285,Peyton Barber,TB,RB,12,SF,18,47,2.6,1,2,2,16,0,0,0,13.3,13.3
285,Chris Carson,SEA,RB,12,CAR,16,55,3.4,1,2,2,8,0,1,0,13.3,13.3
285,Ezekiel Elliott,DAL,RB,3,SEA,16,127,7.9,0,8,3,11,0,1,1,13.3,13.3
288,Chris Carson,SEA,RB,5,LAR,19,116,6.1,0,1,1,11,0,0,0,13.2,13.2
288,Adrian Peterson,WAS,RB,16,TEN,26,119,4.6,0,2,1,8,0,0,0,13.2,13.2
288,David Johnson,ARI,RB,16,LAR,10,35,3.5,0,5,1,32,1,0,0,13.2,13.2
288,Matt Breida,SF,RB,3,KC,10,90,9,0,3,3,27,0,0,0,13.2,13.2
288,Aaron Jones,GB,RB,13,ARI,11,36,3.3,1,4,4,16,0,0,0,13.2,13.2
288,Ezekiel Elliott,DAL,RB,9,TEN,17,61,3.6,0,5,4,51,0,0,0,13.2,13.2
288,Jordan Howard,CHI,RB,1,GB,15,82,5.5,0,5,5,25,0,0,0,13.2,13.2
288,Alvin Kamara,NO,RB,14,TB,12,51,4.2,0,6,5,36,0,0,0,13.2,13.2
296,Phillip Lindsay,DEN,RB,14,SF,14,30,2.1,1,7,4,21,0,0,0,13.1,13.1
296,Jalen Richard,OAK,RB,16,DEN,4,11,2.8,1,5,4,40,0,0,0,13.1,13.1
298,Carlos Hyde,CLE,RB,1,PIT,22,62,2.8,1,2,1,3,0,0,0,13,13
299,Ito Smith,ATL,RB,9,WAS,10,60,6,1,2,1,4,0,0,0,12.9,12.9
299,Melvin Gordon,LAC,RB,16,BAL,12,41,3.4,1,3,3,13,0,0,0,12.9,12.9
299,Duke Johnson,CLE,RB,6,LAC,2,36,18,0,5,4,73,0,0,0,12.9,12.9
299,Dalvin Cook,MIN,RB,9,DET,10,89,8.9,0,4,4,20,0,0,0,12.9,12.9
299,Javorius Allen,BAL,RB,2,CIN,6,8,1.3,1,7,5,36,0,0,0,12.9,12.9
304,Latavius Murray,MIN,RB,15,MIA,15,68,4.5,1,0,0,0,0,0,0,12.8,12.8
304,Cameron Artis-Payne,CAR,RB,17,NO,16,56,3.5,1,2,2,2,0,0,0,12.8,12.8
306,Alfred Morris,SF,RB,3,KC,14,67,4.8,1,0,0,0,0,0,0,12.7,12.7
306,Royce Freeman,DEN,RB,4,KC,8,67,8.4,1,0,0,0,0,0,0,12.7,12.7
306,Frank Gore,MIA,RB,4,NE,11,41,3.7,0,3,2,16,1,0,0,12.7,12.7
306,Joe Mixon,CIN,RB,11,BAL,12,14,1.2,1,3,3,38,0,0,0,12.7,12.7
306,Isaiah Crowell,NYJ,RB,13,TEN,21,98,4.7,0,5,4,9,0,0,0,12.7,12.7
306,Jaylen Samuels,PIT,RB,14,OAK,11,28,2.5,0,7,7,64,0,0,0,12.7,12.7
312,Matt Breida,SF,RB,5,ARI,8,56,7,0,1,1,5,1,0,0,12.6,12.6
312,Austin Ekeler,LAC,RB,4,SF,8,25,3.1,0,3,2,31,1,0,0,12.6,12.6
312,Lamar Miller,HOU,RB,17,JAX,17,56,3.3,1,2,2,0,0,0,0,12.6,12.6
312,Mike Davis,SEA,RB,17,ARI,7,44,6.3,1,3,2,12,0,0,0,12.6,12.6
312,James White,NE,RB,3,DET,4,37,9.2,0,3,3,14,1,0,0,12.6,12.6
312,Elijah McGuire,NYJ,RB,15,HOU,18,42,2.3,1,4,3,29,0,1,1,12.6,12.6
312,Duke Johnson,CLE,RB,10,ATL,3,15,5,0,4,4,31,1,0,0,12.6,12.6
319,Rashaad Penny,SEA,RB,13,SF,7,65,9.3,1,0,0,0,0,0,0,12.5,12.5
319,Nick Chubb,CLE,RB,16,CIN,19,112,5.9,0,3,2,3,0,0,0,12.5,12.5
319,LeSean McCoy,BUF,RB,8,NE,12,13,1.1,0,8,6,82,0,0,0,12.5,12.5
319,Nyheim Hines,IND,RB,5,NE,15,45,3,0,9,7,45,0,0,0,12.5,12.5
319,TJ Yeldon,JAX,RB,8,PHI,2,7,3.5,0,9,7,83,0,0,0,12.5,12.5
324,Austin Ekeler,LAC,RB,5,OAK,6,15,2.5,0,3,1,44,1,0,0,12.4,12.4
324,Frank Gore,MIA,RB,6,CHI,15,101,6.7,0,1,1,18,0,0,0,12.4,12.4
324,Damien Williams,KC,RB,17,OAK,11,51,4.6,1,1,1,8,0,0,0,12.4,12.4
324,Kenneth Dixon,BAL,RB,17,CLE,12,117,9.8,0,1,1,2,0,0,0,12.4,12.4
324,James White,NE,RB,16,BUF,8,41,5.1,1,4,2,13,0,0,0,12.4,12.4
324,Mike Davis,SEA,RB,15,SF,5,21,4.2,0,8,8,63,0,0,0,12.4,12.4
324,Jalen Richard,OAK,RB,1,LAR,5,24,4.8,0,11,9,55,0,0,0,12.4,12.4
331,Chris Carson,SEA,RB,11,GB,17,83,4.9,1,0,0,0,0,1,1,12.3,12.3
331,Royce Freeman,DEN,RB,3,BAL,13,53,4.1,1,1,1,5,0,0,0,12.3,12.3
331,Chris Carson,SEA,RB,13,SF,13,69,5.3,0,4,3,39,0,0,0,12.3,12.3
331,Ito Smith,ATL,RB,4,CIN,7,35,5,1,3,3,13,0,0,0,12.3,12.3
331,Lamar Miller,HOU,RB,11,WAS,20,86,4.3,0,5,3,22,0,0,0,12.3,12.3
331,Dalvin Cook,MIN,RB,16,DET,16,73,4.6,0,3,3,35,0,0,0,12.3,12.3
331,Nyheim Hines,IND,RB,16,NYG,2,2,1,1,5,4,41,0,0,0,12.3,12.3
338,Jacquizz Rodgers,TB,RB,10,WAS,1,0,0,0,8,8,102,0,1,1,12.2,12.2
339,Matt Breida,SF,RB,6,GB,14,61,4.4,1,0,0,0,0,0,0,12.1,12.1
339,Frank Gore,MIA,RB,14,NE,12,92,7.7,0,1,1,24,0,1,0,12.1,12.1
339,Kerryon Johnson,DET,RB,4,DAL,9,55,6.1,1,1,1,1,0,0,0,12.1,12.1
339,Jalen Richard,OAK,RB,13,KC,6,95,15.8,0,4,3,31,0,1,1,12.1,12.1
339,Chris Ivory,BUF,RB,7,IND,16,81,5.1,0,6,3,25,0,0,0,12.1,12.1
339,Devontae Booker,DEN,RB,8,KC,9,78,8.7,0,4,4,23,0,0,0,12.1,12.1
339,Matt Breida,SF,RB,15,SEA,17,50,2.9,0,5,5,46,0,0,0,12.1,12.1
339,Kerryon Johnson,DET,RB,8,SEA,8,22,2.8,0,8,6,69,0,0,0,12.1,12.1
347,Lamar Miller,HOU,RB,13,CLE,19,103,5.4,0,1,1,12,0,0,0,12,12
347,Kerryon Johnson,DET,RB,3,NE,16,101,6.3,0,3,2,9,0,0,0,12,12
347,Zach Zenner,DET,RB,15,BUF,10,45,4.5,1,4,3,0,0,0,0,12,12
347,David Johnson,ARI,RB,8,SF,16,59,3.7,0,4,4,41,0,0,0,12,12
347,Saquon Barkley,NYG,RB,10,SF,20,67,3.4,0,5,4,33,0,0,0,12,12
347,James Conner,PIT,RB,3,TB,15,61,4.1,0,6,5,34,0,0,0,12,12
347,Tarik Cohen,CHI,RB,15,GB,5,24,4.8,0,6,5,31,1,1,1,12,12
347,Kenyan Drake,MIA,RB,17,BUF,11,43,3.9,0,5,5,52,0,1,0,12,12
347,TJ Yeldon,JAX,RB,3,TEN,7,44,6.3,0,7,6,46,0,0,0,12,12
356,Tevin Coleman,ATL,RB,17,TB,8,45,5.6,1,1,1,9,0,0,0,11.9,11.9
356,Marshawn Lynch,OAK,RB,1,LAR,11,41,3.7,1,2,2,8,0,0,0,11.9,11.9
356,David Johnson,ARI,RB,6,MIN,18,54,3,1,5,2,15,0,1,1,11.9,11.9
356,Rod Smith,DAL,RB,17,NYG,12,35,2.9,1,3,2,14,0,0,0,11.9,11.9
356,Ezekiel Elliott,DAL,RB,5,HOU,20,54,2.7,0,7,7,30,0,0,0,11.9,11.9
356,James White,NE,RB,2,JAX,4,11,2.8,0,8,7,73,0,0,0,11.9,11.9
362,Gus Edwards,BAL,RB,12,OAK,23,118,5.1,0,0,0,0,0,0,0,11.8,11.8
362,Austin Ekeler,LAC,RB,17,DEN,8,58,7.2,1,1,0,0,0,0,0,11.8,11.8
362,Mark Ingram,NO,RB,14,TB,13,52,4,1,3,1,1,0,0,0,11.8,11.8
362,LeSean McCoy,BUF,RB,5,TEN,24,85,3.5,0,3,2,23,0,0,0,11.8,11.8
366,Spencer Ware,KC,RB,13,OAK,14,47,3.4,1,1,1,5,0,0,0,11.7,11.7
366,Doug Martin,OAK,RB,13,KC,18,61,3.4,1,2,2,6,0,1,1,11.7,11.7
366,Tevin Coleman,ATL,RB,3,NO,15,33,2.2,0,3,2,14,1,0,0,11.7,11.7
366,Javorius Allen,BAL,RB,1,BUF,4,17,4.2,1,6,5,15,0,0,0,11.7,11.7
366,James White,NE,RB,6,KC,6,39,6.5,0,7,5,53,0,0,0,11.7,11.7
366,Kyle Juszczyk,SF,FB,5,ARI,1,12,12,0,7,6,75,0,0,0,11.7,11.7
372,Phillip Lindsay,DEN,RB,2,OAK,14,107,7.6,0,1,1,4,0,0,0,11.6,11.6
372,Duke Johnson,CLE,RB,4,OAK,2,11,5.5,0,6,4,45,0,0,0,11.6,11.6
372,Lamar Miller,HOU,RB,3,NYG,10,10,1,0,6,5,41,1,1,1,11.6,11.6
375,Carlos Hyde,CLE,RB,2,NO,16,43,2.7,1,1,1,7,0,0,0,11.5,11.5
375,Derrick Henry,TEN,RB,13,NYJ,10,40,4,1,2,2,5,0,0,0,11.5,11.5
377,Zach Zenner,DET,RB,14,ARI,12,54,4.5,1,0,0,0,0,0,0,11.4,11.4
377,Lamar Miller,HOU,RB,1,NE,20,98,4.9,0,2,1,11,0,0,0,11.4,11.4
377,Kenyan Drake,MIA,RB,13,BUF,7,31,4.4,0,4,2,13,1,0,0,11.4,11.4
377,LeSean McCoy,BUF,RB,17,MIA,10,26,2.6,1,3,2,18,0,0,0,11.4,11.4
381,Jordan Howard,CHI,RB,7,NE,12,39,3.2,1,1,1,9,0,0,0,11.3,11.3
381,Alex Collins,BAL,RB,8,CAR,11,49,4.5,1,2,2,14,0,1,1,11.3,11.3
381,Austin Ekeler,LAC,RB,2,BUF,11,77,7,0,3,3,21,0,0,0,11.3,11.3
384,Adrian Peterson,WAS,RB,7,DAL,24,99,4.1,0,2,1,8,0,0,0,11.2,11.2
384,Joe Mixon,CIN,RB,17,PIT,13,105,8.1,0,1,1,2,0,0,0,11.2,11.2
384,Latavius Murray,MIN,RB,9,DET,10,31,3.1,1,1,1,16,0,0,0,11.2,11.2
384,Frank Gore,MIA,RB,10,GB,13,90,6.9,0,3,2,12,0,0,0,11.2,11.2
384,Alvin Kamara,NO,RB,13,DAL,11,36,3.3,0,11,8,36,0,1,0,11.2,11.2
389,Derrick Henry,TEN,RB,17,IND,16,93,5.8,0,1,1,13,0,0,0,11.1,11.1
389,Darren Sproles,PHI,RB,14,DAL,1,2,2,0,3,3,34,1,0,0,11.1,11.1
389,Kapri Bibbs,WAS,RB,12,DAL,3,17,5.7,1,3,3,19,0,1,0,11.1,11.1
389,Dion Lewis,TEN,RB,4,PHI,4,0,0,0,9,9,66,0,0,0,11.1,11.1
393,LeGarrette Blount,DET,RB,7,MIA,10,50,5,1,0,0,0,0,0,0,11,11
393,Tevin Coleman,ATL,RB,1,PHI,9,19,2.1,1,2,1,26,0,0,0,11,11
393,Gus Edwards,BAL,RB,16,LAC,14,92,6.6,0,1,1,13,0,0,0,11,11
393,Christian McCaffrey,CAR,RB,7,PHI,7,29,4.1,0,6,6,51,0,0,0,11,11
397,LeSean McCoy,BUF,RB,6,HOU,16,73,4.6,0,5,3,21,0,0,0,10.9,10.9
397,James Conner,PIT,RB,17,CIN,14,64,4.6,0,3,3,30,0,0,0,10.9,10.9
397,Todd Gurley,LAR,RB,11,KC,12,55,4.6,0,3,3,39,0,0,0,10.9,10.9
397,Tarik Cohen,CHI,RB,14,LAR,9,69,7.7,0,4,4,20,0,0,0,10.9,10.9
401,Dwayne Washington,NO,RB,17,CAR,11,108,9.8,0,0,0,0,0,0,0,10.8,10.8
401,Jordan Howard,CHI,RB,14,LAR,19,101,5.3,0,1,1,2,0,0,0,10.8,10.8
401,Mark Ingram,NO,RB,16,PIT,11,35,3.2,1,2,1,8,0,1,0,10.8,10.8
401,Kyle Juszczyk,SF,FB,3,KC,0,0,0,0,4,2,38,1,0,0,10.8,10.8
401,Charcandrick West,KC,RB,16,SEA,1,1,1,0,3,2,37,1,0,0,10.8,10.8
401,Jalen Richard,OAK,RB,11,ARI,11,61,5.5,0,4,3,32,0,1,0,10.8,10.8
407,Isaiah Crowell,NYJ,RB,10,BUF,7,19,2.7,1,2,2,18,0,0,0,10.7,10.7
407,Mark Ingram,NO,RB,8,MIN,13,63,4.8,0,3,3,29,0,0,0,10.7,10.7
407,Doug Martin,OAK,RB,10,LAC,15,61,4.1,0,3,3,31,0,0,0,10.7,10.7
410,Tevin Coleman,ATL,RB,6,TB,10,35,3.5,0,2,1,6,1,0,0,10.6,10.6
410,Kareem Hunt,KC,RB,10,ARI,16,71,4.4,0,2,2,25,0,0,0,10.6,10.6
410,Marlon Mack,IND,RB,12,MIA,15,85,5.7,0,2,2,11,0,0,0,10.6,10.6
410,Corey Clement,PHI,RB,12,NYG,5,45,9,0,2,2,31,0,0,0,10.6,10.6
410,Alfred Morris,SF,RB,5,ARI,18,61,3.4,0,5,3,30,0,0,0,10.6,10.6
415,Joe Mixon,CIN,RB,13,DEN,12,82,6.8,0,2,2,13,0,0,0,10.5,10.5
415,Alex Collins,BAL,RB,2,CIN,9,35,3.9,0,4,3,55,0,0,0,10.5,10.5
415,Dalvin Cook,MIN,RB,2,GB,10,38,3.8,0,5,3,52,0,0,0,10.5,10.5
415,Dalvin Cook,MIN,RB,1,SF,16,40,2.5,0,7,6,55,0,1,1,10.5,10.5
415,Christian McCaffrey,CAR,RB,1,DAL,10,50,5,0,9,6,45,0,1,1,10.5,10.5
420,Kenneth Dixon,BAL,RB,1,BUF,13,44,3.4,1,0,0,0,0,0,0,10.4,10.4
420,Alex Collins,BAL,RB,9,PIT,9,35,3.9,1,1,1,4,0,0,0,10.4,10.4
420,Spencer Ware,KC,RB,7,CIN,8,59,7.4,0,3,3,30,0,0,0,10.4,10.4
420,Jaylen Samuels,PIT,RB,10,CAR,5,7,1.4,0,4,3,22,1,0,0,10.4,10.4
420,Jalen Richard,OAK,RB,8,IND,2,14,7,0,8,8,50,0,0,0,10.4,10.4
425,Alvin Kamara,NO,RB,12,ATL,14,89,6.4,0,1,1,9,0,0,0,10.3,10.3
425,Marlon Mack,IND,RB,16,NYG,12,34,2.8,1,3,1,4,0,0,0,10.3,10.3
425,David Johnson,ARI,RB,17,SEA,17,62,3.6,0,4,3,6,0,0,0,10.3,10.3
428,Chris Ivory,BUF,RB,2,LAC,2,7,3.5,1,2,1,30,0,0,0,10.2,10.2
428,Darrel Williams,KC,RB,15,LAC,2,13,6.5,0,2,2,19,1,0,0,10.2,10.2
428,Tarik Cohen,CHI,RB,17,MIN,5,24,4.8,1,3,2,8,0,1,0,10.2,10.2
428,Derrick Henry,TEN,RB,9,DAL,6,27,4.5,1,2,2,5,0,0,0,10.2,10.2
432,Anthony Sherman,KC,FB,1,LAC,0,0,0,0,1,1,36,1,0,0,10.1,10.1
432,Jeffery Wilson,SF,RB,14,DEN,23,90,3.9,0,2,1,6,0,1,0,10.1,10.1
432,Spencer Ware,KC,RB,9,CLE,2,12,6,0,5,4,69,0,0,0,10.1,10.1
432,Christian McCaffrey,CAR,RB,6,WAS,8,20,2.5,0,8,7,46,0,0,0,10.1,10.1
432,David Johnson,ARI,RB,14,DET,15,49,3.3,0,10,8,12,0,1,0,10.1,10.1
437,Nick Chubb,CLE,RB,15,DEN,20,100,5,0,1,0,0,0,0,0,10,10
437,Kapri Bibbs,WAS,RB,9,ATL,3,20,6.7,1,1,1,15,0,0,0,10,10
437,Andy Janovich,DEN,FB,17,LAC,0,0,0,0,2,2,30,1,0,0,10,10
437,Jaylen Samuels,PIT,RB,13,LAC,2,5,2.5,0,3,3,20,1,1,0,10,10
437,Tevin Coleman,ATL,RB,11,DAL,8,58,7.2,0,3,3,27,0,0,0,10,10
437,TJ Yeldon,JAX,RB,13,IND,8,16,2,0,8,7,49,0,0,0,10,10
437,Nyheim Hines,IND,RB,13,JAX,4,5,1.2,0,9,9,50,0,0,0,10,10
444,Corey Grant,JAX,RB,2,NE,4,13,3.2,0,7,6,56,0,0,0,9.9,9.9
445,CJ Anderson,CAR,RB,3,CIN,2,9,4.5,0,1,1,24,1,0,0,9.8,9.8
445,Marlon Mack,IND,RB,6,NYJ,12,89,7.4,0,2,1,4,0,0,0,9.8,9.8
445,Taquan Mizzell,CHI,RB,12,DET,1,7,7,0,3,2,21,1,0,0,9.8,9.8
445,Tevin Coleman,ATL,RB,12,NO,8,6,0.8,0,4,3,17,1,0,0,9.8,9.8
445,Josh Adams,PHI,RB,17,WAS,11,50,4.5,0,3,3,33,0,0,0,9.8,9.8
445,Raheem Mostert,SF,RB,7,LAR,7,59,8.4,0,4,4,19,0,0,0,9.8,9.8
451,Royce Freeman,DEN,RB,7,ARI,13,37,2.8,1,0,0,0,0,0,0,9.7,9.7
451,Adrian Peterson,WAS,RB,6,CAR,17,97,5.7,0,1,0,0,0,0,0,9.7,9.7
451,Rex Burkhead,NE,RB,17,NYJ,5,14,2.8,0,2,1,18,1,0,0,9.7,9.7
451,D'Onta Foreman,HOU,RB,16,PHI,7,-1,-0.1,0,2,2,28,1,1,0,9.7,9.7
451,Wendell Smallwood,PHI,RB,17,WAS,12,53,4.4,0,4,4,24,0,0,0,9.7,9.7
456,Alfred Blue,HOU,RB,1,NE,5,36,7.2,1,0,0,0,0,0,0,9.6,9.6
456,Chris Ivory,BUF,RB,17,MIA,14,45,3.2,0,1,1,46,0,0,0,9.6,9.6
456,Phillip Lindsay,DEN,RB,5,NYJ,12,61,5.1,0,4,3,20,0,0,0,9.6,9.6
456,Jay Ajayi,PHI,RB,4,TEN,15,70,4.7,0,4,3,11,0,0,0,9.6,9.6
456,Phillip Lindsay,DEN,RB,6,LAR,4,18,4.5,0,7,6,48,0,0,0,9.6,9.6
456,Duke Johnson,CLE,RB,16,CIN,2,12,6,0,6,6,54,0,0,0,9.6,9.6
462,Brian Hill,ATL,RB,16,CAR,8,115,14.4,0,1,0,0,0,1,1,9.5,9.5
462,Wayne Gallman,NYG,RB,17,DAL,6,23,3.8,1,1,1,7,0,0,0,9.5,9.5
462,Royce Freeman,DEN,RB,11,LAC,7,23,3.3,1,1,1,7,0,0,0,9.5,9.5
462,Kerryon Johnson,DET,RB,5,GB,12,70,5.8,0,2,2,15,0,0,0,9.5,9.5
462,Nyheim Hines,IND,RB,8,OAK,11,78,7.1,0,2,2,7,0,0,0,9.5,9.5
462,Joe Mixon,CIN,RB,10,NO,11,61,5.5,0,2,2,24,0,0,0,9.5,9.5
462,James Conner,PIT,RB,12,DEN,13,53,4.1,0,4,4,42,0,1,1,9.5,9.5
462,Marcus Murphy,BUF,RB,7,IND,4,53,13.2,0,6,5,17,0,0,0,9.5,9.5
462,Ty Montgomery,GB,RB,3,WAS,4,16,4,0,7,6,49,0,0,0,9.5,9.5
462,Theo Riddick,DET,RB,12,CHI,2,12,6,0,7,7,48,0,0,0,9.5,9.5
472,Phillip Lindsay,DEN,RB,9,HOU,17,60,3.5,0,3,2,24,0,0,0,9.4,9.4
473,Marlon Mack,IND,RB,14,HOU,14,33,2.4,1,1,0,0,0,0,0,9.3,9.3
473,Ronald Jones II,TB,RB,7,CLE,6,13,2.2,1,1,1,15,0,0,0,9.3,9.3
473,Javorius Allen,BAL,RB,8,CAR,0,0,0,0,5,3,18,1,0,0,9.3,9.3
473,Trenton Cannon,NYJ,RB,7,MIN,2,4,2,0,5,4,69,0,0,0,9.3,9.3
473,Austin Ekeler,LAC,RB,7,TEN,12,42,3.5,0,7,5,26,0,0,0,9.3,9.3
478,Doug Martin,OAK,RB,14,PIT,16,32,2,1,0,0,0,0,0,0,9.2,9.2
478,Joe Mixon,CIN,RB,2,BAL,21,84,4,0,1,1,3,0,0,0,9.2,9.2
478,Jay Ajayi,PHI,RB,2,TB,7,23,3.3,1,1,1,4,0,0,0,9.2,9.2
478,Ty Montgomery,GB,RB,6,SF,4,12,3,1,3,2,10,0,0,0,9.2,9.2
478,Tevin Coleman,ATL,RB,4,CIN,14,51,3.6,0,3,3,26,0,0,0,9.2,9.2
478,Chris Thompson,WAS,RB,5,NO,8,17,2.1,0,8,6,45,0,0,0,9.2,9.2
478,Theo Riddick,DET,RB,2,SF,0,0,0,0,12,9,47,0,0,0,9.2,9.2
485,Ito Smith,ATL,RB,6,TB,11,22,2,1,2,2,-1,0,0,0,9.1,9.1
485,Kerryon Johnson,DET,RB,2,SF,8,43,5.4,0,6,5,23,0,0,0,9.1,9.1
487,Jordan Wilkins,IND,RB,11,TEN,4,30,7.5,1,0,0,0,0,0,0,9,9
487,Alex Collins,BAL,RB,4,PIT,11,42,3.8,0,1,1,3,1,1,1,9,9
487,Alfred Morris,SF,RB,2,DET,14,48,3.4,0,2,2,32,0,0,0,9,9
487,Corey Clement,PHI,RB,3,IND,16,56,3.5,0,4,3,19,0,2,0,9,9
487,Theo Riddick,DET,RB,10,CHI,0,0,0,0,7,6,60,0,0,0,9,9
492,David Johnson,ARI,RB,12,LAC,17,63,3.7,0,3,2,16,0,0,0,8.9,8.9
492,Corey Clement,PHI,RB,13,WAS,5,27,5.4,0,3,3,47,0,1,0,8.9,8.9
492,Ito Smith,ATL,RB,14,GB,11,60,5.5,0,4,3,14,0,0,0,8.9,8.9
492,Jalen Richard,OAK,RB,3,MIA,0,0,0,0,7,6,59,0,0,0,8.9,8.9
496,Royce Freeman,DEN,RB,2,OAK,8,28,3.5,1,1,0,0,0,0,0,8.8,8.8
496,Josh Adams,PHI,RB,15,LAR,15,28,1.9,1,1,0,0,0,0,0,8.8,8.8
496,Joe Mixon,CIN,RB,16,CLE,17,68,4,0,2,2,10,0,0,0,8.8,8.8
496,LeSean McCoy,BUF,RB,2,LAC,9,39,4.3,0,4,4,29,0,0,0,8.8,8.8
496,TJ Yeldon,JAX,RB,10,IND,3,12,4,0,6,5,51,0,0,0,8.8,8.8
496,Javorius Allen,BAL,RB,5,CLE,8,34,4.2,0,8,6,44,0,1,1,8.8,8.8
502,Raheem Mostert,SF,RB,6,GB,12,87,7.2,0,0,0,0,0,0,0,8.7,8.7
502,Carlos Hyde,CLE,RB,5,BAL,17,63,3.7,0,3,2,14,0,0,0,8.7,8.7
502,Jalen Richard,OAK,RB,5,LAC,1,4,4,0,6,6,53,0,0,0,8.7,8.7
502,Nyheim Hines,IND,RB,1,CIN,5,19,3.8,0,9,7,33,0,0,0,8.7,8.7
506,Doug Martin,OAK,RB,17,KC,21,100,4.8,0,2,1,1,0,1,1,8.6,8.6
506,Jamaal Williams,GB,RB,2,MIN,16,59,3.7,0,4,3,12,0,0,0,8.6,8.6
506,Matt Breida,SF,RB,4,LAC,9,39,4.3,0,3,3,32,0,0,0,8.6,8.6
506,Jalen Richard,OAK,RB,6,SEA,2,3,1.5,0,8,7,48,0,0,0,8.6,8.6
510,Peyton Barber,TB,RB,13,CAR,16,45,2.8,1,1,0,0,0,1,1,8.5,8.5
510,Josh Adams,PHI,RB,13,WAS,20,85,4.2,0,0,0,0,0,0,0,8.5,8.5
510,Jordan Howard,CHI,RB,13,NYG,16,76,4.8,0,1,1,4,0,0,0,8.5,8.5
510,Nick Chubb,CLE,RB,8,PIT,18,65,3.6,0,3,2,10,0,0,0,8.5,8.5
510,David Johnson,ARI,RB,7,DEN,14,39,2.8,0,3,3,31,0,0,0,8.5,8.5
510,TJ Yeldon,JAX,RB,6,DAL,8,41,5.1,0,5,3,29,0,0,0,8.5,8.5
516,Ty Montgomery,GB,RB,4,BUF,5,18,3.6,0,3,2,56,0,1,0,8.4,8.4
516,Mark Ingram,NO,RB,15,CAR,12,63,5.2,0,2,2,11,0,0,0,8.4,8.4
516,LeSean McCoy,BUF,RB,13,MIA,15,52,3.5,0,4,4,12,0,0,0,8.4,8.4
516,Nyheim Hines,IND,RB,15,DAL,6,19,3.2,0,6,4,45,0,0,0,8.4,8.4
516,Devontae Booker,DEN,RB,5,NYJ,0,0,0,0,6,5,59,0,0,0,8.4,8.4
516,Jalen Richard,OAK,RB,10,LAC,3,7,2.3,0,6,5,52,0,0,0,8.4,8.4
522,James White,NE,RB,12,NYJ,9,73,8.1,0,5,1,5,0,0,0,8.3,8.3
522,Malcolm Brown,LAR,RB,9,NO,0,0,0,0,1,1,18,1,0,0,8.3,8.3
522,Tarik Cohen,CHI,RB,3,ARI,5,53,10.6,0,3,3,15,0,0,0,8.3,8.3
522,Jordan Howard,CHI,RB,2,SEA,14,35,2.5,0,4,3,33,0,0,0,8.3,8.3
526,Gus Edwards,BAL,RB,13,ATL,21,82,3.9,0,0,0,0,0,0,0,8.2,8.2
526,Darren Sproles,PHI,RB,13,WAS,4,22,5.5,1,0,0,0,0,0,0,8.2,8.2
526,Frank Gore,MIA,RB,12,IND,14,67,4.8,0,2,1,10,0,0,0,8.2,8.2
