Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
79,Cedric Benson,CIN,RB,12,CLE,21,106,5,1,5,4,24,0,0,0,21,21
81,Frank Gore,SF,RB,4,PHI,15,127,8.5,1,2,2,12,0,0,0,20.9,20.9
81,LeSean McCoy,PHI,RB,6,WAS,28,126,4.5,1,4,2,13,0,0,0,20.9,20.9
81,Fred Jackson,BUF,RB,8,WAS,26,120,4.6,0,4,3,74,0,0,0,20.9,20.9
81,Arian Foster,HOU,RB,5,OAK,22,68,3.1,0,7,5,116,0,0,0,20.9,20.9
85,Marshawn Lynch,SEA,RB,9,DAL,23,135,5.9,1,2,1,8,0,0,0,20.8,20.8
85,CJ Spiller,BUF,RB,16,DEN,16,111,6.9,1,3,2,27,0,0,0,20.8,20.8
87,Rashard Mendenhall,PIT,RB,6,JAX,23,146,6.3,1,0,0,0,0,0,0,20.6,20.6
87,LeGarrette Blount,TB,RB,4,IND,25,127,5.1,1,2,1,14,0,0,0,20.6,20.6
87,LeSean McCoy,PHI,RB,14,MIA,27,38,1.4,2,6,3,33,0,0,0,20.6,20.6
87,DeMarco Murray,DAL,RB,9,SEA,22,139,6.3,0,6,4,47,0,0,0,20.6,20.6
91,Chris Ogbonnaya,CLE,RB,11,JAX,21,115,5.5,1,3,2,19,0,0,0,20.4,20.4
91,Ahmad Bradshaw,NYG,RB,17,DAL,16,57,3.6,1,4,3,12,1,0,0,20.4,20.4
93,Roy Helu,WAS,RB,13,NYJ,23,100,4.3,1,6,4,42,0,1,1,20.2,20.2
93,LeSean McCoy,PHI,RB,9,CHI,16,71,4.4,1,5,5,46,0,0,0,20.2,20.2
95,Marshawn Lynch,SEA,RB,16,SF,21,107,5.1,1,2,2,24,0,0,0,20.1,20.1
95,Ben Tate,HOU,RB,17,TEN,16,97,6.1,1,5,4,24,0,0,0,20.1,20.1
97,BenJarvus Green-Ellis,NE,RB,17,BUF,7,22,3.1,2,1,1,53,0,0,0,20,20
97,Ray Rice,BAL,RB,4,NYJ,25,66,2.6,1,5,2,64,0,0,0,20,20
99,Michael Bush,OAK,RB,9,DEN,19,96,5.1,0,3,2,33,1,0,0,19.9,19.9
99,Reggie Bush,MIA,RB,1,NE,11,38,3.5,0,10,9,56,1,0,0,19.9,19.9
101,Steven Jackson,LAR,RB,14,SEA,20,63,3.2,1,5,3,60,0,0,0,19.8,19.8
101,Maurice Jones-Drew,JAX,RB,11,CLE,21,87,4.1,1,6,4,31,0,0,0,19.8,19.8
101,Toby Gerhart,MIN,RB,15,NO,2,12,6,0,4,4,46,2,0,0,19.8,19.8
104,Daniel Thomas,MIA,RB,3,CLE,23,95,4.1,0,3,3,27,1,0,0,19.7,19.7
104,Darren Sproles,NO,RB,15,MIN,8,33,4.1,0,6,5,79,1,0,0,19.7,19.7
106,Marshawn Lynch,SEA,RB,12,WAS,24,111,4.6,0,3,1,20,1,0,0,19.6,19.6
106,Roy Helu,WAS,RB,9,SF,10,41,4.1,0,17,14,105,0,1,1,19.6,19.6
108,Ryan Torain,WAS,RB,4,LAR,19,135,7.1,1,0,0,0,0,1,0,19.5,19.5
108,Rashard Mendenhall,PIT,RB,10,CIN,16,44,2.8,2,3,1,26,0,0,0,19.5,19.5
110,Frank Gore,SF,RB,8,CLE,31,134,4.3,1,0,0,0,0,0,0,19.4,19.4
111,Ryan Grant,GB,RB,17,DET,12,48,4,0,3,1,80,1,0,0,19.3,19.3
111,Frank Gore,SF,RB,5,TB,20,125,6.2,1,2,2,18,0,1,1,19.3,19.3
111,Marshawn Lynch,SEA,RB,14,LAR,23,115,5,1,2,2,8,0,0,0,19.3,19.3
111,Kahlil Bell,CHI,RB,15,SEA,15,65,4.3,0,6,5,43,1,0,0,19.3,19.3
115,LeGarrette Blount,TB,RB,2,MIN,13,71,5.5,2,0,0,0,0,0,0,19.1,19.1
115,Kevin Smith,DET,RB,16,LAC,15,49,3.3,1,3,2,12,1,0,0,19.1,19.1
115,Marshawn Lynch,SEA,RB,5,NYG,12,98,8.2,1,6,4,33,0,1,1,19.1,19.1
115,Reggie Bush,MIA,RB,10,WAS,14,47,3.4,2,5,4,4,0,0,0,19.1,19.1
119,Marion Barber,CHI,RB,14,DEN,27,108,4,1,4,2,32,0,1,1,19,19
119,Evan Royster,WAS,RB,17,PHI,20,113,5.6,0,7,5,52,0,0,0,19,19
121,DeAngelo Williams,CAR,RB,12,IND,15,69,4.6,2,0,0,0,0,0,0,18.9,18.9
121,Arian Foster,HOU,RB,8,JAX,33,112,3.4,1,4,1,12,0,0,0,18.9,18.9
121,Ryan Mathews,LAC,RB,13,JAX,13,112,8.6,1,3,3,2,0,0,0,18.9,18.9
124,Cedric Benson,CIN,RB,1,CLE,25,121,4.8,1,1,1,2,0,0,0,18.8,18.8
124,Steven Jackson,LAR,RB,15,CIN,18,71,3.9,0,10,9,72,0,0,0,18.8,18.8
126,Chris Ivory,NO,RB,17,CAR,19,127,6.7,1,0,0,0,0,0,0,18.7,18.7
126,Ahmad Bradshaw,NYG,RB,16,NYJ,15,54,3.6,2,1,1,8,0,0,0,18.7,18.7
126,LeSean McCoy,PHI,RB,5,BUF,11,80,7.3,1,7,4,27,0,0,0,18.7,18.7
126,Dexter McCluster,KC,RB,13,CHI,9,61,6.8,0,5,4,46,1,0,0,18.7,18.7
126,Ray Rice,BAL,RB,3,LAR,8,79,9.9,0,7,5,83,0,0,0,18.7,18.7
131,Maurice Jones-Drew,JAX,RB,12,HOU,18,99,5.5,0,6,4,67,0,0,0,18.6,18.6
131,Ray Rice,BAL,RB,6,HOU,23,101,4.4,0,7,5,60,0,0,0,18.6,18.6
133,Pierre Thomas,NO,RB,12,NYG,8,63,7.9,1,3,3,47,0,0,0,18.5,18.5
134,Toby Gerhart,MIN,RB,14,DET,19,90,4.7,0,3,3,19,1,0,0,18.4,18.4
134,Darren Sproles,NO,RB,9,TB,4,42,10.5,0,6,5,57,1,0,0,18.4,18.4
136,Fred Jackson,BUF,RB,4,CIN,17,66,3.9,1,8,5,32,0,0,0,18.3,18.3
137,Maurice Jones-Drew,JAX,RB,3,CAR,24,122,5.1,0,3,3,45,0,1,0,18.2,18.2
137,Chris Wells,ARI,RB,1,CAR,18,90,5,1,4,4,12,0,0,0,18.2,18.2
139,Ray Rice,BAL,RB,2,TEN,13,43,3.3,0,8,5,53,1,0,0,18.1,18.1
140,Rashard Mendenhall,PIT,RB,13,CIN,16,60,3.8,2,0,0,0,0,0,0,18,18
140,CJ Spiller,BUF,RB,17,NE,13,60,4.6,0,8,4,40,1,0,0,18,18
140,Brandon Jacobs,NYG,RB,9,NE,18,72,4,1,5,4,28,0,0,0,18,18
143,Michael Bush,OAK,RB,11,MIN,30,109,3.6,1,2,2,20,0,1,1,17.9,17.9
143,Kahlil Bell,CHI,RB,16,GB,23,121,5.3,0,4,4,38,0,2,0,17.9,17.9
145,LeGarrette Blount,TB,RB,11,GB,18,107,5.9,1,1,1,6,0,0,0,17.8,17.8
145,Maurice Jones-Drew,JAX,RB,17,IND,25,169,6.8,0,3,1,4,0,0,0,17.8,17.8
145,Chris Johnson,TEN,RB,12,TB,23,190,8.3,0,2,1,3,0,1,1,17.8,17.8
145,Ryan Mathews,LAC,RB,14,BUF,20,114,5.7,0,6,6,34,0,0,0,17.8,17.8
149,Marshawn Lynch,SEA,RB,15,CHI,20,42,2.1,2,2,2,5,0,0,0,17.7,17.7
149,CJ Spiller,BUF,RB,13,TEN,14,83,5.9,1,6,3,19,0,1,0,17.7,17.7
149,Adrian Peterson,MIN,RB,3,DET,17,78,4.6,1,5,4,19,0,0,0,17.7,17.7
149,Darren Sproles,NO,RB,1,GB,2,7,3.5,0,9,7,75,0,0,0,17.7,17.7
153,DeAngelo Williams,CAR,RB,5,NO,9,115,12.8,1,0,0,0,0,0,0,17.5,17.5
153,Ben Tate,HOU,RB,9,CLE,12,115,9.6,1,1,0,0,0,0,0,17.5,17.5
153,Darren Sproles,NO,RB,3,HOU,2,35,17.5,1,9,6,50,0,0,0,17.5,17.5
156,Ryan Mathews,LAC,RB,4,MIA,16,81,5.1,0,5,5,68,0,1,0,17.4,17.4
156,Michael Bush,OAK,RB,15,DET,18,77,4.3,0,7,7,62,0,0,0,17.4,17.4
158,Peyton Hillis,CLE,RB,15,ARI,26,99,3.8,1,3,1,9,0,0,0,17.3,17.3
158,Michael Bush,OAK,RB,12,CHI,24,69,2.9,1,4,4,24,0,0,0,17.3,17.3
158,Toby Gerhart,MIN,RB,13,DEN,21,91,4.3,0,8,8,42,0,0,0,17.3,17.3
161,Michael Bush,OAK,RB,14,GB,23,78,3.4,1,4,3,19,0,0,0,17.2,17.2
161,Tim Hightower,WAS,RB,1,NYG,25,72,2.9,1,3,3,25,0,0,0,17.2,17.2
163,Willis McGahee,DEN,RB,2,CIN,28,101,3.6,1,2,1,5,0,0,0,17.1,17.1
163,Matt Forte,CHI,RB,5,DET,22,116,5.3,0,7,4,35,0,0,0,17.1,17.1
163,Pierre Thomas,NO,RB,9,TB,8,66,8.2,1,5,4,25,0,0,0,17.1,17.1
163,Ray Rice,BAL,RB,9,PIT,18,43,2.4,1,7,5,43,0,0,0,17.1,17.1
167,Felix Jones,DAL,RB,3,WAS,14,115,8.2,0,3,3,40,0,1,0,17,17
167,Kevin Smith,DET,RB,13,NO,6,34,5.7,1,7,6,46,0,0,0,17,17
169,Jonathan Stewart,CAR,RB,13,TB,14,80,5.7,1,2,2,19,0,0,0,16.9,16.9
170,LeSean McCoy,PHI,RB,10,ARI,14,81,5.8,1,5,3,12,0,0,0,16.8,16.8
171,Stevan Ridley,NE,RB,4,OAK,10,97,9.7,1,2,1,3,0,0,0,16.5,16.5
171,Tim Hightower,WAS,RB,3,DAL,14,41,2.9,0,6,5,39,1,0,0,16.5,16.5
171,Cadillac Williams,LAR,RB,1,PHI,19,91,4.8,0,9,5,49,0,0,0,16.5,16.5
171,Maurice Morris,DET,RB,12,GB,7,39,5.6,0,10,9,81,0,0,0,16.5,16.5
175,BenJarvus Green-Ellis,NE,RB,12,PHI,14,44,3.1,2,0,0,0,0,0,0,16.4,16.4
175,Jonathan Stewart,CAR,RB,16,TB,7,88,12.6,0,2,1,11,1,0,0,16.4,16.4
175,Mark Ingram,NO,RB,12,NYG,13,80,6.2,1,3,2,14,0,0,0,16.4,16.4
175,Arian Foster,HOU,RB,12,JAX,22,65,3,1,9,7,24,0,2,1,16.4,16.4
179,Donald Brown,IND,RB,12,CAR,14,80,5.7,1,1,1,17,0,0,0,16.2,16.2
179,Shonn Greene,NYJ,RB,5,NE,21,83,4,1,2,2,9,0,0,0,16.2,16.2
179,Curtis Brinkley,LAC,RB,8,KC,10,43,4.3,1,3,3,24,0,0,0,16.2,16.2
182,Ray Rice,BAL,RB,10,SEA,5,27,5.4,0,10,8,54,0,0,0,16.1,16.14
183,Cedric Benson,CIN,RB,11,BAL,15,41,2.7,2,1,0,0,0,0,0,16.1,16.1
183,Frank Gore,SF,RB,16,SEA,23,83,3.6,1,1,1,13,0,0,0,16.1,16.1
183,Darren McFadden,OAK,RB,1,DEN,22,150,6.8,0,1,1,6,0,0,0,16.1,16.1
183,Dexter McCluster,KC,RB,17,DEN,12,61,5.1,1,6,3,25,0,0,0,16.1,16.1
183,Michael Bush,OAK,RB,4,NE,8,26,3.2,1,4,4,55,0,0,0,16.1,16.1
188,Reggie Bush,MIA,RB,13,OAK,22,100,4.5,1,2,0,0,0,0,0,16,16
188,Leon Washington,SEA,RB,17,ARI,7,78,11.1,1,2,2,12,0,0,0,16,16
188,Maurice Morris,DET,RB,13,NO,12,28,2.3,0,7,5,47,1,0,0,16,16
188,Darren Sproles,NO,RB,2,CHI,4,17,4.2,0,10,8,43,1,0,0,16,16
192,Marshawn Lynch,SEA,RB,11,LAR,27,88,3.3,1,2,2,1,0,1,0,15.9,15.9
192,Darren Sproles,NO,RB,16,ATL,5,67,13.4,0,3,2,22,1,0,0,15.9,15.9
192,Darren Sproles,NO,RB,13,DET,4,28,7,0,5,5,46,1,0,0,15.9,15.9
195,Darren McFadden,OAK,RB,6,CLE,20,91,4.6,1,1,1,2,0,0,0,15.8,15.8
196,Maurice Jones-Drew,JAX,RB,1,TEN,24,97,4,1,0,0,0,0,0,0,15.7,15.7
196,Evan Royster,WAS,RB,16,MIN,19,132,6.9,0,4,2,15,0,0,0,15.7,15.7
196,Ray Rice,BAL,RB,15,LAC,10,57,5.7,0,11,9,55,0,0,0,15.7,15.7
199,Ben Tate,HOU,RB,1,IND,24,116,4.8,1,0,0,0,0,1,1,15.6,15.6
199,DeAngelo Williams,CAR,RB,14,ATL,7,87,12.4,1,2,1,4,0,0,0,15.6,15.6
199,Jonathan Stewart,CAR,RB,17,NO,9,79,8.8,1,2,2,7,0,0,0,15.6,15.6
199,Darren Sproles,NO,RB,4,JAX,7,75,10.7,0,7,5,56,0,0,0,15.6,15.6
203,Pierre Thomas,NO,RB,15,MIN,8,44,5.5,1,2,2,41,0,0,0,15.5,15.5
203,Lance Ball,DEN,RB,15,NE,11,64,5.8,1,4,2,41,0,1,1,15.5,15.5
203,Ben Tate,HOU,RB,2,MIA,23,103,4.5,0,4,4,32,0,0,0,15.5,15.5
203,Reggie Bush,MIA,RB,14,PHI,14,103,7.4,0,6,5,27,0,0,0,15.5,15.5
207,Michael Turner,ATL,RB,11,TEN,21,100,4.8,1,2,1,9,0,1,1,15.4,15.4
207,Ahmad Bradshaw,NYG,RB,15,WAS,10,58,5.8,1,4,3,21,0,0,0,15.4,15.4
207,Darren Sproles,NO,RB,17,CAR,6,40,6.7,0,6,5,29,1,0,0,15.4,15.4
210,Chris Wells,ARI,RB,2,WAS,14,93,6.6,1,2,0,0,0,0,0,15.3,15.3
210,Joseph Addai,IND,RB,3,PIT,17,86,5.1,1,2,1,2,0,0,0,15.3,15.3
210,Steven Jackson,LAR,RB,7,DAL,18,70,3.9,1,5,4,3,0,0,0,15.3,15.3
210,Mike Tolbert,LAC,FB,4,MIA,6,17,2.8,1,8,5,51,0,1,0,15.3,15.3
210,Matt Forte,CHI,RB,6,MIN,17,87,5.1,0,7,6,36,0,0,0,15.3,15.3
215,Cedric Benson,CIN,RB,15,LAR,22,76,3.5,1,2,1,11,0,3,0,15.2,15.2
216,Willis McGahee,DEN,RB,13,MIN,20,111,5.6,1,0,0,0,0,1,1,15.1,15.1
216,Brandon Jacobs,NYG,RB,3,PHI,7,19,2.7,0,3,2,42,1,0,0,15.1,15.1
218,Jackie Battle,KC,FB,5,IND,19,119,6.3,0,2,2,21,0,0,0,15,15
218,Pierre Thomas,NO,RB,7,IND,10,57,5.7,0,6,5,68,0,0,0,15,15
220,BenJarvus Green-Ellis,NE,RB,4,OAK,16,75,4.7,1,1,1,9,0,0,0,14.9,14.9
220,Reggie Bush,MIA,RB,16,NE,22,113,5.1,0,3,2,26,0,0,0,14.9,14.9
220,Chris Johnson,TEN,RB,15,IND,15,55,3.7,0,11,8,54,0,0,0,14.9,14.9
223,Rashard Mendenhall,PIT,RB,2,SEA,19,66,3.5,1,2,2,12,0,0,0,14.8,14.8
223,DeMarco Murray,DAL,RB,12,MIA,22,87,4,0,4,4,41,0,0,0,14.8,14.8
225,Steven Jackson,LAR,RB,9,ARI,29,130,4.5,0,2,1,12,0,0,0,14.7,14.7
225,Ryan Mathews,LAC,RB,12,DEN,22,137,6.2,0,1,1,5,0,0,0,14.7,14.7
225,Jonathan Stewart,CAR,RB,6,ATL,7,48,6.9,1,3,3,24,0,0,0,14.7,14.7
225,Felix Jones,DAL,RB,14,NYG,16,106,6.6,0,7,6,31,0,1,1,14.7,14.7
229,LaRod Stephens-Howling,ARI,RB,7,PIT,0,0,0,0,3,2,76,1,0,0,14.6,14.6
229,Felix Jones,DAL,RB,15,TB,22,108,4.9,0,4,3,23,0,1,0,14.6,14.6
229,Steven Jackson,LAR,RB,10,CLE,27,128,4.7,0,3,3,23,0,1,1,14.6,14.6
229,Reggie Bush,MIA,RB,11,BUF,15,32,2.1,1,5,4,34,0,0,0,14.6,14.6
233,Willis McGahee,DEN,RB,17,KC,28,145,5.2,0,1,0,0,0,0,0,14.5,14.5
233,Maurice Jones-Drew,JAX,RB,5,CIN,19,85,4.5,1,0,0,0,0,1,0,14.5,14.5
233,Willis McGahee,DEN,RB,5,LAC,16,125,7.8,0,1,0,0,0,0,0,14.5,14.5
233,Isaac Redman,PIT,RB,17,CLE,19,92,4.8,1,5,3,18,0,2,2,14.5,14.5
233,Steven Jackson,LAR,RB,6,GB,18,96,5.3,0,5,4,29,0,1,0,14.5,14.5
233,Jonathan Stewart,CAR,RB,2,GB,6,5,0.8,0,8,8,100,0,0,0,14.5,14.5
239,Steven Jackson,LAR,RB,4,WAS,17,45,2.6,0,8,4,19,1,0,0,14.4,14.4
240,Chris Wells,ARI,RB,8,BAL,22,83,3.8,1,0,0,0,0,0,0,14.3,14.3
240,Michael Turner,ATL,RB,9,IND,19,71,3.7,1,2,1,7,0,0,0,14.3,14.3
240,Darren McFadden,OAK,RB,4,NE,14,75,5.4,0,6,4,48,0,0,0,14.3,14.3
243,Roy Helu,WAS,RB,14,NE,27,126,4.7,0,3,2,6,0,0,0,14.2,14.2
243,LeSean McCoy,PHI,RB,4,SF,9,18,2,0,9,6,34,1,0,0,14.2,14.2
245,Earnest Graham,TB,RB,6,NO,17,109,6.4,0,2,2,22,0,0,0,14.1,14.1
245,LeSean McCoy,PHI,RB,12,NE,10,31,3.1,1,7,4,30,0,0,0,14.1,14.1
245,Shonn Greene,NYJ,RB,3,OAK,15,59,3.9,0,7,7,47,0,0,0,14.1,14.1
248,BenJarvus Green-Ellis,NE,RB,2,LAC,17,70,4.1,1,1,1,5,0,0,0,14,14
248,Chris Johnson,TEN,RB,5,PIT,14,51,3.6,1,3,3,14,0,0,0,14,14
248,Reggie Bush,MIA,RB,8,NYG,15,103,6.9,0,5,4,17,0,0,0,14,14
248,Jahvid Best,DET,RB,6,SF,12,37,3.1,0,8,6,73,0,0,0,14,14
252,Maurice Jones-Drew,JAX,RB,8,HOU,18,63,3.5,1,4,1,11,0,0,0,13.9,13.9
252,Frank Gore,SF,RB,2,DAL,20,47,2.4,1,3,3,17,0,0,0,13.9,13.9
252,Jonathan Stewart,CAR,RB,11,DET,8,22,2.8,0,6,6,87,0,0,0,13.9,13.9
255,Chris Wells,ARI,RB,13,DAL,20,67,3.4,1,1,1,6,0,0,0,13.8,13.8
256,Ryan Mathews,LAC,RB,5,DEN,24,125,5.2,0,1,1,7,0,0,0,13.7,13.7
256,Steven Jackson,LAR,RB,16,PIT,24,103,4.3,0,3,2,24,0,0,0,13.7,13.7
258,Ricky Williams,BAL,RB,13,CLE,16,76,4.8,1,0,0,0,0,0,0,13.6,13.6
258,Mike Tolbert,LAC,FB,17,OAK,9,58,6.4,1,1,1,13,0,0,0,13.6,13.6
260,Michael Turner,ATL,RB,15,JAX,19,61,3.2,1,2,2,4,0,0,0,13.5,13.5
260,Michael Turner,ATL,RB,1,CHI,10,100,10,0,4,3,40,0,1,1,13.5,13.5
