Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1172,Stepfan Taylor,ARI,RB,12,SEA,5,14,2.8,0,0,0,0,0,0,0,1.4,1.4
1172,Juwan Thompson,DEN,RB,15,LAC,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
1172,John Kuhn,GB,FB,12,MIN,0,0,0,0,1,1,9,0,0,0,1.4,1.4
1172,Marion Grice,ARI,RB,16,SEA,1,6,6,0,4,1,3,0,0,0,1.4,1.4
1172,Jed Collins,DET,FB,17,GB,1,3,3,0,1,1,6,0,0,0,1.4,1.4
1172,Darrel Young,WAS,FB,17,DAL,0,0,0,0,1,1,9,0,0,0,1.4,1.4
1172,Peyton Hillis,NYG,RB,10,SEA,1,4,4,0,2,1,5,0,0,0,1.4,1.4
1172,Patrick DiMarco,ATL,FB,14,GB,0,0,0,0,1,1,9,0,0,0,1.4,1.4
1172,John Kuhn,GB,FB,5,MIN,2,6,3,0,1,1,3,0,0,0,1.4,1.4
1172,Isaiah Crowell,CLE,RB,8,OAK,1,1,1,0,1,1,8,0,0,0,1.4,1.4
1172,Jacquizz Rodgers,ATL,RB,3,TB,5,6,1.2,0,1,1,3,0,0,0,1.4,1.4
1172,Ronnie Hillman,DEN,RB,3,SEA,2,2,1,0,3,1,7,0,0,0,1.4,1.4
1172,Jacquizz Rodgers,ATL,RB,6,CHI,1,7,7,0,1,1,2,0,0,0,1.4,1.4
1172,Maurice Jones-Drew,OAK,RB,9,SEA,2,-2,-1,0,2,1,11,0,0,0,1.4,1.4
1172,Leon Washington,TEN,RB,7,WAS,1,8,8,0,2,2,-4,0,0,0,1.4,1.4
1172,Jackie Battle,TEN,FB,11,PIT,0,0,0,0,2,2,4,0,0,0,1.4,1.4
1188,Jonathan Grimes,HOU,RB,13,TEN,5,13,2.6,0,0,0,0,0,0,0,1.3,1.3
1188,John Conner,NYJ,FB,12,BUF,1,13,13,0,0,0,0,0,0,0,1.3,1.3
1188,Tre Mason,LAR,RB,15,ARI,13,33,2.5,0,1,0,0,0,1,1,1.3,1.3
1188,Darren McFadden,OAK,RB,15,KC,2,13,6.5,0,0,0,0,0,0,0,1.3,1.3
1188,Fozzy Whittaker,CAR,RB,15,TB,2,13,6.5,0,0,0,0,0,0,0,1.3,1.3
1188,Joseph Randle,DAL,RB,15,PHI,2,13,6.5,0,0,0,0,0,0,0,1.3,1.3
1188,Leon Washington,TEN,RB,13,HOU,0,0,0,0,1,1,8,0,0,0,1.3,1.3
1188,Daniel Thomas,MIA,RB,13,NYJ,1,5,5,0,1,1,3,0,0,0,1.3,1.3
1188,Fitzgerald Toussaint,BAL,RB,17,CLE,2,1,0.5,0,1,1,7,0,0,0,1.3,1.3
1188,Terrance West,CLE,RB,7,JAX,5,8,1.6,0,1,1,0,0,0,0,1.3,1.3
1188,Dexter McCluster,TEN,RB,5,CLE,3,10,3.3,0,2,1,-2,0,0,0,1.3,1.3
1188,John Kuhn,GB,FB,2,NYJ,1,3,3,0,1,1,5,0,0,0,1.3,1.3
1188,Maurice Jones-Drew,OAK,RB,4,MIA,2,1,0.5,0,2,2,2,0,0,0,1.3,1.3
1188,Kyle Juszczyk,BAL,FB,14,MIA,0,0,0,0,2,2,3,0,0,0,1.3,1.3
1202,Trent Richardson,IND,RB,13,WAS,8,12,1.5,0,0,0,0,0,0,0,1.2,1.2
1202,Andre Ellington,ARI,RB,13,ATL,5,12,2.4,0,0,0,0,0,0,0,1.2,1.2
1202,Mike Tolbert,CAR,FB,17,ATL,7,12,1.7,0,0,0,0,0,0,0,1.2,1.2
1202,Jonas Gray,NE,RB,7,NYJ,3,12,4,0,0,0,0,0,0,0,1.2,1.2
1202,Robert Turbin,SEA,RB,10,NYG,6,32,5.3,0,0,0,0,0,1,1,1.2,1.2
1202,Christine Michael,SEA,RB,8,CAR,4,12,3,0,0,0,0,0,0,0,1.2,1.2
1202,Terrance West,CLE,RB,11,HOU,5,12,2.4,0,0,0,0,0,0,0,1.2,1.2
1202,Robert Hughes,ARI,FB,1,LAC,0,0,0,0,1,1,7,0,0,0,1.2,1.2
1202,Jamize Olawale,OAK,FB,7,ARI,0,0,0,0,1,1,7,0,0,0,1.2,1.2
1202,Leon Washington,TEN,RB,5,CLE,0,0,0,0,1,1,7,0,0,0,1.2,1.2
1202,Dan Herron,IND,RB,8,PIT,1,2,2,0,1,1,5,0,0,0,1.2,1.2
1202,Ronnie Brown,HOU,RB,3,NYG,3,2,0.7,0,1,1,5,0,0,0,1.2,1.2
1202,Shane Vereen,NE,RB,6,BUF,5,4,0.8,0,3,1,3,0,0,0,1.2,1.2
1202,Robert Hughes,ARI,FB,6,WAS,0,0,0,0,1,1,7,0,0,0,1.2,1.2
1202,Bruce Miller,SF,FB,16,LAC,1,0,0,0,2,2,22,0,1,1,1.2,1.2
1217,Bryce Brown,BUF,RB,13,CLE,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
1217,Chris Polk,PHI,RB,10,CAR,5,11,2.2,0,0,0,0,0,0,0,1.1,1.1
1217,Branden Oliver,LAC,RB,3,BUF,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
1217,Fozzy Whittaker,CAR,RB,11,ATL,3,11,3.7,0,1,0,0,0,0,0,1.1,1.1
1217,Robert Turbin,SEA,RB,11,KC,4,11,2.8,0,0,0,0,0,0,0,1.1,1.1
1217,Khiry Robinson,NO,RB,2,CLE,8,31,3.9,0,0,0,0,0,1,1,1.1,1.1
1217,Jordan Todman,JAX,RB,13,NYG,1,-1,-1,0,2,1,7,0,0,0,1.1,1.1
1217,Knile Davis,KC,RB,1,TEN,1,3,3,0,1,1,3,0,0,0,1.1,1.1
1217,Ronnie Brown,LAC,RB,7,KC,1,2,2,0,1,1,4,0,0,0,1.1,1.1
1217,Lamar Miller,MIA,RB,10,DET,4,10,2.5,0,2,1,-4,0,0,0,1.1,1.1
1217,Andre Williams,NYG,RB,11,SF,2,2,1,0,2,1,4,0,0,0,1.1,1.1
1217,Trey Watts,LAR,RB,9,SF,0,0,0,0,1,1,6,0,0,0,1.1,1.1
1217,Marcel Reece,OAK,FB,1,NYJ,1,0,0,0,3,2,1,0,0,0,1.1,1.1
1230,Shonn Greene,TEN,RB,4,IND,3,10,3.3,0,0,0,0,0,0,0,1,1
1230,Lorenzo Taliaferro,BAL,RB,10,TEN,3,10,3.3,0,0,0,0,0,0,0,1,1
1230,James Starks,GB,RB,10,CHI,5,10,2,0,1,0,0,0,0,0,1,1
1230,Jordan Todman,JAX,RB,3,IND,1,10,10,0,1,0,0,0,0,0,1,1
1230,Frank Gore,SF,RB,3,ARI,6,10,1.7,0,0,0,0,0,0,0,1,1
1230,Brandon Bolden,NE,RB,6,BUF,6,10,1.7,0,0,0,0,0,0,0,1,1
1230,Robert Turbin,SEA,RB,6,DAL,2,10,5,0,0,0,0,0,0,0,1,1
1230,Austin Johnson,NO,FB,2,CLE,2,10,5,0,0,0,0,0,0,0,1,1
1230,Joseph Randle,DAL,RB,13,PHI,2,6,3,0,1,1,-1,0,0,0,1,1
1230,Travaris Cadet,NO,RB,1,ATL,0,0,0,0,1,1,5,0,0,0,1,1
1230,Cedric Peerman,CIN,RB,7,IND,0,0,0,0,1,1,5,0,0,0,1,1
1230,Marcel Reece,OAK,FB,4,MIA,0,0,0,0,2,1,5,0,0,0,1,1
1230,Darrel Young,WAS,FB,15,NYG,1,3,3,0,1,1,2,0,0,0,1,1
1230,Anthony Sherman,KC,FB,3,MIA,1,4,4,0,1,1,1,0,0,0,1,1
1230,Robert Turbin,SEA,RB,3,DEN,2,1,0.5,0,1,1,4,0,0,0,1,1
1230,Jamize Olawale,OAK,FB,6,LAC,0,0,0,0,1,1,5,0,0,0,1,1
1230,Juwan Thompson,DEN,RB,11,LAR,0,0,0,0,1,1,5,0,0,0,1,1
1230,Carlos Hyde,SF,RB,2,CHI,4,0,0,0,2,1,5,0,0,0,1,1
1230,Bruce Miller,SF,FB,9,LAR,0,0,0,0,1,1,5,0,0,0,1,1
1249,Andre Williams,NYG,RB,1,DET,5,9,1.8,0,1,0,0,0,0,0,0.9,0.9
1249,CJ Anderson,DEN,RB,7,SF,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1249,Ronnie Brown,LAC,RB,15,DEN,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1249,Josh Harris,PIT,RB,14,CIN,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
1249,Jonas Gray,NE,RB,14,LAC,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1249,Chris Ogbonnaya,CAR,RB,8,SEA,1,9,9,0,0,0,0,0,0,0,0.9,0.9
1249,Joseph Randle,DAL,RB,3,LAR,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1249,Travaris Cadet,NO,RB,3,MIN,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1249,Jonathan Grimes,HOU,RB,2,OAK,3,9,3,0,0,0,0,0,0,0,0.9,0.9
1249,Mike James,TB,RB,9,CLE,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
1249,Knile Davis,KC,RB,9,NYJ,3,9,3,0,0,0,0,0,0,0,0.9,0.9
1249,Donald Brown,LAC,RB,13,BAL,1,-2,-2,0,1,1,6,0,0,0,0.9,0.9
1249,Frank Summers,BUF,FB,1,CHI,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Brandon Bolden,NE,RB,7,NYJ,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Kyle Juszczyk,BAL,FB,7,ATL,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Will Ta'ufo'ou,JAX,FB,4,LAC,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Will Tukuafu,SEA,FB,14,PHI,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Jamize Olawale,OAK,FB,3,NE,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Darrel Young,WAS,FB,11,TB,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,David Johnson,LAC,RB,11,OAK,0,0,0,0,1,1,4,0,0,0,0.9,0.9
1249,Donald Brown,LAC,RB,11,OAK,1,0,0,0,2,1,4,0,0,0,0.9,0.9
1249,Erik Lorig,NO,FB,14,CAR,0,0,0,0,2,2,-1,0,0,0,0.9,0.9
1271,Joe Banyard,MIN,RB,13,CAR,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1271,Toby Gerhart,JAX,RB,17,HOU,4,8,2,0,0,0,0,0,0,0,0.8,0.8
1271,Bernard Pierce,BAL,RB,17,CLE,6,8,1.3,0,0,0,0,0,0,0,0.8,0.8
1271,Juwan Thompson,DEN,RB,10,OAK,4,8,2,0,0,0,0,0,1,0,0.8,0.8
1271,Ben Tate,MIN,RB,15,DET,5,8,1.6,0,0,0,0,0,0,0,0.8,0.8
1271,LeGarrette Blount,PIT,RB,2,BAL,3,8,2.7,0,1,0,0,0,0,0,0.8,0.8
1271,Cyrus Gray,KC,RB,2,DEN,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1271,Patrick DiMarco,ATL,FB,16,NO,0,0,0,0,1,1,3,0,0,0,0.8,0.8
1271,Ray Agnew,CLE,FB,7,JAX,0,0,0,0,1,1,3,0,0,0,0.8,0.8
1271,Frank Summers,BUF,FB,4,HOU,0,0,0,0,1,1,3,0,0,0,0.8,0.8
1271,Frank Summers,BUF,FB,10,KC,1,1,1,0,3,1,2,0,0,0,0.8,0.8
1271,Austin Johnson,NO,FB,8,GB,2,1,0.5,0,1,1,2,0,0,0,0.8,0.8
1271,Antone Smith,ATL,RB,11,CAR,0,0,0,0,1,1,3,0,0,0,0.8,0.8
1271,Jorvorskie Lane,TB,FB,2,LAR,0,0,0,0,1,1,3,0,0,0,0.8,0.8
1271,Benjamin Cunningham,LAR,RB,16,NYG,1,-1,-1,0,2,2,19,0,1,1,0.8,0.8
1286,Toby Gerhart,JAX,RB,13,NYG,5,7,1.4,0,0,0,0,0,0,0,0.7,0.7
1286,Branden Oliver,LAC,RB,13,BAL,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1286,Devonta Freeman,ATL,RB,12,CLE,5,7,1.4,0,1,0,0,0,0,0,0.7,0.7
1286,Anthony Dixon,BUF,RB,16,OAK,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
1286,Josh Harris,PIT,RB,17,CIN,5,7,1.4,0,0,0,0,0,0,0,0.7,0.7
1286,DuJuan Harris,GB,RB,1,SEA,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1286,Dri Archer,PIT,RB,7,HOU,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1286,Peyton Hillis,NYG,RB,5,ATL,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1286,Jonathan Grimes,HOU,RB,8,TEN,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1286,Frank Summers,BUF,FB,2,MIA,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1286,Mike James,TB,RB,2,LAR,6,7,1.2,0,0,0,0,0,0,0,0.7,0.7
1286,Frank Summers,BUF,FB,7,MIN,1,3,3,0,1,1,-1,0,0,0,0.7,0.7
1286,Chris Johnson,NYJ,RB,5,LAC,7,24,3.4,0,1,1,-2,0,1,1,0.7,0.7
1286,James Develin,NE,RB,6,BUF,1,0,0,0,1,1,2,0,0,0,0.7,0.7
1286,Marcel Reece,OAK,FB,11,LAC,1,1,1,0,3,2,-4,0,0,0,0.7,0.7
1301,Alfred Blue,HOU,RB,13,TEN,7,6,0.9,0,0,0,0,0,0,0,0.6,0.6
1301,Alfred Blue,HOU,RB,16,BAL,8,6,0.8,0,0,0,0,0,0,0,0.6,0.6
1301,Zac Stacy,LAR,RB,16,NYG,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1301,John Kuhn,GB,FB,17,DET,3,6,2,0,0,0,0,0,0,0,0.6,0.6
1301,Khiry Robinson,NO,RB,7,DET,3,26,8.7,0,0,0,0,0,1,1,0.6,0.6
1301,Maurice Jones-Drew,OAK,RB,7,ARI,3,6,2,0,0,0,0,0,0,0,0.6,0.6
1301,Maurice Jones-Drew,OAK,RB,15,KC,2,6,3,0,1,0,0,0,0,0,0.6,0.6
1301,Alfonso Smith,SF,RB,15,SEA,4,6,1.5,0,0,0,0,0,0,0,0.6,0.6
1301,Bilal Powell,NYJ,RB,14,MIN,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1301,Marion Grice,ARI,RB,14,KC,3,6,2,0,0,0,0,0,0,0,0.6,0.6
1301,Stepfan Taylor,ARI,RB,5,DEN,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1301,Knile Davis,KC,RB,5,SF,2,6,3,0,1,0,0,0,0,0,0.6,0.6
1301,Bilal Powell,NYJ,RB,5,LAC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1301,Maurice Jones-Drew,OAK,RB,11,LAC,4,6,1.5,0,0,0,0,0,0,0,0.6,0.6
1301,Shonn Greene,TEN,RB,11,PIT,3,6,2,0,0,0,0,0,0,0,0.6,0.6
1301,Latavius Murray,OAK,RB,2,HOU,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1301,Alfonso Smith,SF,RB,17,ARI,1,-1,-1,0,2,1,2,0,0,0,0.6,0.6
1301,Dri Archer,PIT,RB,4,TB,0,0,0,0,1,1,1,0,0,0,0.6,0.6
1301,Anthony Sherman,KC,FB,15,OAK,0,0,0,0,1,1,1,0,0,0,0.6,0.6
1301,Frank Summers,BUF,FB,5,DET,0,0,0,0,2,1,1,0,0,0,0.6,0.6
1301,Jordan Todman,JAX,RB,6,TEN,3,1,0.3,0,3,1,0,0,0,0,0.6,0.6
1301,Tyler Clutts,DAL,FB,6,SEA,0,0,0,0,1,1,1,0,0,0,0.6,0.6
1301,Will Johnson,PIT,FB,9,BAL,0,0,0,0,1,1,1,0,0,0,0.6,0.6
1324,LaMichael James,MIA,RB,16,MIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1324,Fozzy Whittaker,CAR,RB,16,CLE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1324,George Winn,DET,RB,16,CHI,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1324,Jeremy Stewart,DEN,RB,17,OAK,4,5,1.2,0,0,0,0,0,0,0,0.5,0.5
1324,Cyrus Gray,KC,RB,1,TEN,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1324,Christine Michael,SEA,RB,7,LAR,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1324,Darren McFadden,OAK,RB,14,SF,4,5,1.2,0,0,0,0,0,0,0,0.5,0.5
1324,Jed Collins,DET,FB,8,ATL,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1324,Antone Smith,ATL,RB,8,DET,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
1324,James Starks,GB,RB,8,NO,2,5,2.5,0,1,0,0,0,0,0,0.5,0.5
1324,Silas Redd,WAS,RB,8,DAL,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1324,Jackie Battle,TEN,FB,3,CIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1324,Ronnie Brown,LAC,RB,9,MIA,1,5,5,0,1,0,0,0,0,0,0.5,0.5
1324,Ray Agnew,CLE,FB,13,BUF,0,0,0,0,1,1,0,0,0,0,0.5,0.5
1324,Anthony Sherman,KC,FB,12,OAK,0,0,0,0,1,1,0,0,0,0,0.5,0.5
1324,Will Ta'ufo'ou,JAX,FB,14,HOU,0,0,0,0,1,1,0,0,0,0,0.5,0.5
1324,Patrick DiMarco,ATL,FB,8,DET,0,0,0,0,2,1,0,0,0,0,0.5,0.5
1341,Jonas Gray,NE,RB,13,GB,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,LaMichael James,MIA,RB,12,DEN,2,4,2,0,1,0,0,0,0,0,0.4,0.4
1341,Henry Hynoski,NYG,FB,12,DAL,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Silas Redd,WAS,RB,16,PHI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Kerwynn Williams,ARI,RB,16,SEA,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Lance Dunbar,DAL,RB,17,WAS,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Bilal Powell,NYJ,RB,1,OAK,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Ka'Deem Carey,CHI,RB,1,BUF,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Anthony Sherman,KC,FB,1,TEN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Dri Archer,PIT,RB,1,CLE,1,4,4,0,1,0,0,0,0,0,0.4,0.4
1341,Theo Riddick,DET,RB,1,NYG,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,John Kuhn,GB,FB,7,CAR,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Bilal Powell,NYJ,RB,10,PIT,1,4,4,0,1,0,0,0,0,0,0.4,0.4
1341,Theo Riddick,DET,RB,15,MIN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Mike Tolbert,CAR,FB,15,TB,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Joseph Randle,DAL,RB,5,HOU,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,DuJuan Harris,GB,RB,8,NO,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Brandon Bolden,NE,RB,3,OAK,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Frank Summers,BUF,FB,3,LAC,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Bilal Powell,NYJ,RB,6,DEN,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1341,Bobby Rainey,TB,RB,11,WAS,5,4,0.8,0,1,0,0,0,0,0,0.4,0.4
1341,Henry Hynoski,NYG,FB,11,SF,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Knowshon Moreno,MIA,RB,2,BUF,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1341,Dri Archer,PIT,RB,9,BAL,1,4,4,0,1,0,0,0,0,0,0.4,0.4
1341,Senorise Perry,CHI,RB,13,DET,0,0,0,0,1,1,-1,0,0,0,0.4,0.4
1341,Damien Williams,MIA,RB,12,DEN,0,0,0,0,2,1,-1,0,0,0,0.4,0.4
1341,Mike James,TB,RB,3,ATL,4,4,1,0,1,1,-5,0,0,0,0.4,0.4
1341,Devonta Freeman,ATL,RB,3,TB,11,12,1.1,0,1,1,7,0,1,1,0.4,0.4
1369,Benjamin Cunningham,LAR,RB,13,OAK,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1369,Ka'Deem Carey,CHI,RB,12,TB,3,3,1,0,1,0,0,0,0,0,0.3,0.3
1369,Robert Hughes,ARI,FB,12,SEA,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,Storm Johnson,JAX,RB,16,TEN,3,3,1,0,0,0,0,0,0,0,0.3,0.3
1369,Jed Collins,DET,FB,16,CHI,1,3,3,0,1,0,0,0,0,0,0.3,0.3
1369,John Conner,NYJ,FB,17,MIA,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1369,Jerome Felton,MIN,FB,17,CHI,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,Lorenzo Taliaferro,BAL,RB,7,ATL,4,3,0.8,0,0,0,0,0,0,0,0.3,0.3
1369,Bruce Miller,SF,FB,10,NO,1,3,3,0,1,0,0,0,0,0,0.3,0.3
1369,Antone Smith,ATL,RB,10,TB,4,3,0.8,0,0,0,0,0,0,0,0.3,0.3
1369,Rashad Jennings,NYG,RB,15,WAS,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,Brandon Bolden,NE,RB,5,CIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,Joseph Randle,DAL,RB,8,WAS,3,23,7.7,0,0,0,0,0,1,1,0.3,0.3
1369,Jed Collins,DET,FB,6,MIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,John Kuhn,GB,FB,11,PHI,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,Jerome Felton,MIN,FB,11,CHI,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1369,Jed Collins,DET,FB,11,ARI,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1369,Bishop Sankey,TEN,RB,2,DAL,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1369,Anthony Dixon,BUF,RB,2,MIA,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1369,CJ Anderson,DEN,RB,3,SEA,2,-3,-1.5,0,1,1,1,0,0,0,0.3,0.3
1389,John Conner,NYJ,FB,13,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Knile Davis,KC,RB,12,OAK,2,2,1,0,1,0,0,0,0,0,0.2,0.2
1389,Jorvorskie Lane,TB,FB,12,CHI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Jonathan Grimes,HOU,RB,16,BAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Juwan Thompson,DEN,RB,16,CIN,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1389,Leon Washington,TEN,RB,17,IND,2,2,1,0,2,0,0,0,0,0,0.2,0.2
1389,Christine Michael,SEA,RB,17,LAR,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Will Tukuafu,SEA,FB,17,LAR,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Ray Agnew,CLE,FB,1,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Jonathan Grimes,HOU,RB,1,WAS,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Bruce Miller,SF,FB,7,DEN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Jorvorskie Lane,TB,FB,4,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Theo Riddick,DET,RB,4,NYJ,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Orleans Darkwa,MIA,RB,4,OAK,4,2,0.5,0,0,0,0,0,0,0,0.2,0.2
1389,Austin Johnson,NO,FB,4,DAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Toby Gerhart,JAX,RB,10,DAL,4,2,0.5,0,0,0,0,0,0,0,0.2,0.2
1389,Joe Banyard,MIN,RB,15,DET,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1389,Henry Hynoski,NYG,FB,15,WAS,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1389,George Winn,DET,RB,14,TB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Austin Johnson,NO,FB,5,TB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Ka'Deem Carey,CHI,RB,5,CAR,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1389,George Winn,DET,RB,8,ATL,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1389,Jed Collins,DET,FB,3,GB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,DuJuan Harris,GB,RB,3,DET,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
1389,Austin Johnson,NO,FB,3,MIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Stepfan Taylor,ARI,RB,3,SF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Robert Hughes,ARI,FB,2,NYG,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1389,Ronnie Brown,HOU,RB,2,OAK,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
1389,Edwin Baker,NO,RB,9,CAR,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Joseph Randle,DAL,RB,9,ARI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Bernard Pierce,BAL,RB,9,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1389,Henry Hynoski,NYG,FB,9,IND,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1421,Jerick McKinnon,MIN,RB,1,LAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Henry Hynoski,NYG,FB,4,WAS,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Dexter McCluster,TEN,RB,4,IND,2,1,0.5,0,1,0,0,0,0,0,0.1,0.1
1421,Marion Grice,ARI,RB,10,LAR,1,1,1,0,1,0,0,0,0,0,0.1,0.1
1421,Christine Michael,SEA,RB,15,SF,1,1,1,0,1,0,0,0,0,0,0.1,0.1
1421,Erik Lorig,NO,FB,15,CHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Jeremy Stewart,DEN,RB,14,BUF,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Branden Oliver,LAC,RB,14,NE,3,1,0.3,0,2,0,0,0,0,0,0.1,0.1
1421,Darrin Reaves,CAR,RB,8,SEA,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Shonn Greene,TEN,RB,8,HOU,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Mike James,TB,RB,8,MIN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Latavius Murray,OAK,RB,3,NE,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
1421,Danny Woodhead,LAC,RB,3,BUF,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1421,Dan Herron,IND,RB,3,JAX,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1435,Keith Smith,DAL,FB,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1435,Keith Smith,DAL,FB,16,IND,0,0,0,0,0,0,0,0,0,0,0,0
